"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
2.581970824E-2,6.477403412E0,-8.620939607E-1,7.316839632E0
3.584070830E-2,6.447041745E0,-8.645429208E-1,7.343318163E0
4.586170835E-2,6.417039682E0,-8.665596986E-1,7.369312545E0
5.588270829E-2,6.393992296E0,-8.656616393E-1,7.389424043E0
6.590470835E-2,6.380113345E0,-8.645207745E-1,7.401544737E0
7.592570828E-2,6.372273399E0,-8.660558148E-1,7.408116422E0
8.594670834E-2,6.366840751E0,-8.699501335E-1,7.412329341E0
9.596770827E-2,6.363435917E0,-8.752338237E-1,7.414630221E0
1.059887083E-1,6.363862179E0,-8.815956675E-1,7.413510479E0
1.160107083E-1,6.369659109E0,-8.891822836E-1,7.407623502E0
1.260317083E-1,6.381251798E0,-8.971063571E-1,7.396682777E0
1.360527083E-1,6.398458400E0,-9.042290698E-1,7.380934471E0
1.460737083E-1,6.418924239E0,-9.107727619E-1,7.362336817E0
1.560947082E-1,6.439169639E0,-9.171968054E-1,7.343837396E0
1.661167083E-1,6.458044451E0,-9.226825169E-1,7.326556535E0
1.761377082E-1,6.476454994E0,-9.250124862E-1,7.309991958E0
1.861587083E-1,6.495434471E0,-9.220297484E-1,7.293510411E0
1.961797083E-1,6.512929925E0,-9.145005812E-1,7.278842086E0
2.062007083E-1,6.524229670E0,-9.039457722E-1,7.270035009E0
2.162227083E-1,6.523360773E0,-8.933163381E-1,7.272128313E0
2.262437083E-1,6.508960835E0,-8.847616424E-1,7.286063397E0
2.362647083E-1,6.484043511E0,-8.795057995E-1,7.308881571E0
2.462857083E-1,6.451911891E0,-8.778639013E-1,7.337457499E0
2.563067083E-1,6.417404548E0,-8.784833407E-1,7.367583523E0
2.663287083E-1,6.386829457E0,-8.781007867E-1,7.394149763E0
2.763497083E-1,6.365118161E0,-8.723942696E-1,7.413521588E0
2.863707083E-1,6.355226426E0,-8.584048793E-1,7.423633178E0
2.963917083E-1,6.358069342E0,-8.373242050E-1,7.423606866E0
3.064127082E-1,6.374031656E0,-8.096888752E-1,7.412977213E0
3.164347083E-1,6.402400593E0,-7.763835733E-1,7.392063476E0
3.264557082E-1,6.446493861E0,-7.427239303E-1,7.357117007E0
3.364762083E-1,6.507021314E0,-7.157162990E-1,7.306333939E0
3.464972083E-1,6.583370163E0,-6.973216163E-1,7.239411387E0
