"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.769304171E-2,3.473602608E-2,2.976213992E-1,-1.355591267E-1
2.771704167E-2,1.484508626E-2,2.578601241E-1,-1.620867997E-1
3.774004173E-2,6.444678176E-3,1.708269715E-1,-1.648226529E-1
4.776404169E-2,7.565800101E-3,-2.061016858E-3,-1.397634745E-1
5.778704165E-2,1.083163451E-2,-2.241747677E-1,-5.441634730E-2
6.781104172E-2,4.938404076E-3,-4.504306912E-1,4.010600224E-2
7.783404167E-2,-1.153324731E-2,-5.411627293E-1,1.107796431E-1
8.785804175E-2,-1.997274347E-2,-5.353029370E-1,1.390274018E-1
9.788104170E-2,-1.495215110E-2,-4.793019891E-1,1.033817753E-1
1.079050417E-1,3.640220035E-3,-3.895031512E-1,3.265504912E-2
1.179280417E-1,3.222472593E-2,-3.116174340E-1,-4.084073752E-2
1.279510417E-1,6.296075881E-2,-2.720217109E-1,-9.021915495E-2
1.379750418E-1,6.871104985E-2,-2.758888900E-1,-1.060316786E-1
1.479980417E-1,6.470373273E-2,-3.168713152E-1,-1.015920043E-1
1.580220417E-1,5.293016508E-2,-3.647738397E-1,-6.281559169E-2
1.680450417E-1,3.037570789E-2,-3.728732467E-1,-2.062748885E-3
1.780690417E-1,1.471356722E-3,-3.481465876E-1,3.803327307E-2
1.880920418E-1,-1.846431382E-2,-3.058664799E-1,6.073947623E-2
1.981160417E-1,-3.954003751E-2,-2.718456686E-1,9.451209009E-2
2.081390417E-1,-6.199174002E-2,-2.609004676E-1,1.207808182E-1
2.181630417E-1,-8.163309097E-2,-2.186558247E-1,1.303988248E-1
2.281860417E-1,-1.011081785E-1,-1.417095661E-1,9.844237566E-2
2.382100417E-1,-1.194488406E-1,-5.540025234E-2,4.802527279E-2
2.482330417E-1,-1.294542551E-1,2.065255679E-2,1.141623408E-2
2.582570417E-1,-1.295778304E-1,8.299209177E-2,-1.710089482E-2
2.682800418E-1,-1.442983150E-1,5.008890107E-2,-1.879807096E-4
2.783030417E-1,-1.898074746E-1,-6.913283467E-2,9.451402724E-2
2.883270417E-1,-2.335175127E-1,-3.378167748E-1,1.935601532E-1
2.983500417E-1,-2.272218019E-1,-4.396334291E-1,2.772161365E-1
3.083740417E-1,-1.461547315E-1,-3.242876008E-2,2.527469397E-1
3.183970418E-1,-1.349031329E-1,3.979191482E-1,1.081114337E-1
3.284210417E-1,-1.255326718E-1,5.743670464E-1,-4.361734912E-2
3.384440417E-1,-8.713069558E-2,7.204792500E-1,-1.226629019E-1
3.484680417E-1,-2.542534098E-2,8.996706605E-1,-1.341686845E-1
3.584910417E-1,3.977923095E-2,1.024111152E0,-1.089370847E-1
3.685150417E-1,9.616930783E-2,1.028430939E0,-8.038432151E-2
3.785380417E-1,1.326202601E-1,9.198288321E-1,-6.403118372E-2
3.885620417E-1,1.474919319E-1,7.508618832E-1,-8.679172397E-2
3.985850418E-1,1.550910026E-1,5.699392557E-1,-1.557039320E-1
4.086090417E-1,1.574866027E-1,4.260853529E-1,-2.421444654E-1
4.186320417E-1,1.628960073E-1,2.609347403E-1,-3.263823986E-1
4.286560417E-1,1.927588582E-1,3.693154454E-2,-3.905049562E-1
4.386790417E-1,2.502416074E-1,-2.117674798E-1,-4.213547409E-1
4.487020418E-1,3.107313812E-1,-4.186955392E-1,-4.200986624E-1
4.587260417E-1,3.570021987E-1,-5.658833981E-1,-3.721007705E-1
4.687490417E-1,3.778937459E-1,-6.678858995E-1,-2.858476043E-1
4.787730417E-1,4.010877311E-1,-7.375150323E-1,-1.750034094E-1
4.887960417E-1,4.491605759E-1,-7.802121639E-1,-8.793557435E-2
4.988200417E-1,5.306098461E-1,-7.883340120E-1,-6.335033476E-2
5.088430417E-1,6.134770513E-1,-7.567386627E-1,-1.274576932E-1
5.188670417E-1,6.691528559E-1,-6.336116791E-1,-2.486405820E-1
5.288900418E-1,7.147556543E-1,-4.514116943E-1,-3.973493576E-1
5.389140417E-1,7.359685302E-1,-3.530561030E-1,-5.540761352E-1
5.489370417E-1,7.223483324E-1,-3.668363988E-1,-6.744241714E-1
5.589610417E-1,6.940338612E-1,-5.568529367E-1,-7.197655439E-1
5.689840417E-1,7.764636278E-1,-1.081973791E0,-6.668754220E-1
5.790080416E-1,9.060245156E-1,-1.585055113E0,-5.760986209E-1
5.890310417E-1,1.051572561E0,-1.450435519E0,-4.502683580E-1
5.990550417E-1,1.170912504E0,-8.296177387E-1,-2.783226967E-1
6.090780417E-1,1.217800617E0,-2.846815288E-1,-1.230302155E-1
6.191010417E-1,1.230380058E0,8.760215715E-3,-2.114619501E-2
6.291250417E-1,1.226859331E0,2.169181854E-1,3.950515389E-2
6.391480417E-1,1.201107144E0,4.180470407E-1,7.258027792E-2
6.491720417E-1,1.112075329E0,4.574525952E-1,9.178134799E-2
6.591950417E-1,1.070415497E0,2.567826211E-1,1.296027601E-1
6.692190417E-1,9.698651433E-1,-3.627931699E-2,1.783358157E-1
6.792420417E-1,8.295341134E-1,-2.778709233E-1,1.943669915E-1
6.892660417E-1,7.067033648E-1,-4.426437318E-1,1.069020480E-1
6.992890417E-1,5.945072770E-1,-5.948827863E-1,-7.359103113E-2
7.093130416E-1,5.173664689E-1,-7.106090784E-1,-2.695116699E-1
7.193360417E-1,4.524697959E-1,-7.731467485E-1,-4.120032787E-1
7.293600417E-1,3.811379075E-1,-7.531155348E-1,-4.853040874E-1
7.393830417E-1,3.409912884E-1,-7.198414803E-1,-5.057523847E-1
7.494070417E-1,3.603003025E-1,-8.029103279E-1,-4.934020340E-1
7.594300417E-1,3.991603553E-1,-9.351091385E-1,-4.555923343E-1
7.694540417E-1,4.392933846E-1,-1.062653542E0,-4.031293690E-1
7.794770417E-1,3.985025585E-1,-1.072962165E0,-3.013835549E-1
7.895000417E-1,2.872740328E-1,-1.003041029E0,-1.057070196E-1
7.995240417E-1,2.785862684E-1,-9.841243029E-1,1.792264432E-1
8.095470417E-1,3.469292223E-1,-8.772962093E-1,4.641536176E-1
8.195677917E-1,4.256927371E-1,-5.238808393E-1,5.925469995E-1
8.295907917E-1,4.706105590E-1,-3.848997131E-2,5.131029487E-1
8.396147917E-1,5.321135521E-1,3.060522079E-1,2.926755250E-1
8.496377917E-1,6.084349155E-1,4.577413201E-1,7.512523234E-2
8.596617917E-1,7.410907149E-1,5.390875936E-1,-4.575963691E-2
8.696847917E-1,7.569023967E-1,5.705987811E-1,-6.175127253E-2
8.797087917E-1,6.701227427E-1,4.451602101E-1,5.721243098E-3
8.897317917E-1,5.259452462E-1,1.368447095E-1,9.446997941E-2
8.997557918E-1,3.155208826E-1,-2.811863422E-1,1.848494112E-1
9.097787917E-1,1.374613345E-1,-8.153808117E-1,2.779538631E-1
9.198027917E-1,4.358942807E-2,-1.372434139E0,3.482218981E-1
9.298257917E-1,-1.620990410E-2,-1.768792391E0,3.560730219E-1
9.398497917E-1,-5.372345448E-2,-1.919270515E0,3.153474331E-1
