"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.373216673E-2,2.191071212E-2,1.218322739E-1,-1.984050125E-2
2.375516668E-2,5.425826833E-2,3.051565588E-1,-1.541113295E-2
3.377716674E-2,7.659243792E-2,4.381644130E-1,-4.193438217E-4
4.379916668E-2,7.140539587E-2,4.434933960E-1,-7.930789143E-3
5.382116674E-2,4.957368597E-2,3.496122658E-1,-2.557297237E-2
6.384316669E-2,3.309084848E-2,2.382188737E-1,-2.935972065E-2
7.386616664E-2,2.054784447E-2,1.276669800E-1,-2.150709182E-2
8.388816670E-2,8.626735769E-3,-1.106960699E-4,-3.556458652E-2
9.391016664E-2,6.980118342E-3,-7.858708501E-2,-3.475110233E-2
1.039321667E-1,1.735819131E-2,-1.129136309E-1,-1.622562110E-2
1.139541666E-1,2.883140557E-2,-1.018180102E-1,1.609633304E-2
1.239771667E-1,3.429381549E-2,-7.917581499E-2,2.664058842E-2
1.339991667E-1,4.514102638E-2,-5.680621415E-2,-2.250687219E-3
1.440211667E-1,6.701862812E-2,-3.934386745E-2,-2.615655214E-2
1.540431667E-1,9.757609665E-2,-4.828824848E-2,-4.117935896E-2
1.640661667E-1,1.017673835E-1,-6.514499336E-2,-4.144034907E-2
1.740881667E-1,8.693097532E-2,-9.632620960E-2,-2.869593538E-2
1.841101667E-1,6.618282199E-2,-1.220627278E-1,-1.209511980E-2
1.941321667E-1,4.293933511E-2,-1.449804604E-1,-5.736855790E-3
2.041541667E-1,2.716117166E-2,-1.683869809E-1,-6.336333230E-3
2.141771667E-1,1.535187103E-2,-1.942734569E-1,-1.994253695E-2
2.241991666E-1,1.048015058E-2,-2.089876831E-1,-3.562269732E-2
2.342211667E-1,8.227013983E-3,-2.706267536E-1,-6.259619445E-2
2.442431666E-1,-1.198712271E-3,-2.940370142E-1,-8.533772826E-2
2.542651667E-1,-1.184822246E-2,-3.210261464E-1,-1.152765751E-1
2.642881667E-1,-2.267956547E-2,-3.958647251E-1,-1.451385915E-1
2.743101667E-1,-3.422203660E-2,-5.015625358E-1,-1.448447108E-1
2.843321667E-1,-5.269159377E-2,-6.278525591E-1,-1.114241704E-1
2.943541667E-1,-6.981875747E-2,-8.041993976E-1,-5.310099944E-2
3.043771667E-1,-1.004264653E-1,-1.001500130E0,5.345020816E-2
3.143991667E-1,-1.360320002E-1,-1.179067135E0,1.130913794E-1
3.244211667E-1,-1.979672760E-1,-1.356383085E0,8.450980484E-2
3.344431667E-1,-2.513866425E-1,-1.431712627E0,8.632196486E-2
3.444651667E-1,-2.406237274E-1,-1.881088614E0,2.905148268E-2
3.544881667E-1,-3.014145494E-1,-2.108998060E0,2.498860471E-3
3.645101667E-1,-3.283042312E-1,-2.264153719E0,7.426678389E-2
3.745321668E-1,-3.368442953E-1,-2.350725651E0,2.042924911E-1
3.845541667E-1,-3.181574345E-1,-2.518468380E0,3.195146918E-1
3.945771666E-1,-3.329162896E-1,-2.751661777E0,3.151374161E-1
4.045991667E-1,-3.617127836E-1,-2.946399927E0,2.785937786E-1
4.146211667E-1,-3.352197707E-1,-3.075463533E0,3.717372417E-1
4.246431667E-1,-2.665746808E-1,-2.945809364E0,6.030735373E-1
4.346651667E-1,-1.620980501E-1,-2.689267397E0,8.095402122E-1
4.446881667E-1,-4.967482388E-2,-2.426429749E0,8.874920011E-1
4.547101667E-1,4.027090222E-2,-2.253295183E0,7.856524587E-1
4.647321667E-1,1.029009894E-1,-2.384439945E0,4.508233070E-1
4.747541667E-1,2.092251331E-1,-2.322912693E0,2.684265673E-1
4.847771667E-1,2.089377791E-1,-2.591649771E0,1.117451210E-2
4.947991667E-1,1.510655433E-1,-2.896316528E0,-2.037817538E-1
5.048211667E-1,1.345214546E-1,-3.069657087E0,-2.393858284E-1
5.148431667E-1,1.842196286E-1,-2.973165989E0,-9.830885381E-2
5.248651667E-1,1.976856440E-1,-2.942067862E0,1.070189998E-1
5.348881667E-1,1.575402319E-1,-2.847363949E0,1.847200692E-1
5.449101666E-1,1.008282155E-1,-2.765613794E0,1.017162576E-1
5.549321667E-1,9.695564955E-2,-2.537135601E0,-1.455610394E-1
5.649541666E-1,1.649365723E-1,-2.233803988E0,-3.732671738E-1
