"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.173099992E-2,1.004447341E-1,-4.659810662E-1,1.528732944E-2
2.175299986E-2,6.436524540E-2,-2.984678149E-1,4.967883974E-2
3.177499981E-2,4.157098010E-2,-1.027595773E-1,9.331047535E-2
4.179699998E-2,1.417899691E-2,3.635658696E-2,1.187533960E-1
5.181999994E-2,-2.495587803E-3,1.169720739E-1,1.459797025E-1
6.184199988E-2,-4.997006617E-4,1.757836044E-1,1.704626977E-1
7.186399982E-2,1.264752634E-2,2.116105855E-1,1.682671756E-1
8.188600000E-2,4.634103924E-2,2.157443464E-1,1.418760568E-1
9.190799994E-2,7.403045893E-2,2.026666254E-1,1.144918352E-1
1.019299999E-1,9.669148922E-2,1.649706662E-1,8.934102952E-2
1.119529998E-1,1.075886115E-1,1.082658470E-1,2.661532909E-2
1.219749998E-1,1.176960543E-1,4.187313840E-2,-6.487323344E-2
1.319970000E-1,1.164925694E-1,-1.290355809E-2,-1.533895284E-1
1.420189999E-1,1.041169241E-1,-3.587010503E-2,-2.075715214E-1
1.520409998E-1,8.469901979E-2,-3.264288604E-2,-2.057674974E-1
1.620629998E-1,6.202853844E-2,-1.803284511E-2,-1.564162970E-1
1.720860000E-1,4.424022138E-2,3.883044049E-2,-8.126721531E-2
1.821079999E-1,5.481770635E-2,1.362503618E-1,-6.130582653E-3
1.921299999E-1,5.348585919E-2,2.489902228E-1,5.880367756E-2
2.021519998E-1,4.024115950E-2,3.628808558E-1,1.013716459E-1
2.121740000E-1,2.006398886E-2,4.495614171E-1,1.251446158E-1
2.221959999E-1,-1.129792258E-2,5.089647770E-1,1.398438513E-1
2.322189999E-1,-5.149407685E-2,5.511143804E-1,1.326703578E-1
2.422409998E-1,-9.685464203E-2,5.774503946E-1,1.004291475E-1
2.522630000E-1,-1.266498268E-1,5.711743832E-1,5.814534426E-2
2.622849999E-1,-1.521796882E-1,5.148735046E-1,2.232120372E-2
2.723069999E-1,-1.657588780E-1,4.202077389E-1,-1.071637310E-2
2.823289998E-1,-1.728911698E-1,2.990476191E-1,-4.301738366E-2
