"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.173099992E-2,5.007500262E-1,-1.927390555E-1,-8.191245066E-1,2.028206344E-1,1.199007325E2,-1.283919497E2,-4.791662328E1,1.292672156E2
2.175299986E-2,4.992105072E-1,-1.922716048E-1,-8.199806355E-1,2.035984334E-1,1.201044374E2,-1.285256201E2,-4.776494677E1,1.295095010E2
3.177499981E-2,4.983724487E-1,-1.922326822E-1,-8.203534455E-1,2.041853809E-1,1.202152393E2,-1.285650878E2,-4.766168783E1,1.296036971E2
4.179699998E-2,4.981735156E-1,-1.925714375E-1,-8.202915107E-1,2.045999373E-1,1.202415317E2,-1.285203903E2,-4.760335327E1,1.295657926E2
5.181999994E-2,4.983711949E-1,-1.931843791E-1,-8.199599414E-1,2.048699195E-1,1.202154050E2,-1.284269564E2,-4.757265978E1,1.294426565E2
6.184199988E-2,4.988137579E-1,-1.939921446E-1,-8.194384374E-1,2.051160782E-1,1.201569003E2,-1.282932813E2,-4.755389632E1,1.292602272E2
7.186399982E-2,4.994511130E-1,-1.948846884E-1,-8.187748352E-1,2.053687380E-1,1.200726149E2,-1.281273281E2,-4.754685417E1,1.290386728E2
8.188600000E-2,5.001990826E-1,-1.956730241E-1,-8.180561261E-1,2.056623013E-1,1.199736559E2,-1.279450087E2,-4.755255515E1,1.288133270E2
9.190799994E-2,5.009917173E-1,-1.962609305E-1,-8.173398404E-1,2.060207814E-1,1.198687336E2,-1.277568021E2,-4.756924799E1,1.286051290E2
1.019299999E-1,5.017300985E-1,-1.966552564E-1,-8.166836140E-1,2.064494886E-1,1.197709429E2,-1.275755600E2,-4.758771517E1,1.284268222E2
1.119529998E-1,5.023312495E-1,-1.967867124E-1,-8.161725834E-1,2.068829584E-1,1.196912911E2,-1.274252894E2,-4.760841379E1,1.283027400E2
1.219749998E-1,5.027673746E-1,-1.965088382E-1,-8.158840883E-1,2.072258757E-1,1.196334849E2,-1.273297526E2,-4.764259002E1,1.282610486E2
1.319970000E-1,5.030497269E-1,-1.957764735E-1,-8.158372420E-1,2.074177597E-1,1.195960515E2,-1.272976576E2,-4.769721396E1,1.283090851E2
1.420189999E-1,5.032451618E-1,-1.947167542E-1,-8.159656003E-1,2.074364308E-1,1.195701371E2,-1.273167607E2,-4.777221661E1,1.284216049E2
1.520409998E-1,5.034104091E-1,-1.935812128E-1,-8.161611827E-1,2.073286718E-1,1.195482230E2,-1.273609852E2,-4.785578027E1,1.285547710E2
1.620629998E-1,5.035649616E-1,-1.926199275E-1,-8.163280000E-1,2.071922425E-1,1.195277249E2,-1.274026404E2,-4.793024564E1,1.286677401E2
1.720860000E-1,5.037690471E-1,-1.920107369E-1,-8.163704840E-1,2.070939455E-1,1.195006540E2,-1.274154631E2,-4.798724432E1,1.287246680E2
1.821079999E-1,5.042090392E-1,-1.917975582E-1,-8.161460099E-1,2.071054305E-1,1.194422786E2,-1.273607054E2,-4.803657010E1,1.286891923E2
1.921299999E-1,5.050208191E-1,-1.919681686E-1,-8.155766059E-1,2.072122833E-1,1.193345312E2,-1.272209654E2,-4.809128923E1,1.285436769E2
2.021519998E-1,5.062406015E-1,-1.925022956E-1,-8.146662762E-1,2.073213067E-1,1.191725181E2,-1.270039838E2,-4.816035611E1,1.282895116E2
2.121740000E-1,5.078197491E-1,-1.933070686E-1,-8.134863119E-1,2.073437393E-1,1.189625737E2,-1.267322654E2,-4.824909083E1,1.279495636E2
2.221959999E-1,5.096479003E-1,-1.943362104E-1,-8.121246315E-1,2.072341681E-1,1.187192412E2,-1.264292452E2,-4.835263819E1,1.275474030E2
2.322189999E-1,5.116358512E-1,-1.955255101E-1,-8.106620516E-1,2.069432178E-1,1.184542909E2,-1.261168818E2,-4.846943916E1,1.271063264E2
2.422409998E-1,5.137328993E-1,-1.967853005E-1,-8.091712122E-1,2.063879015E-1,1.181744045E2,-1.258174234E2,-4.860489240E1,1.266491978E2
2.522630000E-1,5.158793329E-1,-1.979969170E-1,-8.077175885E-1,2.055674077E-1,1.178875021E2,-1.255449270E2,-4.876098406E1,1.262003417E2
2.622849999E-1,5.179084824E-1,-1.990823670E-1,-8.064061471E-1,2.045632696E-1,1.176158782E2,-1.253174041E2,-4.892405241E1,1.257916582E2
2.723069999E-1,5.196395167E-1,-2.000024959E-1,-8.053417074E-1,2.034661239E-1,1.173838518E2,-1.251531038E2,-4.907671201E1,1.254526565E2
2.823289998E-1,5.209509896E-1,-2.007011220E-1,-8.046003443E-1,2.023548485E-1,1.172078727E2,-1.250643694E2,-4.920823837E1,1.252073310E2
2.923510000E-1,5.218156744E-1,-2.011955046E-1,-8.041912670E-1,2.012592833E-1,1.170917553E2,-1.250520227E2,-4.931405619E1,1.250575344E2
3.023740000E-1,5.222657079E-1,-2.015732246E-1,-8.040622977E-1,2.002266118E-1,1.170312924E2,-1.251015322E2,-4.938911698E1,1.249851881E2
3.123959999E-1,5.222969071E-1,-2.018932246E-1,-8.042033842E-1,1.992532619E-1,1.170271000E2,-1.252117254E2,-4.942983840E1,1.249836688E2
3.224179999E-1,5.220231317E-1,-2.022383441E-1,-8.045341316E-1,1.982831152E-1,1.170638855E2,-1.253683557E2,-4.944392193E1,1.250266934E2
3.324399998E-1,5.214375539E-1,-2.026082669E-1,-8.050227400E-1,1.974620841E-1,1.171425415E2,-1.255527689E2,-4.942218892E1,1.251081977E2
3.424620000E-1,5.203842094E-1,-2.029784427E-1,-8.057379299E-1,1.969425082E-1,1.172839459E2,-1.257695977E2,-4.934413506E1,1.252480300E2
3.524839999E-1,5.188980799E-1,-2.033886369E-1,-8.066568787E-1,1.966787006E-1,1.174832683E2,-1.260165817E2,-4.921279763E1,1.254365261E2
