"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.232504169E-2,-6.292842329E-2,-1.765407771E-1,-2.171067148E-1
2.234704164E-2,-6.492712349E-2,-2.991731465E-2,-2.488022149E-1
3.236904158E-2,-5.106003955E-2,3.478840292E-1,-3.369624317E-1
4.239204153E-2,-6.215923280E-2,4.900627136E-1,-3.332023025E-1
5.241404148E-2,-1.009668112E-1,2.854869366E-1,-2.442332804E-1
6.243604166E-2,-1.154060140E-1,-5.378743261E-2,-1.945244372E-1
7.245904161E-2,-1.128094271E-1,-3.307902515E-1,-2.186297625E-1
8.248104155E-2,-1.080587730E-1,-4.712315798E-1,-2.196548730E-1
9.250304149E-2,-1.153688878E-1,-5.066329837E-1,-1.998185813E-1
1.025260417E-1,-1.091335118E-1,-4.959659874E-1,-1.975459754E-1
1.125480416E-1,-8.416424692E-2,-4.405757189E-1,-2.099259347E-1
1.225700416E-1,-5.527758598E-2,-3.847305179E-1,-2.172042280E-1
1.325930415E-1,-3.006144613E-2,-3.493647873E-1,-2.017608285E-1
1.426150417E-1,-1.227040589E-2,-3.209360242E-1,-1.854568422E-1
1.526370416E-1,1.127859578E-2,-2.770183682E-1,-1.791347563E-1
1.626600416E-1,3.742135316E-2,-3.086917996E-1,-1.819778234E-1
1.726820415E-1,3.322687000E-2,-4.353248477E-1,-1.650294662E-1
1.827040415E-1,8.482807316E-3,-5.998086333E-1,-1.638222039E-1
1.927270417E-1,-4.282522947E-3,-7.181869149E-1,-1.612184346E-1
2.027490416E-1,-1.891071908E-3,-7.720782161E-1,-1.303628981E-1
2.127710416E-1,2.944429871E-3,-7.985050678E-1,-9.952908009E-2
2.227940415E-1,-8.730001748E-3,-7.915857434E-1,-7.989002019E-2
2.328160417E-1,-2.568501607E-2,-7.616246939E-1,-8.980683237E-2
2.428380416E-1,-4.701201245E-2,-7.286452055E-1,-1.405448020E-1
2.528610416E-1,-5.151275545E-2,-6.708577871E-1,-1.646978110E-1
2.628830415E-1,-5.858935788E-2,-6.318316460E-1,-1.622298807E-1
2.729050417E-1,-6.995652616E-2,-6.920449138E-1,-1.546649039E-1
2.829280416E-1,-7.207518071E-2,-8.474951982E-1,-1.315910369E-1
2.929500416E-1,-7.419745624E-2,-1.088213801E0,-9.171340615E-2
3.029730415E-1,-9.921419621E-2,-1.419477344E0,-6.881868094E-2
3.129950415E-1,-1.280812770E-1,-1.788684964E0,-6.135117263E-2
3.230170417E-1,-1.590416133E-1,-2.193156004E0,-7.176023722E-2
3.330400416E-1,-2.006521672E-1,-2.549108028E0,-1.034949943E-1
3.430620416E-1,-2.248586565E-1,-2.890192986E0,-1.362533718E-1
3.530840415E-1,-2.429814637E-1,-3.397738695E0,-2.373453677E-1
3.631070417E-1,-2.782995701E-1,-4.023675919E0,-3.963778019E-1
3.731290416E-1,-3.738814890E-1,-4.562907696E0,-5.617489815E-1
3.831510416E-1,-4.254328609E-1,-5.176638126E0,-7.849080563E-1
3.931740415E-1,-4.596107900E-1,-5.826746941E0,-8.903229237E-1
4.031960417E-1,-5.115060806E-1,-6.860949993E0,-8.910464644E-1
4.132180416E-1,-5.114456415E-1,-7.955738544E0,-1.093099713E0
4.232410416E-1,-3.670015633E-1,-8.510263443E0,-7.886942625E-1
