"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.233449997E-2,-5.103402957E-2,1.944797784E-1,-1.812928617E-1
2.235650003E-2,-7.486375421E-2,2.159180492E-1,-1.514049917E-1
3.237949999E-2,-7.463791221E-2,1.713226140E-1,-1.038001850E-1
4.240249994E-2,-5.324689299E-2,8.619388938E-2,-4.531336203E-2
5.242450000E-2,-2.488529310E-2,-1.661477797E-2,1.616251841E-2
6.244749995E-2,-7.674458902E-3,-1.271469444E-1,5.422591418E-2
7.247050002E-2,-5.649923813E-3,-2.359304279E-1,4.976964742E-2
8.249249996E-2,-1.380501501E-2,-3.112498522E-1,7.107912563E-3
9.251550003E-2,-3.009930067E-2,-3.613782525E-1,-4.138478637E-2
1.025385000E-1,-3.979251534E-2,-3.878399134E-1,-7.449060678E-2
1.125604999E-1,-3.984178230E-2,-4.070322514E-1,-7.845579088E-2
1.225835000E-1,-1.975016668E-2,-4.114384353E-1,-7.500285655E-2
1.326064999E-1,6.226041354E-3,-3.820499182E-1,-7.032235712E-2
1.426285000E-1,2.869484201E-2,-3.323021531E-1,-6.563940644E-2
1.526515000E-1,4.521176964E-2,-2.999932170E-1,-4.978507385E-2
1.626745000E-1,5.041347817E-2,-2.845879197E-1,-2.348883823E-2
1.726965000E-1,4.367355257E-2,-2.539743483E-1,5.935363472E-3
1.827199999E-1,1.332083344E-2,-1.817969382E-1,2.563641779E-2
1.927430000E-1,-3.083890490E-2,-7.471017540E-2,4.137197137E-2
2.027649999E-1,-8.375209570E-2,4.900240153E-2,7.216135412E-2
2.127880000E-1,-1.439046562E-1,1.686744690E-1,1.011530533E-1
2.228110000E-1,-1.785005480E-1,2.270787954E-1,1.212273985E-1
2.328330000E-1,-1.816542596E-1,2.528624535E-1,1.365738660E-1
2.428560000E-1,-1.685486287E-1,2.644672990E-1,1.483331472E-1
2.528790000E-1,-1.490343064E-1,2.538015842E-1,1.628125012E-1
2.629010000E-1,-1.342890412E-1,2.375414222E-1,1.743441671E-1
2.729239999E-1,-1.256566644E-1,2.158332020E-1,1.785410494E-1
2.829470000E-1,-1.346965581E-1,2.044109255E-1,1.835804284E-1
2.929689999E-1,-1.530169845E-1,1.925039291E-1,1.903765500E-1
3.029920000E-1,-1.626861989E-1,1.837050319E-1,2.039649040E-1
3.130140000E-1,-1.702229381E-1,1.624948233E-1,2.253050804E-1
3.230370000E-1,-1.659591049E-1,1.122668833E-1,2.359479666E-1
3.330600000E-1,-1.669612527E-1,5.319770053E-2,2.264202386E-1
3.430829999E-1,-1.603887826E-1,-8.489739150E-3,1.937530190E-1
3.531050000E-1,-1.335206926E-1,-6.247973442E-2,1.500833035E-1
