"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
6.210791762E-3,7.850257727E0,3.210804640E0,-4.929532578E0
1.623279171E-2,7.857156857E0,3.218170963E0,-4.913714690E0
2.625579177E-2,7.862254459E0,3.224760775E0,-4.901216559E0
3.627779172E-2,7.863404607E0,3.228376400E0,-4.897000424E0
4.630079167E-2,7.859423237E0,3.227968265E0,-4.903647247E0
5.632279173E-2,7.851956343E0,3.224264638E0,-4.918024673E0
6.634579168E-2,7.843812341E0,3.218594886E0,-4.934708533E0
7.636779174E-2,7.837026063E0,3.212945306E0,-4.949154664E0
8.639079169E-2,7.832351214E0,3.209759743E0,-4.958608443E0
9.641279175E-2,7.830105298E0,3.210213194E0,-4.961861833E0
1.064347917E-1,7.830505248E0,3.212809943E0,-4.959548675E0
1.164577918E-1,7.833247007E0,3.215379210E0,-4.953552355E0
1.264797917E-1,7.836815563E0,3.217289787E0,-4.946669013E0
1.365027918E-1,7.840618007E0,3.218701597E0,-4.939716089E0
1.465247917E-1,7.844738540E0,3.220349928E0,-4.932092489E0
1.565477917E-1,7.848632786E0,3.221889792E0,-4.924886380E0
1.665697917E-1,7.851866296E0,3.222815698E0,-4.919124534E0
1.765927917E-1,7.854516839E0,3.223349842E0,-4.914535639E0
1.866147917E-1,7.856720654E0,3.223353350E0,-4.911008014E0
1.966367917E-1,7.858464879E0,3.222390898E0,-4.908855654E0
2.066597918E-1,7.859738987E0,3.221182571E0,-4.907601426E0
2.166817917E-1,7.860183960E0,3.221585152E0,-4.906626111E0
2.267047918E-1,7.859588129E0,3.223803878E0,-4.906125004E0
2.367267917E-1,7.858235668E0,3.226023773E0,-4.906832517E0
2.467497917E-1,7.856390287E0,3.226811686E0,-4.909266129E0
2.567717917E-1,7.854044384E0,3.225976118E0,-4.913570849E0
2.667947917E-1,7.850491616E0,3.224876842E0,-4.919967118E0
2.768167917E-1,7.845586386E0,3.224620734E0,-4.927953830E0
2.868397917E-1,7.841816102E0,3.224582435E0,-4.933975877E0
2.968617918E-1,7.843076761E0,3.223935440E0,-4.932394790E0
3.068837917E-1,7.848592440E0,3.223198691E0,-4.924092913E0
3.169067918E-1,7.855474028E0,3.223900357E0,-4.912648158E0
3.269287917E-1,7.862464374E0,3.226216147E0,-4.899930464E0
3.369517918E-1,7.872004691E0,3.226950849E0,-4.884102344E0
3.469737917E-1,7.885510590E0,3.225549272E0,-4.863196209E0
3.569967917E-1,7.900377136E0,3.224237741E0,-4.839880436E0
3.670187917E-1,7.913771937E0,3.224055016E0,-4.818065644E0
3.770417917E-1,7.925147696E0,3.224424267E0,-4.799081489E0
3.870637917E-1,7.935660989E0,3.225275622E0,-4.781109195E0
3.970857917E-1,7.945114768E0,3.226210299E0,-4.764744592E0
4.071087918E-1,7.952506818E0,3.227327995E0,-4.751643321E0
4.171307917E-1,7.957958761E0,3.228754131E0,-4.741534070E0
4.271537918E-1,7.962223721E0,3.230696868E0,-4.733041866E0
4.371757917E-1,7.965536753E0,3.232612708E0,-4.726153261E0
4.471987918E-1,7.967567491E0,3.233450907E0,-4.722155228E0
4.572207917E-1,7.967965102E0,3.233891787E0,-4.721184882E0
4.672437917E-1,7.967085680E0,3.235196300E0,-4.721776913E0
4.772657917E-1,7.965219249E0,3.237907654E0,-4.723062131E0
4.872877917E-1,7.962372825E0,3.241644318E0,-4.725297814E0
4.973107917E-1,7.958907180E0,3.244872273E0,-4.728921918E0
5.073327917E-1,7.955452645E0,3.246422954E0,-4.733668103E0
5.173557918E-1,7.952936588E0,3.246485227E0,-4.737853540E0
5.273777917E-1,7.951800474E0,3.246101650E0,-4.740024026E0
5.374007918E-1,7.952067107E0,3.246274143E0,-4.739458308E0
5.474227917E-1,7.953555808E0,3.246920553E0,-4.736517159E0
5.574457917E-1,7.956554260E0,3.247916626E0,-4.730795658E0
5.674677917E-1,7.960995221E0,3.249005962E0,-4.722568626E0
5.774897917E-1,7.965727372E0,3.248474742E0,-4.714944441E0
5.875127917E-1,7.970208094E0,3.245661647E0,-4.709307725E0
5.975347917E-1,7.974691154E0,3.241640517E0,-4.704481434E0
6.075577918E-1,7.978433957E0,3.237229085E0,-4.701173664E0
6.175797917E-1,7.981260501E0,3.232744563E0,-4.699466277E0
6.276027918E-1,7.983868943E0,3.227812144E0,-4.698421379E0
6.376230418E-1,7.986666251E0,3.222892882E0,-4.697046991E0
6.476460417E-1,7.989334921E0,3.218303987E0,-4.695650969E0
6.576680418E-1,7.990789123E0,3.212960801E0,-4.696837661E0
6.676910417E-1,7.990005012E0,3.206109034E0,-4.702843921E0
6.777130418E-1,7.986533520E0,3.198284582E0,-4.714058588E0
6.877350417E-1,7.980193384E0,3.190061643E0,-4.730339868E0
6.977580417E-1,7.971755267E0,3.181974944E0,-4.749973064E0
7.077800417E-1,7.961856515E0,3.173774224E0,-4.772012097E0
7.178030417E-1,7.950979525E0,3.163776362E0,-4.796718629E0
7.278250417E-1,7.939990268E0,3.150896992E0,-4.823327846E0
7.378480417E-1,7.929696245E0,3.135620849E0,-4.850143177E0
7.478700418E-1,7.920360580E0,3.118434421E0,-4.876406238E0
7.578930417E-1,7.912363343E0,3.098777543E0,-4.901856829E0
7.679150418E-1,7.906148338E0,3.077827262E0,-4.925029052E0
7.779370417E-1,7.901605636E0,3.058431463E0,-4.944362286E0
7.879600417E-1,7.897033113E0,3.041434776E0,-4.962121450E0
7.979820417E-1,7.890624565E0,3.024445399E0,-4.982660379E0
8.080050417E-1,7.882261877E0,3.003716435E0,-5.008364155E0
8.180270417E-1,7.872738517E0,2.976455254E0,-5.039525721E0
8.280500417E-1,7.864196320E0,2.944414851E0,-5.071578988E0
8.380720417E-1,7.858222804E0,2.911306746E0,-5.099874834E0
8.480950417E-1,7.855067647E0,2.880016834E0,-5.122454442E0
8.581170418E-1,7.854250790E0,2.848864038E0,-5.141089518E0
8.681400417E-1,7.853560819E0,2.815424396E0,-5.160530341E0
8.781620418E-1,7.851932369E0,2.778089632E0,-5.183192394E0
8.881840417E-1,7.846825411E0,2.731192916E0,-5.215742674E0
8.982070417E-1,7.836815563E0,2.677422506E0,-5.258502778E0
9.082290417E-1,7.827962294E0,2.627301635E0,-5.296825429E0
9.182520417E-1,7.826175969E0,2.586450647E0,-5.319526659E0
9.282740417E-1,7.830325738E0,2.550591428E0,-5.330722908E0
9.382970417E-1,7.835250848E0,2.512117041E0,-5.341741986E0
9.483190418E-1,7.836718499E0,2.467564474E0,-5.360320344E0
9.583420417E-1,7.834985969E0,2.417581159E0,-5.385577977E0
9.683640418E-1,7.832271107E0,2.363332739E0,-5.413527668E0
9.783870417E-1,7.830008819E0,2.304635611E0,-5.442036352E0
9.884090418E-1,7.828519533E0,2.240608599E0,-5.470839152E0
9.984310417E-1,7.826835535E0,2.172327446E0,-5.500704975E0
1.008454042E0,7.821063164E0,2.102366242E0,-5.535982397E0
1.018476042E0,7.806011261E0,2.032253448E0,-5.583213866E0
1.028499042E0,7.779990567E0,1.966807318E0,-5.642653736E0
1.038521042E0,7.744096264E0,1.910552718E0,-5.710942199E0
1.048544042E0,7.698424248E0,1.861924495E0,-5.788227772E0
1.058566042E0,7.649126372E0,1.816147667E0,-5.867589106E0
1.068589042E0,7.607792405E0,1.770516873E0,-5.934888219E0
1.078611042E0,7.583712401E0,1.725224779E0,-5.978877992E0
1.088633042E0,7.581910290E0,1.682007862E0,-5.993462117E0
1.098656042E0,7.602670244E0,1.642870547E0,-5.977997986E0
1.108678042E0,7.643113096E0,1.609351968E0,-5.935395173E0
1.118701042E0,7.697086405E0,1.579605720E0,-5.873310022E0
1.128723042E0,7.757024458E0,1.548898629E0,-5.802204956E0
1.138746042E0,7.819266315E0,1.516761162E0,-5.726660099E0
1.148768042E0,7.878153623E0,1.486593622E0,-5.653389809E0
1.158791042E0,7.924071223E0,1.459645121E0,-5.595946178E0
1.168813042E0,7.949738746E0,1.428851637E0,-5.567418782E0
1.178836042E0,7.955222265E0,1.387132338E0,-5.570137737E0
1.188858042E0,7.947499262E0,1.334990816E0,-5.593847612E0
1.198880042E0,7.932543839E0,1.278287150E0,-5.628214037E0
1.208903042E0,7.912903626E0,1.223726415E0,-5.667854651E0
1.218925042E0,7.891925570E0,1.173732356E0,-5.707535611E0
1.228948042E0,7.870696669E0,1.126978458E0,-5.746138344E0
1.238970042E0,7.848763179E0,1.082784690E0,-5.784510697E0
1.248993042E0,7.826920905E0,1.040384848E0,-5.821768570E0
1.259015042E0,7.808360088E0,9.987101345E-1,-5.853902528E0
1.269038042E0,7.797286046E0,9.583202731E-1,-5.875374089E0
1.279060042E0,7.797235760E0,9.195015585E-1,-5.881642889E0
1.289083042E0,7.811178446E0,8.804644505E-1,-5.869105874E0
1.299105042E0,7.838617090E0,8.370498975E-1,-5.838798001E0
1.309127042E0,7.874830651E0,7.848013712E-1,-5.797171673E0
1.319150042E0,7.913875433E0,7.231961303E-1,-5.751835871E0
1.329172042E0,7.952868176E0,6.548877876E-1,-5.706057435E0
1.339195042E0,7.992919849E0,5.833589082E-1,-5.657657107E0
1.349217042E0,8.036890326E0,5.108073507E-1,-5.602106220E0
1.359240042E0,8.086129729E0,4.387777304E-1,-5.536975839E0
1.369262042E0,8.140392475E0,3.677763794E-1,-5.462125631E0
1.379285042E0,8.197930831E0,2.990847334E-1,-5.379647731E0
1.389307042E0,8.254345352E0,2.326335213E-1,-5.296012666E0
1.399329042E0,8.305861661E0,1.673222603E-1,-5.217350074E0
1.409352042E0,8.350184725E0,1.034673032E-1,-5.147795690E0
1.419374042E0,8.384781530E0,4.135655689E-2,-5.092134874E0
1.429397042E0,8.410503432E0,-1.993164154E-2,-5.049665378E0
1.439419042E0,8.431330045E0,-8.010301720E-2,-5.014218972E0
1.449442042E0,8.449155867E0,-1.368998642E-1,-4.982886667E0
1.459464042E0,8.463783846E0,-1.916770099E-1,-4.956178924E0
1.469487042E0,8.474687734E0,-2.469464271E-1,-4.935055858E0
1.479509042E0,8.478552158E0,-3.037600940E-1,-4.925243061E0
1.489531042E0,8.472838844E0,-3.633221167E-1,-4.931031219E0
1.499554042E0,8.458244779E0,-4.253952810E-1,-4.951080737E0
1.509576042E0,8.436373853E0,-4.876247121E-1,-4.982564485E0
1.519599042E0,8.408897202E0,-5.496508063E-1,-5.022393964E0
1.529621042E0,8.378389354E0,-6.123866063E-1,-5.065934086E0
1.539644042E0,8.346692768E0,-6.740132991E-1,-5.110236685E0
1.549666042E0,8.315430045E0,-7.327718230E-1,-5.152941239E0
1.559689042E0,8.286486912E0,-7.898900568E-1,-5.190984394E0
1.569711042E0,8.262015145E0,-8.475749588E-1,-5.220806363E0
1.579734042E0,8.243188280E0,-9.071468304E-1,-5.240515573E0
1.589756042E0,8.230979878E0,-9.691583797E-1,-5.248602857E0
1.599778042E0,8.227465702E0,-1.032972699E0,-5.241935277E0
1.609801042E0,8.233018218E0,-1.098272503E0,-5.219897706E0
1.619823042E0,8.244872863E0,-1.165144696E0,-5.186583195E0
1.629846042E0,8.261873057E0,-1.233264612E0,-5.143599143E0
