"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
8.739916608E-3,8.734274756E-2,6.428728135E-1,3.905245007E-1,6.531282376E-1,1.699784888E2,1.019373663E2,-5.049218435E1,1.043962179E2
1.876291656E-2,8.716992440E-2,6.433377354E-1,3.909023472E-1,6.524671432E-1,1.699983687E2,1.020977917E2,-5.047649847E1,1.042857996E2
2.878591651E-2,8.706938310E-2,6.436057261E-1,3.915399237E-1,6.518336550E-1,1.700099339E2,1.022414331E2,-5.043167071E1,1.042112199E2
3.880891670E-2,8.697156026E-2,6.436449754E-1,3.922945525E-1,6.513539817E-1,1.700211862E2,1.023448681E2,-5.037584949E1,1.041879170E2
4.883191665E-2,8.685441310E-2,6.435689846E-1,3.930078036E-1,6.510147628E-1,1.700346613E2,1.024163622E2,-5.032488320E1,1.041942784E2
5.885491660E-2,8.667493074E-2,6.433977946E-1,3.936041710E-1,6.508476294E-1,1.700553063E2,1.024525320E2,-5.028897526E1,1.042298728E2
6.887791655E-2,8.641193441E-2,6.431837729E-1,3.940848136E-1,6.508031224E-1,1.700855570E2,1.024664468E2,-5.026997864E1,1.042833997E2
7.890091650E-2,8.614227887E-2,6.430250690E-1,3.944754938E-1,6.507590368E-1,1.701165729E2,1.024827142E2,-5.025939859E1,1.043265306E2
8.892491669E-2,8.596498815E-2,6.429658105E-1,3.948274200E-1,6.506277283E-1,1.701369645E2,1.025157295E2,-5.024446896E1,1.043417083E2
9.894791665E-2,8.591186205E-2,6.430333298E-1,3.951674608E-1,6.503613812E-1,1.701430749E2,1.025744766E2,-5.022018152E1,1.043198601E2
1.089709166E-1,8.600469048E-2,6.432465401E-1,3.955069642E-1,6.499317152E-1,1.701323981E2,1.026642430E2,-5.018373200E1,1.042550985E2
1.189939165E-1,8.616130817E-2,6.435814917E-1,3.958842101E-1,6.493495829E-1,1.701143841E2,1.027858524E2,-5.013876298E1,1.041569740E2
1.290169165E-1,8.634730222E-2,6.440624610E-1,3.962941409E-1,6.485974724E-1,1.700929910E2,1.029451686E2,-5.008852853E1,1.040218659E2
1.390399167E-1,8.657755045E-2,6.446854546E-1,3.967183278E-1,6.476879013E-1,1.700665074E2,1.031385877E2,-5.003314280E1,1.038504718E2
1.490629166E-1,8.681072789E-2,6.454220446E-1,3.970966906E-1,6.466905172E-1,1.700396862E2,1.033530569E2,-4.998107854E1,1.036534365E2
1.590859166E-1,8.699918752E-2,6.462885627E-1,3.974151733E-1,6.456030653E-1,1.700180083E2,1.035919836E2,-4.993744168E1,1.034298246E2
1.691089165E-1,8.713877788E-2,6.472418085E-1,3.977210224E-1,6.444399808E-1,1.700019515E2,1.038510888E2,-4.989837655E1,1.031889134E2
1.791329165E-1,8.720410550E-2,6.481177254E-1,3.980182209E-1,6.433665006E-1,1.699944369E2,1.040927376E2,-4.986580306E1,1.029707100E2
1.891559167E-1,8.714661720E-2,6.489381981E-1,3.982745159E-1,6.423879351E-1,1.700010497E2,1.043195858E2,-4.984685259E1,1.027733835E2
1.991789166E-1,8.699372950E-2,6.497098015E-1,3.984934477E-1,6.414922935E-1,1.700186361E2,1.045330408E2,-4.983896430E1,1.025936135E2
2.092019166E-1,8.673564328E-2,6.504222834E-1,3.987190703E-1,6.406644240E-1,1.700483228E2,1.047362849E2,-4.983929533E1,1.024332528E2
2.192249165E-1,8.634294002E-2,6.511226692E-1,3.989404361E-1,6.398678275E-1,1.700934928E2,1.049400840E2,-4.985128932E1,1.022829177E2
2.292479165E-1,8.580864442E-2,6.518390919E-1,3.992013146E-1,6.390469333E-1,1.701549466E2,1.051567114E2,-4.987157032E1,1.021350546E2
2.392709167E-1,8.516472487E-2,6.525973769E-1,3.995146553E-1,6.381627767E-1,1.702290055E2,1.053931530E2,-4.989610372E1,1.019814243E2
2.492939166E-1,8.442386756E-2,6.535062316E-1,3.998564663E-1,6.371161862E-1,1.703142083E2,1.056724399E2,-4.992513857E1,1.017956683E2
2.593169166E-1,8.365005142E-2,6.546886614E-1,4.002205729E-1,6.357743991E-1,1.704031959E2,1.060218880E2,-4.995253106E1,1.015448405E2
2.693409165E-1,8.277883392E-2,6.562405716E-1,4.005855857E-1,6.340560300E-1,1.705033776E2,1.064646255E2,-4.998414744E1,1.012090078E2
2.793639165E-1,8.170415250E-2,6.583033437E-1,4.008805925E-1,6.318669437E-1,1.706269456E2,1.070310351E2,-5.003286535E1,1.007598806E2
