"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.346458315E-3,-1.798088551E-1,-1.256349981E-1,-6.305758655E-2
1.836945838E-2,-1.822421849E-1,6.755816936E-2,-7.028540969E-2
2.839145833E-2,-1.816246808E-1,2.552946508E-1,-7.700563967E-2
3.841445839E-2,-1.832849085E-1,3.826339543E-1,-8.690273762E-2
4.843645834E-2,-1.889010221E-1,4.377464652E-1,-9.777902812E-2
5.845945841E-2,-1.928065419E-1,4.544032216E-1,-8.926384151E-2
6.848145835E-2,-1.894446760E-1,4.295701981E-1,-6.875246763E-2
7.850445842E-2,-1.739535928E-1,3.502889574E-1,-3.876501322E-2
8.852745837E-2,-1.610179991E-1,2.410614789E-1,4.971061833E-3
9.854945831E-2,-1.561603993E-1,1.499470174E-1,3.702620044E-2
1.085724584E-1,-1.652021408E-1,1.024821326E-1,3.301876783E-2
1.185944583E-1,-1.733319759E-1,8.523549885E-2,2.123508044E-2
1.286174584E-1,-1.715549678E-1,7.951240242E-2,3.770540468E-3
1.386394583E-1,-1.613593102E-1,5.764332414E-2,-1.210829150E-2
1.486624584E-1,-1.425498277E-1,1.630836539E-2,-1.776025444E-2
1.586854584E-1,-1.230182126E-1,-3.243254125E-2,-2.623549849E-2
1.687074584E-1,-9.809128195E-2,-9.803214669E-2,-3.747114167E-2
1.787304584E-1,-8.129233122E-2,-1.650585830E-1,-3.164520860E-2
1.887525833E-1,-7.603498548E-2,-2.054637074E-1,-2.491297387E-2
1.987755834E-1,-7.651009411E-2,-2.159949243E-1,-2.748931572E-2
2.087985834E-1,-7.797190547E-2,-2.062682509E-1,-3.145476058E-2
2.188205833E-1,-8.770415932E-2,-1.843357980E-1,-2.908721194E-2
2.288435834E-1,-8.833903819E-2,-1.625341773E-1,-1.957308315E-2
2.388655833E-1,-8.558825403E-2,-1.480990350E-1,-3.540586680E-3
2.488885834E-1,-8.790478110E-2,-1.247852594E-1,1.163454168E-2
2.589105833E-1,-9.870550036E-2,-7.697033137E-2,9.774589911E-3
2.689335834E-1,-1.051909178E-1,-2.651733719E-2,-2.047287300E-2
2.789565834E-1,-1.089411825E-1,2.540658042E-2,-5.153172463E-2
2.889785834E-1,-1.131477132E-1,8.794055879E-2,-6.900244951E-2
2.990015834E-1,-1.069217771E-1,1.489498466E-1,-7.478550076E-2
3.090235833E-1,-9.695349634E-2,1.944875717E-1,-8.045122027E-2
3.190465834E-1,-9.391829371E-2,2.328397632E-1,-9.272733331E-2
3.290685833E-1,-9.383031726E-2,2.544637620E-1,-1.015047953E-1
3.390915834E-1,-9.697125107E-2,2.490669042E-1,-9.391532093E-2
3.491145833E-1,-9.673311561E-2,2.387537062E-1,-8.592992276E-2
3.591365834E-1,-9.574241936E-2,2.492281795E-1,-1.319517493E-1
3.691595834E-1,-9.254707396E-2,3.116405606E-1,-1.523461193E-1
3.791815834E-1,-7.776466757E-2,3.331916630E-1,-6.394755095E-2
3.892045834E-1,-8.036766201E-2,3.188512623E-1,7.795125712E-3
3.992265833E-1,-7.483068109E-2,2.668572962E-1,1.584213413E-2
4.092495834E-1,-6.762629747E-2,2.051553279E-1,-1.096551307E-2
4.192725833E-1,-6.071273237E-2,1.461322308E-1,-2.770747431E-2
4.292945834E-1,-5.971398205E-2,8.935520053E-2,-2.534086443E-2
4.393175833E-1,-6.066126376E-2,3.104795516E-2,-1.446717791E-2
4.493395834E-1,-6.051728129E-2,-1.615653932E-2,-3.606319893E-3
4.593625834E-1,-5.674065277E-2,-5.394466594E-2,-3.368919715E-5
4.693855834E-1,-5.557791516E-2,-8.444647491E-2,1.138937473E-2
4.794075834E-1,-5.613451451E-2,-9.290546924E-2,2.967943251E-2
