"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
8.346458315E-3,1.879491358E-1,9.782706367E0,7.067241584E-1
1.836945838E-2,1.816721132E-1,9.781530492E0,7.244046767E-1
2.839145833E-2,1.733194388E-1,9.780325381E0,7.424857293E-1
3.841445839E-2,1.628384692E-1,9.779089279E0,7.609029968E-1
4.843645834E-2,1.504750890E-1,9.777803476E0,7.797644334E-1
5.845945841E-2,1.376009545E-1,9.776425872E0,7.991617674E-1
6.848145835E-2,1.261450257E-1,9.774968162E0,8.186511949E-1
7.850445842E-2,1.175616328E-1,9.773527408E0,8.369171657E-1
8.852745837E-2,1.133788819E-1,9.772126415E0,8.536926813E-1
9.854945831E-2,1.139182693E-1,9.770739455E0,8.693545946E-1
1.085724584E-1,1.164242124E-1,9.769287592E0,8.851946287E-1
1.185944583E-1,1.182849426E-1,9.767730478E0,9.019702904E-1
1.286174584E-1,1.187168965E-1,9.766134188E0,9.190441601E-1
1.386394583E-1,1.175704676E-1,9.764584091E0,9.354970555E-1
1.486624584E-1,1.157314452E-1,9.763173743E0,9.503452557E-1
1.586854584E-1,1.137089938E-1,9.761922439E0,9.633425928E-1
1.687074584E-1,1.110587068E-1,9.760886312E0,9.740943798E-1
1.787304584E-1,1.088246593E-1,9.760050745E0,9.826814546E-1
1.887525833E-1,1.079064271E-1,9.759308733E0,9.901243754E-1
1.987755834E-1,1.074893562E-1,9.758583094E0,9.972875800E-1
2.087985834E-1,1.066377092E-1,9.757843421E0,1.004595211E0
2.188205833E-1,1.056443587E-1,9.757048200E0,1.012403948E0
2.288435834E-1,1.050318720E-1,9.756169363E0,1.020886723E0
2.388655833E-1,1.054450234E-1,9.755291111E0,1.029199637E0
2.488885834E-1,1.073774094E-1,9.754400581E0,1.037420383E0
2.589105833E-1,1.095760173E-1,9.753405384E0,1.046505568E0
2.689335834E-1,1.096483858E-1,9.752327158E0,1.056493635E0
2.789565834E-1,1.059921492E-1,9.751222034E0,1.067017088E0
2.889785834E-1,9.931465636E-2,9.750095860E0,1.077895979E0
2.990015834E-1,9.089593576E-2,9.748966763E0,1.088799429E0
3.090235833E-1,8.148048417E-2,9.747914264E0,1.098921105E0
3.190465834E-1,7.064621940E-2,9.746930763E0,1.108348132E0
3.290685833E-1,5.828023081E-2,9.745954862E0,1.117615823E0
3.390915834E-1,4.572615373E-2,9.744937447E0,1.127038245E0
3.491145833E-1,3.437583564E-2,9.743853958E0,1.136767355E0
3.591365834E-1,2.145709787E-2,9.742783917E0,1.146213751E0
3.691595834E-1,3.471609277E-3,9.741696335E0,1.155622432E0
3.791815834E-1,-1.112783725E-2,9.740709910E0,1.163852681E0
