"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.841504152E-2,1.297188401E-1,-8.986245990E-1,8.902181685E-2
4.843704146E-2,1.110327765E-1,-7.915956378E-1,8.546702564E-2
5.845904164E-2,9.407687187E-2,-6.465010643E-1,6.837373972E-2
6.848004158E-2,1.020700857E-1,-4.718610942E-1,4.332404584E-2
7.850204152E-2,9.634531289E-2,-2.786056995E-1,2.770835720E-2
8.852404146E-2,6.971529871E-2,-9.375781566E-2,3.631995618E-2
9.854504163E-2,4.074966162E-2,6.215337664E-2,2.377041616E-2
1.085670416E-1,4.389005899E-2,1.227591932E-1,1.657721773E-2
1.185880415E-1,7.752671093E-2,8.492060006E-2,2.329865471E-3
1.286100415E-1,1.066108271E-1,-6.935024168E-3,-2.061193623E-2
1.386320416E-1,1.127701327E-1,-9.565550834E-2,-5.332818255E-2
1.486530416E-1,8.281116933E-2,-1.363342255E-1,-1.058638245E-1
1.586750415E-1,2.731997147E-2,-1.057868674E-1,-1.339688003E-1
1.686970415E-1,-1.683870144E-2,-5.117981136E-2,-1.110019684E-1
1.787180416E-1,-2.662957832E-2,-2.907646820E-2,-7.352031767E-2
1.887400416E-1,-2.146118134E-2,-3.354285657E-2,-4.437627643E-2
1.987610415E-1,-3.786946181E-3,-3.061076067E-2,-2.359886654E-2
2.087830415E-1,9.726998396E-3,-1.969899051E-2,-8.209522814E-3
2.188050416E-1,1.967813261E-2,-1.037802547E-2,6.306366995E-3
2.288260416E-1,4.035092145E-2,-2.064664289E-2,4.380420595E-2
2.388480415E-1,7.045855373E-2,-5.981034413E-2,1.073774248E-1
2.488700415E-1,9.730667621E-2,-1.144067422E-1,1.595695317E-1
2.588910416E-1,9.946383536E-2,-1.648510247E-1,1.462377757E-1
2.689130416E-1,8.180095255E-2,-1.900482476E-1,1.566525996E-1
2.789350415E-1,7.025528699E-2,-2.467165142E-1,2.993504703E-1
2.889560417E-1,3.852638602E-2,-4.626959562E-1,4.369858205E-1
2.989780416E-1,3.547414392E-2,-4.152874351E-1,6.387466788E-1
3.089990416E-1,-1.394267380E-2,-3.500250578E-1,7.174676061E-1
3.190210415E-1,8.089218289E-3,-4.277946651E-1,6.705142856E-1
3.290430414E-1,6.240838394E-2,-5.798100233E-1,6.238567233E-1
3.390640416E-1,1.025459915E-1,-6.984559298E-1,4.234023988E-1
3.490860416E-1,1.637680680E-1,-8.794243932E-1,2.349339724E-1
3.591080415E-1,2.246785760E-1,-1.132681489E0,1.146668419E-1
3.691290417E-1,3.192071915E-1,-1.482179642E0,9.046350420E-2
3.791510416E-1,3.870644271E-1,-1.776011109E0,1.112571806E-1
3.891720416E-1,4.665437937E-1,-1.839716315E0,1.095570177E-1
3.991940415E-1,5.362072587E-1,-1.747481227E0,3.405941278E-2
4.092160417E-1,5.403769612E-1,-1.602129102E0,-4.221778363E-2
4.192370416E-1,4.707935154E-1,-1.417240381E0,-9.872525185E-2
