"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
3.841504152E-2,9.519962316E0,1.631435732E0,-1.716046551E0
4.843704146E-2,9.506457002E0,1.620880339E0,-1.798919138E0
5.845904164E-2,9.494473718E0,1.611585312E0,-1.869190976E0
6.848004158E-2,9.484741028E0,1.604396599E0,-1.923983333E0
7.850204152E-2,9.477940716E0,1.599187022E0,-1.961464132E0
8.852404146E-2,9.474768602E0,1.594622832E0,-1.980412911E0
9.854504163E-2,9.475015939E0,1.590656081E0,-1.982414998E0
1.085670416E-1,9.477310386E0,1.588096608E0,-1.973483230E0
1.185880415E-1,9.479617113E0,1.585921152E0,-1.964140403E0
1.286100415E-1,9.480268493E0,1.584998023E0,-1.961731057E0
1.386320416E-1,9.478656415E0,1.586141153E0,-1.968588233E0
1.486530416E-1,9.475027633E0,1.591557283E0,-1.981629278E0
1.586750415E-1,9.470553344E0,1.602136066E0,-1.994460701E0
1.686970415E-1,9.466979526E0,1.613906364E0,-2.001926280E0
1.787180416E-1,9.464717823E0,1.623163530E0,-2.005135962E0
1.887400416E-1,9.463135566E0,1.629189378E0,-2.007711076E0
1.987610415E-1,9.461927531E0,1.632554743E0,-2.010677953E0
2.087830415E-1,9.461165054E0,1.633946819E0,-2.013131737E0
2.188050416E-1,9.460818315E0,1.633833237E0,-2.014840732E0
2.288260416E-1,9.460943445E0,1.630957284E0,-2.016581887E0
2.388480415E-1,9.461372046E0,1.622774398E0,-2.021171074E0
2.488700415E-1,9.461815265E0,1.608009301E0,-2.030869705E0
2.588910416E-1,9.461437535E0,1.591152948E0,-2.045853195E0
2.689130416E-1,9.460113725E0,1.575706212E0,-2.063855748E0
2.789350415E-1,9.459024389E0,1.553148677E0,-2.085830023E0
2.889560417E-1,9.457601761E0,1.516477134E0,-2.119003909E0
2.989780416E-1,9.455800819E0,1.465362236E0,-2.162558357E0
3.089990416E-1,9.457383075E0,1.399690842E0,-2.198834775E0
3.190210415E-1,9.458505156E0,1.334202465E0,-2.234437594E0
3.290430414E-1,9.455514890E0,1.271591357E0,-2.283069471E0
3.390640416E-1,9.447378489E0,1.219443110E0,-2.344376066E0
