"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.545708213E-3,9.267104790E-3,4.574086666E-1,3.874009848E-2
1.756870840E-2,1.866912842E-2,3.863067925E-1,7.454470545E-2
2.759270836E-2,1.882780157E-2,4.690064192E-1,6.662548333E-2
3.761570831E-2,-4.054178298E-2,8.094964027E-1,3.587396070E-2
4.763870826E-2,-7.545335591E-2,8.237398863E-1,-3.942906111E-2
5.766270822E-2,-2.169798315E-2,5.672769547E-1,-5.538485572E-2
6.768570817E-2,5.911613628E-2,3.238145709E-1,5.839163810E-2
7.770887506E-2,1.051206440E-1,1.461415291E-1,1.349404603E-1
8.773287502E-2,1.122631207E-1,-8.816605061E-2,1.392337382E-1
9.775587497E-2,1.131408960E-1,-3.079815209E-1,1.506903917E-1
1.077788749E-1,1.049680635E-1,-3.664025068E-1,1.818786263E-1
1.178028749E-1,1.245305762E-1,-3.633025885E-1,1.740193814E-1
1.278258748E-1,1.572682858E-1,-3.602059484E-1,1.315614581E-1
1.378488750E-1,1.738445759E-1,-3.387621641E-1,1.086018234E-1
1.478728750E-1,1.920034885E-1,-2.806649208E-1,1.101884991E-1
1.578958749E-1,2.100067288E-1,-2.367917299E-1,9.157886356E-2
1.679188749E-1,2.050964683E-1,-2.256346047E-1,8.328122646E-2
1.779428748E-1,1.822332293E-1,-2.302075177E-1,8.444422483E-2
1.879658750E-1,1.567516476E-1,-2.395313829E-1,8.368095011E-2
1.979888750E-1,1.315517426E-1,-2.684556842E-1,7.448052615E-2
2.080128749E-1,1.145006567E-1,-3.276067972E-1,5.438536778E-2
2.180358749E-1,9.638370574E-2,-3.902693689E-1,3.084382415E-2
2.280588748E-1,9.503737092E-2,-4.622969627E-1,1.789648831E-2
2.380828750E-1,1.056833565E-1,-5.589707494E-1,1.715293527E-2
2.481058750E-1,1.204987541E-1,-7.098793983E-1,2.311296575E-2
2.581288749E-1,1.217208803E-1,-8.867681623E-1,4.037744179E-2
2.681528749E-1,1.225688383E-1,-1.065102100E0,7.544188201E-2
2.781758748E-1,1.295881420E-1,-1.258027077E0,1.070783734E-1
