"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.168270828E-2,2.121292055E-1,-8.622144163E-2,1.887804568E-1
2.170670824E-2,1.965470612E-1,-5.152397975E-2,2.313443720E-1
3.172970843E-2,1.826640069E-1,-3.834106773E-2,2.621843219E-1
4.175270838E-2,1.501646638E-1,3.252257779E-2,2.574156523E-1
5.177670834E-2,8.396646380E-2,2.852901220E-1,2.090161592E-1
6.179970829E-2,4.043219984E-2,5.126240849E-1,1.289938539E-1
7.182270824E-2,6.583955139E-2,4.757168889E-1,8.456859738E-2
8.184670843E-2,1.084821522E-1,2.624893486E-1,8.094408363E-2
9.186970838E-2,9.730406851E-2,6.110696495E-2,1.047562063E-1
1.018927083E-1,5.450320244E-2,-9.405156225E-2,9.533211589E-2
1.119167083E-1,-1.149673481E-3,-1.825881004E-1,8.845050633E-2
1.219397082E-1,-2.369405888E-2,-2.375954390E-1,8.521527797E-2
1.319627084E-1,-2.085060067E-2,-2.016795129E-1,9.331688285E-2
1.419867084E-1,-8.373389021E-3,-1.268389821E-1,9.907662123E-2
1.520097083E-1,2.749302890E-3,-3.262459114E-2,9.504193068E-2
1.620327083E-1,8.485921659E-3,6.231560931E-2,6.564739347E-2
1.720567083E-1,1.337841526E-2,1.274528056E-1,3.125132993E-2
1.820797084E-1,2.556420397E-3,1.635961831E-1,1.919431984E-2
1.921027084E-1,-9.333262220E-3,1.254586577E-1,1.433298551E-2
2.021267083E-1,-2.188204415E-2,5.430526100E-3,4.889545497E-3
2.121497083E-1,-4.087757319E-2,-1.777081341E-1,1.573154144E-2
2.221727083E-1,-5.422607064E-2,-3.838923573E-1,5.033211410E-2
2.321967084E-1,-7.051955163E-2,-5.579198003E-1,9.901816398E-2
2.422197084E-1,-9.464402497E-2,-6.966437697E-1,1.294382513E-1
2.522427083E-1,-1.153921857E-1,-8.413580656E-1,1.240384206E-1
2.622667083E-1,-1.332470775E-1,-9.935217500E-1,1.235595718E-1
2.722897083E-1,-1.292789578E-1,-1.186242938E0,1.252152771E-1
2.823127084E-1,-1.175769344E-1,-1.388270855E0,1.136737540E-1
2.923357084E-1,-1.148815453E-1,-1.578521967E0,1.062416658E-1
3.023597084E-1,-1.199840084E-1,-1.790957093E0,1.079443991E-1
3.123827083E-1,-1.454912275E-1,-2.063655615E0,1.251707971E-1
3.224057083E-1,-2.017088085E-1,-2.408229351E0,1.558886468E-1
3.324297084E-1,-2.680824995E-1,-2.811609745E0,2.126020044E-1
3.424527084E-1,-3.285525441E-1,-3.232504368E0,3.640736938E-1
3.524757084E-1,-3.491621912E-1,-3.652239323E0,5.435199142E-1
3.624997083E-1,-3.680389822E-1,-4.067125797E0,7.633714080E-1
3.725227083E-1,-4.716522098E-1,-4.430850506E0,8.101636767E-1
3.825457084E-1,-6.980532408E-1,-4.484855652E0,6.055406332E-1
3.925697084E-1,-8.434897661E-1,-4.304121017E0,-2.102167904E-1
4.025927084E-1,-9.345386028E-1,-4.158981800E0,-1.579816937E0
4.126157083E-1,-8.333044052E-1,-4.400117397E0,-2.255591869E0
4.226397083E-1,-8.998679519E-1,-4.445279598E0,-1.956696272E0
4.326624584E-1,-8.750166297E-1,-4.317571640E0,-1.159762025E0
4.426854583E-1,-8.794233203E-1,-3.903536081E0,-3.051423430E-1
4.527094583E-1,-9.229527116E-1,-3.291049719E0,9.158954024E-2
4.627324583E-1,-9.221887589E-1,-2.738512993E0,-5.466323718E-2
4.727554584E-1,-9.063717127E-1,-2.376320124E0,-4.671743810E-1
4.827794584E-1,-9.281971455E-1,-2.178706884E0,-8.735901713E-1
4.928024583E-1,-9.615159631E-1,-2.090309143E0,-1.115681171E0
5.028254583E-1,-9.955707192E-1,-2.069593191E0,-1.176710963E0
5.128494583E-1,-1.020674944E0,-2.086333990E0,-1.120455623E0
5.228724584E-1,-1.036278486E0,-2.157134533E0,-1.021486640E0
5.328954584E-1,-1.071380496E0,-2.279008865E0,-9.438725114E-1
5.429184583E-1,-1.128541470E0,-2.455900192E0,-9.254730344E-1
5.529424583E-1,-1.182412744E0,-2.689964056E0,-9.495615959E-1
5.629654583E-1,-1.245058656E0,-2.932985783E0,-9.875823855E-1
5.729884584E-1,-1.302505374E0,-3.196833372E0,-1.018113136E0
5.830124584E-1,-1.365310073E0,-3.508089781E0,-1.026393652E0
5.930354584E-1,-1.405560613E0,-3.821791887E0,-1.005129337E0
6.030584583E-1,-1.400286317E0,-4.065240860E0,-9.593345523E-1
6.130824583E-1,-1.394110918E0,-4.286228180E0,-8.955425620E-1
6.231054584E-1,-1.422266841E0,-4.593805790E0,-8.128585219E-1
6.331284584E-1,-1.463875294E0,-5.006978989E0,-6.979777217E-1
6.431524584E-1,-1.484592795E0,-5.439909458E0,-5.330521464E-1
6.531754583E-1,-1.476710081E0,-5.774409294E0,-3.267783523E-1
6.631984583E-1,-1.417019963E0,-5.934995174E0,-1.186211333E-1
6.732224582E-1,-1.309670925E0,-5.987157822E0,4.855560884E-2
6.832454584E-1,-1.173220158E0,-5.957772732E0,1.880241185E-1
6.932684584E-1,-1.011779070E0,-5.846889496E0,2.884308696E-1
7.032924583E-1,-8.456506729E-1,-5.664860249E0,3.974400163E-1
7.133154583E-1,-6.647176743E-1,-5.387404442E0,5.535268188E-1
7.233384582E-1,-4.306810796E-1,-5.003238201E0,7.371917963E-1
7.333624584E-1,-1.834766269E-1,-4.533151627E0,9.392032623E-1
7.433854584E-1,2.358579636E-2,-4.040372849E0,1.107377291E0
7.534084583E-1,1.621996015E-1,-3.538955927E0,1.238240838E0
7.634324583E-1,2.297896296E-1,-3.014429331E0,1.328089833E0
