"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
5.492791650E-3,9.755671765E0,1.003375409E0,2.370618369E-1
1.551579172E-2,9.755840750E0,1.006299163E0,2.168834429E-1
2.553779166E-2,9.755746025E0,1.011241887E0,1.972634945E-1
3.556079173E-2,9.755584642E0,1.016160126E0,1.791415114E-1
4.558279167E-2,9.755670596E0,1.018014425E0,1.631694033E-1
5.560579163E-2,9.756143051E0,1.015754768E0,1.483465563E-1
6.562879169E-2,9.756835361E0,1.010233389E0,1.403266524E-1
7.565079164E-2,9.757326527E0,1.004632121E0,1.461916198E-1
8.567379171E-2,9.757361611E0,1.000714852E0,1.690492903E-1
9.569579165E-2,9.756852318E0,9.983829097E-1,2.077487582E-1
1.057187917E-1,9.755960618E0,9.947644334E-1,2.603208731E-1
1.157407917E-1,9.754773633E0,9.870257165E-1,3.259994123E-1
1.257637917E-1,9.753146937E0,9.728945312E-1,4.070522731E-1
1.357857917E-1,9.750515106E0,9.542232022E-1,5.030109292E-1
1.458087916E-1,9.746445444E0,9.347128708E-1,6.076487536E-1
1.558307917E-1,9.741285276E0,9.170474090E-1,7.088798806E-1
1.658537916E-1,9.735492439E0,9.049446228E-1,7.983539014E-1
1.758757917E-1,9.729635283E0,8.985090311E-1,8.734834597E-1
1.858987916E-1,9.724279234E0,8.939914723E-1,9.355604978E-1
1.959207917E-1,9.719503813E0,8.882372274E-1,9.891375846E-1
2.059437917E-1,9.715246455E0,8.810303148E-1,1.036279445E0
2.159667917E-1,9.711621181E0,8.730142938E-1,1.076264095E0
2.259887917E-1,9.708695819E0,8.649932295E-1,1.108655403E0
2.360117916E-1,9.706625905E0,8.572213297E-1,1.132555751E0
2.460337917E-1,9.705452954E0,8.487212323E-1,1.148881104E0
2.560567916E-1,9.704729068E0,8.382898727E-1,1.162574626E0
2.660787917E-1,9.703730364E0,8.264047491E-1,1.179303436E0
2.761017916E-1,9.701762191E0,8.154131531E-1,1.202913909E0
2.861237917E-1,9.698553824E0,8.076335058E-1,1.233647459E0
2.961467917E-1,9.694237994E0,8.027951541E-1,1.270194165E0
3.061687917E-1,9.689083673E0,7.977706417E-1,1.312001464E0
3.161917917E-1,9.683153427E0,7.894199406E-1,1.359948194E0
3.262137917E-1,9.676497542E0,7.780328536E-1,1.412847515E0
3.362367917E-1,9.669673256E0,7.658169968E-1,1.465280960E0
3.462597916E-1,9.663340137E0,7.543835706E-1,1.512237171E0
3.562817917E-1,9.658068872E0,7.439205629E-1,1.550610547E0
3.663047916E-1,9.654102121E0,7.330797520E-1,1.580190588E0
3.763267917E-1,9.651252188E0,7.218454966E-1,1.602618168E0
3.863497917E-1,9.648863600E0,7.115989821E-1,1.621474269E0
3.963717917E-1,9.646187330E0,7.026569083E-1,1.641169300E0
4.063947917E-1,9.643111110E0,6.949265237E-1,1.662407264E0
4.164167917E-1,9.640126106E0,6.880137992E-1,1.682467745E0
4.264397917E-1,9.637582567E0,6.824185985E-1,1.699237706E0
4.364617916E-1,9.634726787E0,6.791397724E-1,1.716652907E0
4.464847917E-1,9.630433761E0,6.793938339E-1,1.740480749E0
4.565067916E-1,9.624415222E0,6.844057748E-1,1.771526248E0
4.665297917E-1,9.617982116E0,6.932697883E-1,1.802749211E0
4.765517917E-1,9.613918886E0,7.034464286E-1,1.820399031E0
4.865747917E-1,9.613440583E0,7.114262699E-1,1.819819133E0
4.965977917E-1,9.617541236E0,7.148005519E-1,1.796685063E0
5.066197917E-1,9.626198038E0,7.126224641E-1,1.750600818E0
5.166427917E-1,9.636561643E0,7.044485682E-1,1.696033432E0
