"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.493875032E-3,1.761896014E-1,7.024440765E-1,1.130392477E-1
1.351787499E-2,1.517745405E-1,7.545527816E-1,1.144738868E-1
2.354087494E-2,1.389371455E-1,7.607775331E-1,1.033426151E-1
3.356387489E-2,1.307521760E-1,7.564333677E-1,1.104418039E-1
4.358687508E-2,1.349226832E-1,8.117732406E-1,9.124552459E-2
5.360987503E-2,1.469942629E-1,8.947110176E-1,4.364950955E-2
6.363387499E-2,1.442282498E-1,9.208177924E-1,1.893659309E-2
7.365687494E-2,1.242100671E-1,8.359862566E-1,5.577450246E-2
8.367999992E-2,1.160660982E-1,6.797676086E-1,1.369591802E-1
9.370300011E-2,1.236326694E-1,5.615655780E-1,1.846026033E-1
1.037260001E-1,1.179112196E-1,4.959377646E-1,1.684886366E-1
1.137500000E-1,1.149583086E-1,4.606077671E-1,1.552332938E-1
1.237730000E-1,1.317119896E-1,4.204955399E-1,1.599014997E-1
1.337959999E-1,1.474384964E-1,3.867769837E-1,1.751877815E-1
1.438190001E-1,1.310816258E-1,3.811902106E-1,1.862630993E-1
1.538420001E-1,8.591440320E-2,4.082524478E-1,1.768453568E-1
1.638660000E-1,5.035538971E-2,4.320497811E-1,1.564691067E-1
1.738890000E-1,4.627356306E-2,4.262230396E-1,1.436068267E-1
1.839119999E-1,5.341196805E-2,4.080884457E-1,1.643183082E-1
1.939350001E-1,6.054417789E-2,3.562393785E-1,1.897709370E-1
2.039580001E-1,5.177532136E-2,2.673556805E-1,1.979882568E-1
2.139820000E-1,4.162814468E-2,1.351739615E-1,1.987746805E-1
2.240050000E-1,4.493980482E-2,-4.728130251E-2,1.904069930E-1
2.340279999E-1,6.430578232E-2,-2.703638971E-1,2.034506202E-1
2.440510001E-1,8.633487672E-2,-5.043379068E-1,2.351537794E-1
2.540740001E-1,8.337024599E-2,-7.338523269E-1,2.670967877E-1
2.640980000E-1,4.712333158E-2,-9.564181566E-1,3.187058270E-1
2.741210000E-1,-4.291390534E-3,-1.153061748E0,3.621774018E-1
2.841439999E-1,-3.568570688E-2,-1.360730767E0,3.971652389E-1
2.941670001E-1,-5.274698138E-2,-1.614845872E0,3.999958932E-1
3.041900001E-1,-8.425024897E-2,-1.946194887E0,3.510468006E-1
3.142140000E-1,-1.355696321E-1,-2.369800091E0,2.969819605E-1
3.242370000E-1,-2.316487134E-1,-2.750663757E0,3.227095604E-1
3.342599999E-1,-3.451755643E-1,-3.045474768E0,5.020257831E-1
3.442830001E-1,-4.510065913E-1,-3.350049257E0,7.099876404E-1
3.543060001E-1,-5.773887038E-1,-3.516367674E0,8.585978746E-1
3.643300000E-1,-7.570996881E-1,-2.817757368E0,1.173603535E0
3.743530000E-1,-7.417955399E-1,-2.603567839E0,1.129771709E0
3.843759999E-1,-7.142368555E-1,-3.161785841E0,1.813588142E-1
3.943990001E-1,-1.083854795E0,-3.336643934E0,-1.011402011E0
4.044220001E-1,-1.153001428E0,-3.226562977E0,-1.584202290E0
4.144460000E-1,-9.592657685E-1,-3.363572121E0,-2.092521429E0
4.244690000E-1,-7.820794582E-1,-3.877255440E0,-2.674868822E0
4.344919999E-1,-9.160071611E-1,-3.752332687E0,-2.169547081E0
4.445150001E-1,-9.207556844E-1,-3.373784781E0,-1.102791786E0
4.545380000E-1,-9.564228654E-1,-2.820950747E0,-9.798800200E-2
4.645610000E-1,-1.028125405E0,-2.297586441E0,3.513886929E-1
