"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
8.058958338E-3,8.056699523E0,3.456889096E0,-4.401775757E0
1.808195829E-2,8.055708420E0,3.457538722E0,-4.403077932E0
2.810495824E-2,8.049896872E0,3.460531327E0,-4.411351742E0
3.812795831E-2,8.040647162E0,3.460131962E0,-4.428493732E0
4.815095826E-2,8.028852743E0,3.451692384E0,-4.456389921E0
5.817395833E-2,8.015017646E0,3.435673352E0,-4.493525003E0
6.819695828E-2,7.999864587E0,3.416331639E0,-4.535081164E0
7.821995835E-2,7.983866605E0,3.398492077E0,-4.576488222E0
8.824295830E-2,7.967389151E0,3.383895088E0,-4.615849923E0
9.826495824E-2,7.950800015E0,3.371931977E0,-4.653063358E0
1.082879583E-1,7.935867396E0,3.360998268E0,-4.686344248E0
1.183109583E-1,7.924156592E0,3.350249916E0,-4.713772952E0
1.283339583E-1,7.917673784E0,3.339360062E0,-4.732358034E0
1.383569583E-1,7.917869081E0,3.328040437E0,-4.739997714E0
1.483799584E-1,7.924493977E0,3.315674161E0,-4.737596555E0
1.584029583E-1,7.935880845E0,3.303697017E0,-4.726889133E0
1.684259583E-1,7.947742506E0,3.294456077E0,-4.713387913E0
1.784489583E-1,7.955425748E0,3.288204819E0,-4.704789582E0
1.884719583E-1,7.957206225E0,3.283659778E0,-4.704948626E0
1.984949583E-1,7.953772740E0,3.279353304E0,-4.713747516E0
2.085179583E-1,7.946428052E0,3.273428905E0,-4.730222923E0
2.185399584E-1,7.936121750E0,3.265272916E0,-4.753112434E0
2.285629583E-1,7.923890544E0,3.255435268E0,-4.780192644E0
2.385859583E-1,7.910392247E0,3.244396310E0,-4.809959942E0
2.486089583E-1,7.895344437E0,3.233969262E0,-4.841603611E0
2.586319583E-1,7.879796106E0,3.225451331E0,-4.872508192E0
2.686549583E-1,7.864493943E0,3.218649850E0,-4.901644868E0
2.786779583E-1,7.850471735E0,3.213587623E0,-4.927374955E0
2.887016666E-1,7.839801736E0,3.210205301E0,-4.946531603E0
2.987246666E-1,7.832556451E0,3.207156270E0,-4.959976106E0
3.087476667E-1,7.827192800E0,3.203312311E0,-4.970909230E0
3.187706666E-1,7.822005735E0,3.199228908E0,-4.981689742E0
3.287936667E-1,7.815992458E0,3.196416689E0,-4.992926336E0
3.388156666E-1,7.809126658E0,3.196614910E0,-5.003528507E0
3.488386667E-1,7.801150471E0,3.200862912E0,-5.013243071E0
3.588616666E-1,7.791970927E0,3.208445874E0,-5.022668783E0
3.688846666E-1,7.781049498E0,3.218021274E0,-5.033458650E0
3.789076667E-1,7.766533785E0,3.227543465E0,-5.049755425E0
3.889306666E-1,7.747859532E0,3.233432195E0,-5.074612523E0
3.989536667E-1,7.725227884E0,3.232605984E0,-5.109519816E0
4.089766666E-1,7.699872018E0,3.224932975E0,-5.152460598E0
4.189996666E-1,7.674954109E0,3.213507223E0,-5.196591289E0
4.290226666E-1,7.653919335E0,3.203095379E0,-5.233908219E0
4.390456666E-1,7.637180511E0,3.195957390E0,-5.262643191E0
4.490686667E-1,7.621453840E0,3.190648996E0,-5.288601905E0
4.590906666E-1,7.605323710E0,3.184739215E0,-5.315321342E0
4.691136667E-1,7.589174870E0,3.176663041E0,-5.343159935E0
4.791366666E-1,7.572567608E0,3.166284817E0,-5.372794794E0
4.891596666E-1,7.554707288E0,3.155750474E0,-5.404045823E0
4.991826667E-1,7.535705591E0,3.149460331E0,-5.434164246E0
5.092056666E-1,7.516271201E0,3.151203386E0,-5.460011278E0
5.192286667E-1,7.495952126E0,3.161679550E0,-5.481839519E0
5.292516666E-1,7.473644414E0,3.178594376E0,-5.502479605E0
5.392746666E-1,7.447723707E0,3.198381938E0,-5.526108788E0
5.492976666E-1,7.417808182E0,3.218154590E0,-5.554791720E0
5.593206666E-1,7.387806703E0,3.236141503E0,-5.584248823E0
5.693436667E-1,7.363450127E0,3.250392044E0,-5.608085582E0
5.793656666E-1,7.345733648E0,3.260774653E0,-5.625270549E0
5.893886667E-1,7.331016206E0,3.271476519E0,-5.638243182E0
5.994116666E-1,7.314261010E0,3.288738377E0,-5.649948723E0
6.094346666E-1,7.297257307E0,3.315607795E0,-5.656225709E0
6.194576666E-1,7.285350621E0,3.346600669E0,-5.653323736E0
6.294806666E-1,7.281430648E0,3.371385847E0,-5.643638992E0
6.395036667E-1,7.285365239E0,3.384969513E0,-5.630412591E0
