"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.378812501E-2,8.217893254E-1,4.715271822E-1,1.894471338E-1,2.577485042E-1,6.947136942E1,6.100877970E1,3.916374371E0,3.713525440E1
2.381112496E-2,8.215550310E-1,4.719851182E-1,1.889307401E-1,2.580358192E-1,6.951847472E1,6.104296069E1,3.833418334E0,3.713369226E1
3.383312514E-2,8.212235882E-1,4.723070780E-1,1.889018695E-1,2.585226153E-1,6.958506429E1,6.108311618E1,3.787557865E0,3.718346065E1
4.385612509E-2,8.205079347E-1,4.722021218E-1,1.905837078E-1,2.597493415E-1,6.972865533E1,6.115089035E1,3.867106476E0,3.741792321E1
5.387812504E-2,8.193862806E-1,4.718762951E-1,1.935949210E-1,2.616484363E-1,6.995318960E1,6.125591667E1,4.032749417E0,3.780715902E1
6.390112499E-2,8.184214971E-1,4.718219362E-1,1.957453270E-1,2.631619718E-1,7.014581938E1,6.135493144E1,4.133072838E0,3.810273829E1
7.392312493E-2,8.179910514E-1,4.721977807E-1,1.959382542E-1,2.636820218E-1,7.023161401E1,6.141247818E1,4.101947417E0,3.817062284E1
8.394612512E-2,8.179037863E-1,4.729138662E-1,1.947756650E-1,2.635304828E-1,7.024899618E1,6.144637992E1,3.977289961E0,3.808245411E1
9.396812506E-2,8.179357547E-1,4.738618120E-1,1.927758603E-1,2.631986817E-1,7.024262889E1,6.146968451E1,3.779502224E0,3.792243530E1
1.039911250E-1,8.181088097E-1,4.749585573E-1,1.900549440E-1,2.626622366E-1,7.020815201E1,6.147841754E1,3.523842839E0,3.769551607E1
1.140131250E-1,8.184202117E-1,4.761123062E-1,1.869035188E-1,2.618635328E-1,7.014607573E1,6.147558360E1,3.243431740E0,3.741445086E1
1.240361251E-1,8.186960839E-1,4.773083600E-1,1.838148186E-1,2.610085629E-1,7.009104209E1,6.148303228E1,2.970042352E0,3.713225825E1
1.340581251E-1,8.187921365E-1,4.785780654E-1,1.811123311E-1,2.602706137E-1,7.007187173E1,6.151946105E1,2.720686330E0,3.688740612E1
1.440801250E-1,8.186878652E-1,4.798735015E-1,1.790055682E-1,2.596701897E-1,7.009268217E1,6.158755945E1,2.515043041E0,3.669486780E1
1.541031250E-1,8.184457737E-1,4.811275810E-1,1.774827182E-1,2.591573469E-1,7.014097795E1,6.167749264E1,2.358069917E0,3.654831353E1
1.641251249E-1,8.181140780E-1,4.822665890E-1,1.764041488E-1,2.588243025E-1,7.020710219E1,6.177334706E1,2.234689861E0,3.644814799E1
1.741481251E-1,8.177328387E-1,4.832748681E-1,1.755868792E-1,2.587040786E-1,7.028303606E1,6.186477090E1,2.127076167E0,3.638611611E1
1.841701251E-1,8.173439708E-1,4.841967777E-1,1.748703512E-1,2.586939844E-1,7.036041580E1,6.195002879E1,2.025304272E0,3.634154896E1
