"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.878541692E-3,2.823305130E-2,2.128234506E-1,2.072594129E-3
1.989954174E-2,4.744628444E-2,3.109481633E-1,1.768658310E-2
2.992154169E-2,6.503299624E-2,3.999376893E-1,3.859985247E-2
3.994354175E-2,6.958288699E-2,4.075844884E-1,5.153983459E-2
4.996454169E-2,5.010745674E-2,3.499201238E-1,4.398178309E-2
5.998654175E-2,2.958378755E-2,2.981920540E-1,2.842130139E-2
7.000854169E-2,1.073260047E-2,2.602614462E-1,1.508658659E-2
8.002954174E-2,-5.619607400E-3,2.000631839E-1,3.119911999E-4
9.005154169E-2,-2.682582475E-2,9.734612703E-2,-1.725155674E-2
1.000735417E-1,-4.618686438E-2,-5.614526104E-3,-3.315973282E-2
1.100945417E-1,-5.337579921E-2,-5.590885878E-2,-3.461941332E-2
1.201165417E-1,-4.924616963E-2,-9.185390174E-2,-1.381994598E-2
1.301385417E-1,-3.360595927E-2,-1.116132289E-1,-2.409898210E-3
1.401595417E-1,-2.376551181E-2,-1.328473538E-1,1.205253415E-3
1.501815417E-1,-1.546843350E-2,-1.506170332E-1,-3.143465146E-4
1.602035417E-1,-3.255857155E-4,-1.354923993E-1,-4.522926640E-3
1.702245417E-1,1.753543690E-2,-1.013493463E-1,-1.507429406E-3
1.802465417E-1,3.013960086E-2,-8.022210747E-2,8.318824694E-3
1.902685417E-1,3.009486012E-2,-6.421331316E-2,8.640533313E-3
2.002905417E-1,3.167624772E-2,-4.859706759E-2,-3.453945741E-3
2.103115417E-1,3.250901401E-2,-2.970966324E-2,-1.283812709E-2
2.203335417E-1,2.902961150E-2,-4.075591452E-3,-1.615129039E-2
2.303555417E-1,2.335867472E-2,1.658574492E-2,-1.058341935E-2
2.403765417E-1,1.632862538E-2,2.431173995E-2,-4.878103733E-3
2.503985417E-1,1.911908574E-2,2.375433967E-2,-9.579116479E-3
2.604205417E-1,2.185569331E-2,1.884732768E-2,-1.219794154E-2
2.704415417E-1,2.760466002E-2,-8.938862011E-4,-1.282884553E-2
2.804635417E-1,2.621072158E-2,-2.457043156E-2,-5.367174745E-3
2.904855417E-1,3.039188497E-2,-4.128896073E-2,1.833282970E-2
3.005065417E-1,2.964373492E-2,-6.691953540E-2,4.704472423E-2
3.105285417E-1,3.612933308E-2,-6.409046054E-2,3.350388259E-2
3.205505417E-1,3.136178851E-2,-7.260142267E-2,-7.481799461E-3
3.305715417E-1,2.953379788E-2,-9.471951425E-2,-1.970091462E-2
3.405935417E-1,3.852334246E-2,-8.976428211E-2,4.902516305E-2
3.506155417E-1,4.927399009E-2,-5.522521213E-2,1.139684767E-1
3.606365417E-1,5.128467828E-2,-4.029313475E-2,9.787499160E-2
3.706585417E-1,5.339869484E-2,-2.345023677E-2,5.446520448E-2
3.806805417E-1,5.868817866E-2,-1.253041998E-2,2.900850214E-2
3.907015417E-1,6.321395934E-2,-2.216263674E-3,3.629038110E-2
4.007235417E-1,6.898374110E-2,3.046481870E-4,5.812441185E-2
4.107455417E-1,7.276675850E-2,4.367409274E-4,8.099297434E-2
4.207665417E-1,7.166411728E-2,7.460711524E-3,8.859006315E-2
