"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
2.013962506E-2,-1.402350064E-1,7.819412495E0,5.922265835E0
3.016262501E-2,-1.414936470E-1,7.831136162E0,5.906723351E0
4.018562520E-2,-1.646186357E-1,7.845072416E0,5.887600032E0
5.020862515E-2,-2.067601584E-1,7.861411875E0,5.864430440E0
6.023162510E-2,-2.499577066E-1,7.877728531E0,5.840807104E0
7.025562506E-2,-2.800527226E-1,7.891441421E0,5.820894996E0
8.027862501E-2,-2.930905700E-1,7.902469270E0,5.805270651E0
9.030162520E-2,-2.890949117E-1,7.911693252E0,5.792895604E0
1.003246251E-1,-2.725117513E-1,7.918469006E0,5.784434098E0
1.103476251E-1,-2.479328158E-1,7.923031588E0,5.779291472E0
1.203706251E-1,-2.211687393E-1,7.927342156E0,5.774463426E0
1.303936250E-1,-2.000857262E-1,7.933007523E0,5.767447352E0
1.404166252E-1,-1.895134670E-1,7.940622936E0,5.757315881E0
1.504406251E-1,-1.883928664E-1,7.949763889E0,5.744723902E0
1.604636251E-1,-1.948238717E-1,7.959842150E0,5.730536218E0
1.704866251E-1,-2.068628502E-1,7.970814450E0,5.714843461E0
1.805096250E-1,-2.193618035E-1,7.982218859E0,5.698433835E0
1.905326252E-1,-2.270429984E-1,7.993182389E0,5.682744586E0
2.005556251E-1,-2.272104480E-1,8.002582957E0,5.669491872E0
2.105786251E-1,-2.192567546E-1,8.009462206E0,5.660083117E0
2.206026250E-1,-2.055416718E-1,8.013790900E0,5.654468036E0
2.306256250E-1,-1.887188486E-1,8.016255502E0,5.651560800E0
2.406486252E-1,-1.695113482E-1,8.016929685E0,5.651213475E0
2.506716251E-1,-1.471436105E-1,8.015935659E0,5.653248307E0
2.606946251E-1,-1.194676333E-1,8.014014848E0,5.656624489E0
2.707176250E-1,-8.323637562E-2,8.011199999E0,5.661258407E0
2.807406250E-1,-3.575844176E-2,8.006925684E0,5.667800857E0
2.907636252E-1,2.492423637E-2,8.000851597E0,5.676429008E0
3.007876251E-1,1.011953310E-1,7.992553228E0,5.687262145E0
3.108106251E-1,1.967478066E-1,7.981143556E0,5.700766289E0
3.208336250E-1,3.164426499E-1,7.966876350E0,5.715315916E0
3.308566250E-1,4.640393465E-1,7.949869139E0,5.728904260E0
3.408800000E-1,6.427869017E-1,7.925717799E0,5.745077659E0
3.509030000E-1,8.592199811E-1,7.894310065E0,5.760010863E0
3.609260002E-1,1.126448992E0,7.859247236E0,5.761895421E0
3.709500001E-1,1.433601038E0,7.815550994E0,5.753091268E0
3.809730001E-1,1.775718556E0,7.761045588E0,5.731413885E0
3.909960000E-1,2.137160098E0,7.699462713E0,5.690950568E0
4.010190000E-1,2.483005509E0,7.638001460E0,5.633090615E0
4.110420002E-1,2.784661318E0,7.583480267E0,5.565302090E0
4.210650001E-1,3.030012241E0,7.542872524E0,5.491829486E0
4.310880001E-1,3.212415841E0,7.521395701E0,5.417112011E0
4.411110000E-1,3.321275209E0,7.522010828E0,5.350195890E0
4.511350000E-1,3.373890209E0,7.540134273E0,5.291440728E0
4.611580002E-1,3.394463053E0,7.561290668E0,5.247915224E0
4.711810001E-1,3.393239523E0,7.581847724E0,5.218966829E0
4.812040001E-1,3.371767378E0,7.602363850E0,5.203015040E0
4.912270000E-1,3.333091262E0,7.624932348E0,5.194902613E0
5.012500002E-1,3.283807420E0,7.648905932E0,5.191044036E0
5.112730002E-1,3.232708603E0,7.671410111E0,5.189909676E0
5.212960001E-1,3.188511254E0,7.689755166E0,5.190103219E0
5.313200001E-1,3.158880196E0,7.701816217E0,5.190338277E0
5.413430000E-1,3.149257433E0,7.706365936E0,5.189431958E0
5.513660002E-1,3.161777491E0,7.703055242E0,5.186734053E0
5.613890002E-1,3.195892194E0,7.692404539E0,5.181628849E0
5.714120001E-1,3.250608684E0,7.675397912E0,5.172805400E0
5.814350001E-1,3.325963798E0,7.652416016E0,5.158933466E0
5.914580000E-1,3.422347547E0,7.623229639E0,5.139067551E0
6.014820002E-1,3.538379987E0,7.588042849E0,5.112493710E0
6.115050002E-1,3.670329425E0,7.548516841E0,5.077862406E0
6.215280001E-1,3.811741412E0,7.507054819E0,5.034963139E0
6.315510001E-1,3.955807450E0,7.466199739E0,4.984331514E0
6.415740000E-1,4.098369876E0,7.427536780E0,4.926576810E0
6.515970002E-1,4.238301056E0,7.391008639E0,4.862702996E0
6.616200001E-1,4.375390489E0,7.355704905E0,4.794337058E0
6.716440001E-1,4.509740501E0,7.320215814E0,4.723642175E0
6.816670001E-1,4.641490256E0,7.283208786E0,4.652691768E0
6.916900000E-1,4.770247407E0,7.244878533E0,4.581765626E0
7.017130002E-1,4.894940743E0,7.205975254E0,4.511050570E0
7.117360001E-1,5.013970465E0,7.167184825E0,4.441582139E0
7.217590001E-1,5.126094918E0,7.129018294E0,4.374509606E0
7.317820000E-1,5.231585705E0,7.091786149E0,4.309662522E0
7.418050000E-1,5.332429710E0,7.055256838E0,4.245544587E0
7.518290002E-1,5.430964065E0,7.018694783E0,4.180748667E0
7.618520001E-1,5.529190271E0,6.981316457E0,4.114048600E0
7.718750001E-1,5.628324550E0,6.942493284E0,4.044731613E0
7.818980000E-1,5.729508278E0,6.901828823E0,3.971596686E0
7.919210000E-1,5.833568836E0,6.859431247E0,3.892784405E0
8.019440002E-1,5.938668444E0,6.815903404E0,3.809433516E0
8.119670001E-1,6.041359000E0,6.772146351E0,3.725064626E0
8.219910001E-1,6.141182081E0,6.729075176E0,3.638893039E0
8.320140000E-1,6.238684402E0,6.687348275E0,3.548844749E0
8.420370000E-1,6.334291055E0,6.647261519E0,3.453515838E0
8.520600002E-1,6.428963324E0,6.608118503E0,3.352209318E0
8.620830001E-1,6.523613373E0,6.568791885E0,3.244922851E0
8.721060001E-1,6.619094312E0,6.528479426E0,3.130918226E0
8.821290000E-1,6.715352345E0,6.486907477E0,3.010013886E0
8.921520000E-1,6.811743695E0,6.444282444E0,2.882269181E0
9.021760002E-1,6.906269199E0,6.400894935E0,2.751017024E0
9.121990001E-1,6.997696847E0,6.357015089E0,2.618530227E0
9.222220001E-1,7.085395727E0,6.313209504E0,2.485285631E0
9.322450000E-1,7.168534362E0,6.270354676E0,2.351779372E0
9.422680000E-1,7.246357294E0,6.229215420E0,2.218842631E0
9.522910002E-1,7.318088012E0,6.190358918E0,2.088333070E0
9.623140001E-1,7.383537651E0,6.154254116E0,1.960770506E0
9.723380001E-1,7.443062307E0,6.120739045E0,1.836697414E0
9.823610000E-1,7.496927442E0,6.089668695E0,1.717006371E0
9.923840000E-1,7.545375717E0,6.060748951E0,1.603350825E0
1.002407000E0,7.588684289E0,6.033837726E0,1.496923606E0
1.012430000E0,7.626525130E0,6.009798653E0,1.398050698E0
1.022453000E0,7.657864451E0,5.990340874E0,1.307302642E0
1.032476000E0,7.681838036E0,5.976734403E0,1.226421177E0
1.042499000E0,7.698351742E0,5.969403164E0,1.156585980E0
1.052523000E0,7.708747507E0,5.967206950E0,1.097151080E0
1.062546000E0,7.715903329E0,5.967333249E0,1.044922068E0
1.072569000E0,7.723371393E0,5.966136909E0,9.954090158E-1
1.082592000E0,7.733730905E0,5.960993698E0,9.444884652E-1
1.092615000E0,7.748082896E0,5.951021857E0,8.880587411E-1
1.102638000E0,7.766165995E0,5.936978599E0,8.216171951E-1
1.112661000E0,7.786368125E0,5.921005760E0,7.418057712E-1
1.122685000E0,7.806078504E0,5.906030456E0,6.481075756E-1
1.132708000E0,7.822261258E0,5.895358703E0,5.413745476E-1
1.142731000E0,7.832257658E0,5.891669694E0,4.243646361E-1
1.152754000E0,7.834207120E0,5.896772559E0,2.989693058E-1
1.162777000E0,7.828233020E0,5.909954522E0,1.652573344E-1
1.172800000E0,7.816646177E0,5.927535930E0,2.118846400E-2
