"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.013962506E-2,1.837751865E-1,4.380061850E-2,1.195060983E-1
3.016262501E-2,2.108594328E-1,2.903467119E-1,8.128734678E-2
4.018562520E-2,2.593217790E-1,6.742131710E-1,5.810053274E-2
5.020862515E-2,2.863261402E-1,8.654848337E-1,5.438042432E-2
6.023162510E-2,2.579613328E-1,7.247487903E-1,5.531572923E-2
7.025562506E-2,2.048645020E-1,4.406886697E-1,4.643075913E-2
8.027862501E-2,1.710942984E-1,1.438170224E-1,5.250542983E-2
9.030162520E-2,1.371513754E-1,-8.456037939E-2,8.027653396E-2
1.003246251E-1,8.761763573E-2,-2.254264206E-1,1.034345850E-1
1.103476251E-1,6.405319273E-2,-2.906626761E-1,1.288360804E-1
1.203706251E-1,7.715594023E-2,-2.486688942E-1,1.359547079E-1
1.303936250E-1,1.102751121E-1,-1.062328964E-1,1.238785386E-1
1.404166252E-1,1.456655860E-1,5.877310038E-2,1.072447076E-1
1.504406251E-1,1.630869955E-1,1.719504595E-1,8.843107522E-2
1.604636251E-1,1.817360520E-1,2.529984415E-1,5.821751803E-2
1.704866251E-1,1.957384646E-1,2.996739745E-1,4.627049714E-2
1.805096250E-1,1.974671185E-1,2.781255245E-1,6.348331273E-2
1.905326252E-1,1.795414835E-1,1.958138943E-1,8.282765001E-2
2.005556251E-1,1.411573440E-1,5.718357489E-2,9.349308163E-2
2.105786251E-1,9.345372021E-2,-5.911859125E-2,9.808848798E-2
2.206026250E-1,5.454333499E-2,-1.377391070E-1,9.676916152E-2
2.306256250E-1,2.619007602E-2,-2.020778656E-1,7.968432456E-2
2.406486252E-1,-6.274124607E-3,-2.843810022E-1,5.630310625E-2
2.506716251E-1,-2.827430703E-2,-3.851206303E-1,3.036597930E-2
2.606946251E-1,-4.096906632E-2,-5.092167258E-1,2.964799292E-2
2.707176250E-1,-5.997852981E-2,-6.958169937E-1,2.509165183E-2
2.807406250E-1,-9.134098142E-2,-9.341803193E-1,4.809283651E-3
2.907636252E-1,-1.240162253E-1,-1.262810469E0,-4.738996178E-2
3.007876251E-1,-1.727028042E-1,-1.673886180E0,-1.328990012E-1
3.108106251E-1,-2.345197350E-1,-2.152058363E0,-2.002551109E-1
3.208336250E-1,-2.819916308E-1,-2.590533972E0,-2.061793059E-1
3.308566250E-1,-3.412149251E-1,-3.063613415E0,-1.379395425E-1
3.408800000E-1,-5.464032292E-1,-3.067770958E0,7.159131020E-2
3.509030000E-1,-5.177065134E-1,-3.973103523E0,2.008937746E-1
3.609260002E-1,-6.275214553E-1,-4.662117958E0,2.374885380E-1
3.709500001E-1,-7.629033923E-1,-5.171056271E0,3.514684439E-1
3.809730001E-1,-8.573430777E-1,-5.448567390E0,5.662675500E-1
3.909960000E-1,-8.450852633E-1,-5.399054527E0,6.849178672E-1
4.010190000E-1,-8.335801363E-1,-5.138692379E0,4.896512032E-1
4.110420002E-1,-8.662992120E-1,-4.895539284E0,1.094440557E-2
4.210650001E-1,-7.883620858E-1,-4.440719604E0,-3.806878030E-1
4.310880001E-1,-5.812585354E-1,-3.622712612E0,-6.490505934E-1
4.411110000E-1,-3.398552537E-1,-2.597286463E0,-9.209968448E-1
4.511350000E-1,-8.872897923E-2,-1.663731694E0,-7.323669791E-1
4.611580002E-1,1.020478904E-1,-8.513936400E-1,-4.696844518E-1
4.711810001E-1,1.880150437E-1,-2.118713260E-1,-3.006485105E-1
4.812040001E-1,2.253222018E-1,1.774205118E-1,-2.854405344E-1
4.912270000E-1,2.229563892E-1,3.441973925E-1,-3.612689674E-1
5.012500002E-1,1.817335784E-1,3.557970524E-1,-4.358526766E-1
5.112730002E-1,1.151833832E-1,2.681576908E-1,-4.597880840E-1
5.212960001E-1,3.498175368E-2,9.657394886E-2,-4.311127663E-1
5.313200001E-1,-6.267192215E-2,-1.542699933E-1,-3.691422939E-1
5.413430000E-1,-1.738048494E-1,-4.819874167E-1,-3.075955808E-1
5.513660002E-1,-3.058096766E-1,-8.613976240E-1,-2.750374973E-1
5.613890002E-1,-4.379847646E-1,-1.264172554E0,-2.744334936E-1
5.714120001E-1,-5.606726408E-1,-1.664664030E0,-2.787876129E-1
5.814350001E-1,-6.694936752E-1,-2.041811705E0,-2.560101151E-1
5.914580000E-1,-7.663382292E-1,-2.373786926E0,-2.047333568E-1
6.014820002E-1,-8.369809985E-1,-2.651966095E0,-1.427054107E-1
6.115050002E-1,-8.767588139E-1,-2.854377270E0,-9.547869861E-2
6.215280001E-1,-8.901143074E-1,-2.978413820E0,-8.518611640E-2
6.315510001E-1,-8.870419264E-1,-3.043285847E0,-1.091554314E-1
6.415740000E-1,-8.748401403E-1,-3.070224762E0,-1.379210353E-1
6.515970002E-1,-8.542962670E-1,-3.050246000E0,-1.368774772E-1
6.616200001E-1,-8.193651438E-1,-2.972717762E0,-9.775111079E-2
6.716440001E-1,-7.844427228E-1,-2.842136621E0,-1.999593154E-2
6.816670001E-1,-7.402758002E-1,-2.679632425E0,7.471087575E-2
6.916900000E-1,-6.761851907E-1,-2.509663343E0,1.623798013E-1
7.017130002E-1,-6.083329320E-1,-2.327575922E0,2.339727581E-1
7.117360001E-1,-5.429731607E-1,-2.135150433E0,2.873226106E-1
7.217590001E-1,-4.796991050E-1,-1.945335507E0,3.273762763E-1
7.317820000E-1,-4.122678339E-1,-1.783259034E0,3.617786765E-1
7.418050000E-1,-3.558157384E-1,-1.669596910E0,3.993428349E-1
