"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.575312496E-2,5.495164324E-1,2.754736932E-1,-3.430797354E-1,-7.102410685E-1,1.133323109E2,5.220172454E1,8.164670454E-1,-1.041414695E2
2.577512490E-2,5.490417219E-1,2.746171718E-1,-3.442395877E-1,-7.103785199E-1,1.133974082E2,5.225021500E1,6.967618153E-1,-1.042583949E2
3.579712496E-2,5.487976548E-1,2.745482037E-1,-3.447910529E-1,-7.103263789E-1,1.134308678E2,5.230007936E1,6.644522971E-1,-1.042944689E2
4.581912491E-2,5.488485893E-1,2.755925842E-1,-3.445653750E-1,-7.099919648E-1,1.134238856E2,5.235991245E1,7.510890108E-1,-1.042201851E2
5.584112497E-2,5.489825109E-1,2.767859169E-1,-3.442300256E-1,-7.095868703E-1,1.134055261E2,5.242078096E1,8.511473586E-1,-1.041252601E2
6.586312491E-2,5.488263621E-1,2.771916198E-1,-3.442825854E-1,-7.095238555E-1,1.134269326E2,5.245811293E1,8.849923338E-1,-1.041190962E2
7.588512497E-2,5.481497892E-1,2.767508481E-1,-3.447432083E-1,-7.099950046E-1,1.135196537E2,5.246896331E1,8.618530058E-1,-1.042355822E2
8.590712491E-2,5.471189458E-1,2.758502384E-1,-3.455010245E-1,-7.107717868E-1,1.136608315E2,5.247325433E1,8.063398755E-1,-1.044277908E2
9.592912497E-2,5.460626194E-1,2.747797770E-1,-3.463400154E-1,-7.115898993E-1,1.138053815E2,5.247269991E1,7.342285894E-1,-1.046340233E2
1.059511249E-1,5.451037048E-1,2.738617053E-1,-3.470262794E-1,-7.123444017E-1,1.139364985E2,5.246920705E1,6.782308015E-1,-1.048175249E2
1.159731250E-1,5.443135778E-1,2.734816250E-1,-3.474195095E-1,-7.129027210E-1,1.140444632E2,5.247866587E1,6.715950718E-1,-1.049442408E2
1.259941249E-1,5.436933343E-1,2.737048953E-1,-3.475706296E-1,-7.132166412E-1,1.141291684E2,5.251108506E1,7.149612065E-1,-1.050099486E2
1.360161250E-1,5.431523004E-1,2.741670961E-1,-3.475885658E-1,-7.134425852E-1,1.142030229E2,5.254879695E1,7.802726275E-1,-1.050499062E2
1.460381249E-1,5.426186265E-1,2.746954991E-1,-3.474972678E-1,-7.136897449E-1,1.142758427E2,5.258064062E1,8.581934330E-1,-1.050845407E2
1.560601250E-1,5.421289960E-1,2.753625862E-1,-3.473232566E-1,-7.138894050E-1,1.143426265E2,5.261503419E1,9.493685522E-1,-1.051044117E2
1.660821249E-1,5.417251923E-1,2.760988996E-1,-3.471930571E-1,-7.139749157E-1,1.143976849E2,5.265939421E1,1.036475634E0,-1.051085779E2
