"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.131708156E-3,2.428850979E-1,-6.623767614E-1,2.767163515E-1
1.615470834E-2,2.569904625E-1,-5.272737741E-1,3.586359620E-1
2.617870830E-2,3.191667497E-1,-1.846183836E-1,3.514499664E-1
3.620170825E-2,4.015540779E-1,2.639752328E-1,3.037792146E-1
4.622470820E-2,4.424863458E-1,4.652556181E-1,3.154305518E-1
5.624770815E-2,4.023539722E-1,4.037291408E-1,3.600885272E-1
6.627170835E-2,3.267281950E-1,2.849132717E-1,3.823011518E-1
7.629470830E-2,2.803976834E-1,2.221339792E-1,4.363287985E-1
8.631770825E-2,2.412796021E-1,1.530675590E-1,4.530622363E-1
9.634070820E-2,2.101899832E-1,4.421221465E-2,4.319841564E-1
1.063647082E-1,2.087295055E-1,3.820012882E-2,4.574141502E-1
1.163877083E-1,2.206494510E-1,1.089517325E-1,4.834999144E-1
1.264107083E-1,2.227994204E-1,1.901975870E-1,4.844024479E-1
1.364337082E-1,2.334594876E-1,2.738535702E-1,4.676031768E-1
1.464577082E-1,2.395501435E-1,3.522067070E-1,4.369725883E-1
1.564807082E-1,2.303414941E-1,4.030736685E-1,4.119369388E-1
1.665037083E-1,2.159191370E-1,4.224335253E-1,4.095704556E-1
1.765277083E-1,1.897264421E-1,3.856162727E-1,4.172362089E-1
1.865507083E-1,1.650442630E-1,2.723054290E-1,4.282582402E-1
1.965737082E-1,1.507180184E-1,1.060745493E-1,4.187960327E-1
2.065967082E-1,1.215382963E-1,-9.414003789E-2,3.970894217E-1
2.166207084E-1,9.398722649E-2,-2.981988490E-1,3.716901541E-1
2.266437083E-1,6.642936915E-2,-4.881757200E-1,3.651962876E-1
2.366667083E-1,5.689956993E-2,-6.775936484E-1,3.637728691E-1
2.466897082E-1,5.464334041E-2,-8.568267822E-1,3.950799108E-1
2.567137082E-1,6.564278901E-2,-1.040590763E0,4.379718006E-1
2.667367083E-1,5.176931992E-2,-1.263418317E0,4.236306846E-1
2.767597083E-1,8.019089699E-3,-1.588775396E0,3.829491735E-1
2.867827083E-1,-5.780812725E-2,-1.967826605E0,3.900052309E-1
2.968067082E-1,-1.710132211E-1,-2.422863960E0,4.220350981E-1
3.068297082E-1,-3.448624909E-1,-2.870158672E0,4.321226180E-1
3.168527083E-1,-5.288498998E-1,-3.297649622E0,3.402859271E-1
3.268767083E-1,-7.485276461E-1,-3.903053522E0,6.769649684E-2
3.368997083E-1,-9.923839569E-1,-4.519193172E0,-3.023245037E-1
3.469227082E-1,-1.178959727E0,-4.969165325E0,-5.519902706E-1
3.569457082E-1,-1.318942428E0,-5.231851578E0,-6.948564053E-1
3.669697084E-1,-1.413268924E0,-5.208031654E0,-8.989304900E-1
3.769927083E-1,-1.268833756E0,-4.911569595E0,-7.636439204E-1
3.870157083E-1,-1.018741608E0,-4.177216053E0,-2.140654624E-1
3.970387082E-1,-8.067093492E-1,-3.026888132E0,2.862073183E-1
4.070627082E-1,-6.235656142E-1,-1.708791733E0,3.949673474E-1
4.170857084E-1,-4.198084772E-1,-4.654651582E-1,1.066817045E-1
4.271087083E-1,-2.253372520E-1,5.168380737E-1,-3.226174712E-1
4.371317083E-1,-1.094125584E-1,1.148827910E0,-6.096139550E-1
4.471557082E-1,-6.820200384E-2,1.416806102E0,-6.740320921E-1
4.571787082E-1,-7.131866366E-2,1.409258366E0,-5.999848843E-1
4.672017084E-1,-1.251243651E-1,1.211378813E0,-4.964624941E-1
4.772257083E-1,-2.163385749E-1,8.486470580E-1,-4.483331740E-1
4.872487083E-1,-3.533821702E-1,3.564245701E-1,-4.763341844E-1
4.972717082E-1,-5.110573769E-1,-2.522120774E-1,-5.550815463E-1
5.072947082E-1,-6.826546788E-1,-9.247174859E-1,-6.477486491E-1
5.173187084E-1,-8.581686020E-1,-1.593528390E0,-7.181241512E-1
5.273417083E-1,-1.044858694E0,-2.233309031E0,-7.490013838E-1
5.373647083E-1,-1.223017573E0,-2.847798586E0,-7.376690507E-1
5.473877082E-1,-1.378086209E0,-3.394897223E0,-6.881307960E-1
5.574117082E-1,-1.501821995E0,-3.837663889E0,-6.056941152E-1
5.674347084E-1,-1.614731312E0,-4.152283669E0,-5.050463676E-1
5.774577083E-1,-1.695571184E0,-4.338732719E0,-4.067724347E-1
5.874807083E-1,-1.750424862E0,-4.413144112E0,-3.050593734E-1
5.975047082E-1,-1.760647297E0,-4.386646271E0,-2.064585984E-1
6.075277082E-1,-1.736192107E0,-4.255277634E0,-1.024893373E-1
6.175507084E-1,-1.684081078E0,-4.017967701E0,6.462880876E-3
6.275747083E-1,-1.616919041E0,-3.728433371E0,1.165236086E-1
6.375977083E-1,-1.548795700E0,-3.438212872E0,2.085726559E-1
6.476207082E-1,-1.439622045E0,-3.149207830E0,2.656063735E-1
6.576437082E-1,-1.297046065E0,-2.862469196E0,3.164886832E-1
6.676677084E-1,-1.154574394E0,-2.581879139E0,3.654341400E-1
6.776907083E-1,-1.032834172E0,-2.327325106E0,4.173342586E-1
6.877137083E-1,-9.147714972E-1,-2.098994255E0,4.736771584E-1
6.977367082E-1,-8.078464866E-1,-1.914777160E0,5.285343528E-1
7.077607082E-1,-7.288097739E-1,-1.795759678E0,5.908392668E-1
7.177837084E-1,-6.392186284E-1,-1.736361861E0,6.416043639E-1
7.278067083E-1,-5.467368960E-1,-1.720143437E0,6.767628789E-1
7.378297083E-1,-4.948022664E-1,-1.742380857E0,6.941475272E-1
7.478537082E-1,-4.639862776E-1,-1.803963423E0,6.769595146E-1
7.578767082E-1,-4.443423152E-1,-1.888751388E0,6.406408548E-1
7.678997084E-1,-4.353245795E-1,-1.972770095E0,5.938011408E-1
7.779237083E-1,-4.339194000E-1,-2.091456890E0,5.315476060E-1
7.879467083E-1,-4.405043423E-1,-2.241968155E0,4.882480800E-1
7.979697082E-1,-4.391361475E-1,-2.394119501E0,4.968871474E-1
8.079927082E-1,-4.323890209E-1,-2.504692078E0,5.543667078E-1
8.180167081E-1,-4.273242950E-1,-2.518238068E0,6.231207252E-1
8.280397083E-1,-3.982960880E-1,-2.400125980E0,6.540586948E-1
8.380627083E-1,-3.689925969E-1,-2.205047369E0,6.272820234E-1
8.480857082E-1,-3.323808014E-1,-1.928228736E0,5.424987078E-1
8.581097082E-1,-2.852717042E-1,-1.637819767E0,4.311950803E-1
8.681327084E-1,-2.415212840E-1,-1.304793835E0,3.524752259E-1
8.781557083E-1,-1.800131649E-1,-9.730393291E-1,3.223420382E-1
8.881787083E-1,-9.719551355E-2,-6.135064363E-1,3.399684429E-1
8.982027082E-1,-5.098436400E-2,-3.056174219E-1,3.775028288E-1
9.082257082E-1,-6.829418708E-3,-2.223312296E-2,4.118192494E-1
9.182487084E-1,3.544097021E-2,1.518533975E-1,4.356705844E-1
9.282727083E-1,6.857548654E-2,2.323788702E-1,4.426051974E-1
9.382957083E-1,7.939544320E-2,2.464349717E-1,4.269320369E-1
9.483187082E-1,9.851533920E-2,2.139949948E-1,3.957072794E-1
9.583417082E-1,1.300385445E-1,1.255066693E-1,3.842186332E-1
9.683657081E-1,1.502604634E-1,-3.114659712E-2,4.040429294E-1
9.783887083E-1,1.544311792E-1,-2.691007853E-1,4.243806303E-1
9.884117083E-1,1.363288611E-1,-5.358818173E-1,4.314947426E-1
9.984347082E-1,1.020356268E-1,-8.297269940E-1,4.289755821E-1
1.008458708E0,7.602746040E-2,-1.067794681E0,4.176637828E-1
1.018481708E0,6.440085918E-2,-1.184307814E0,3.847595155E-1
1.028504708E0,7.104811072E-2,-1.176233172E0,3.079968393E-1
1.038527708E0,9.999734163E-2,-1.071993113E0,2.004733533E-1
1.048551708E0,1.264430583E-1,-9.210113287E-1,9.646918625E-2
1.058574708E0,1.438788921E-1,-7.768617868E-1,5.011119321E-2
1.068597708E0,1.636283547E-1,-5.934232473E-1,4.728504643E-2
1.078620708E0,1.864147782E-1,-3.653599024E-1,4.512469471E-2
1.088644708E0,2.182278335E-1,-9.602858126E-2,1.425705664E-2
1.098667708E0,2.524457872E-1,1.414089352E-1,-5.725408718E-2
1.108690708E0,2.921484709E-1,3.139580488E-1,-1.277415752E-1
1.118714708E0,3.852551579E-1,5.634968281E-1,-1.824873686E-1
1.128737708E0,4.723897874E-1,7.280138731E-1,-2.315742075E-1
1.138760708E0,4.958384633E-1,6.619518995E-1,-2.649281323E-1
1.148783708E0,4.316528141E-1,2.806149721E-1,-2.696035802E-1
1.158807708E0,3.129702806E-1,-3.119505644E-1,-2.781271040E-1
1.168830708E0,2.248587906E-1,-8.507064581E-1,-3.663126230E-1
1.178853708E0,2.099774927E-1,-1.206961751E0,-5.369845033E-1
1.188876708E0,2.184599340E-1,-1.389382362E0,-7.424188852E-1
1.198900708E0,1.853911579E-1,-1.552987218E0,-9.003986716E-1
1.208923708E0,1.499130577E-1,-1.737537861E0,-9.502596855E-1
1.218946708E0,1.397747993E-1,-1.826090574E0,-9.528379440E-1
1.228969708E0,1.768364012E-1,-1.693268299E0,-9.897993803E-1
1.238993708E0,3.661366403E-1,-1.362966061E0,-1.047806978E0
1.249016708E0,6.076837182E-1,-1.075703144E0,-1.119255066E0
1.259039708E0,7.423135638E-1,-1.005345583E0,-1.175501466E0
1.269062708E0,8.048598170E-1,-1.068473101E0,-1.147045493E0
1.279086708E0,7.696295977E-1,-1.158069849E0,-1.040850759E0
1.289109708E0,6.744479537E-1,-1.192835450E0,-9.130483270E-1
1.299132708E0,5.799390674E-1,-1.180630565E0,-7.877817750E-1
1.309156708E0,4.868037999E-1,-1.240231633E0,-7.183464766E-1
1.319179708E0,4.766612649E-1,-1.251295686E0,-7.323820591E-1
1.329202708E0,5.562634468E-1,-1.216034174E0,-8.072336912E-1
1.339225708E0,5.976940393E-1,-1.182905078E0,-8.942620158E-1
1.349249708E0,5.754089952E-1,-1.182443976E0,-9.124122262E-1
