"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.706870832E-2,5.554800491E0,-4.482260926E0,6.729756376E0
2.709170827E-2,5.543914729E0,-4.481869748E0,6.738987960E0
3.711470834E-2,5.534643969E0,-4.481534117E0,6.746826738E0
4.713670828E-2,5.528511994E0,-4.481033303E0,6.752185126E0
5.715970835E-2,5.525445129E0,-4.480485712E0,6.755057863E0
6.718170829E-2,5.522766520E0,-4.479502502E0,6.757899610E0
7.720470836E-2,5.521516385E0,-4.477618237E0,6.760168914E0
8.722770831E-2,5.523207400E0,-4.475738357E0,6.760033844E0
9.724970825E-2,5.526271926E0,-4.473839474E0,6.758785463E0
1.072727083E-1,5.530021160E0,-4.471538887E0,6.757241213E0
1.172947083E-1,5.534285535E0,-4.468374374E0,6.755843729E0
1.273177083E-1,5.537151255E0,-4.463474992E0,6.756733675E0
1.373407083E-1,5.538431795E0,-4.456740754E0,6.760128568E0
1.473627083E-1,5.539007746E0,-4.449836361E0,6.764204078E0
1.573857083E-1,5.539826356E0,-4.444150237E0,6.767270942E0
1.674077084E-1,5.541905626E0,-4.440083790E0,6.768237487E0
1.774307083E-1,5.545150831E0,-4.438003936E0,6.766943498E0
1.874527083E-1,5.550333218E0,-4.437683216E0,6.762903657E0
1.974757083E-1,5.557682583E0,-4.438363540E0,6.756419680E0
2.074987083E-1,5.565878626E0,-4.439115199E0,6.749174395E0
2.175207083E-1,5.576197792E0,-4.439762194E0,6.740225231E0
2.275437083E-1,5.587156059E0,-4.440282888E0,6.730800689E0
2.375657083E-1,5.593165242E0,-4.440748619E0,6.725500773E0
2.475887083E-1,5.609182520E0,-4.446173373E0,6.708556126E0
2.576117082E-1,5.662236646E0,-4.464961062E0,6.651263938E0
2.676337083E-1,5.743569077E0,-4.493732286E0,6.561546015E0
2.776567083E-1,5.819302214E0,-4.521139940E0,6.475423545E0
2.876787083E-1,5.871337171E0,-4.541610458E0,6.413834238E0
2.977017083E-1,5.906011160E0,-4.555249965E0,6.372192122E0
3.077247083E-1,5.929636250E0,-4.565874064E0,6.342577729E0
3.177467083E-1,5.939531493E0,-4.575956125E0,6.326032448E0
3.277697084E-1,5.927540023E0,-4.587300016E0,6.329063060E0
3.377917083E-1,5.887370821E0,-4.600036421E0,6.357250147E0
3.478147082E-1,5.821428847E0,-4.612681317E0,6.408607412E0
3.578377083E-1,5.741540678E0,-4.624717226E0,6.471691852E0
3.678597083E-1,5.662414402E0,-4.636929428E0,6.532384781E0
3.778827083E-1,5.592427323E0,-4.649551813E0,6.583504064E0
3.879047083E-1,5.531035652E0,-4.663308265E0,6.625503445E0
3.979277083E-1,5.474736321E0,-4.681118006E0,6.659616101E0
4.079497083E-1,5.420570639E0,-4.706221273E0,6.686180001E0
4.179727084E-1,5.365534891E0,-4.738764244E0,6.707551575E0
4.279957083E-1,5.308198848E0,-4.775452306E0,6.727122790E0
4.380177082E-1,5.249914972E0,-4.811062142E0,6.747456483E0
4.480407083E-1,5.194989737E0,-4.840031587E0,6.769215142E0
4.580637083E-1,5.148085127E0,-4.860874279E0,6.790082685E0
4.680857083E-1,5.111184518E0,-4.874524604E0,6.808149412E0
4.781087083E-1,5.080793030E0,-4.882879691E0,6.824890575E0
4.881307083E-1,5.051362824E0,-4.887452798E0,6.843437358E0
4.981537083E-1,5.018583333E0,-4.891141807E0,6.864885530E0
5.081757084E-1,4.982662718E0,-4.897973693E0,6.886147760E0
5.181987083E-1,4.948347749E0,-4.909640935E0,6.902563233E0
5.282217083E-1,4.919399938E0,-4.924633196E0,6.912568404E0
5.382437083E-1,4.896883480E0,-4.939070556E0,6.918253067E0
5.482667083E-1,4.880801006E0,-4.950914676E0,6.921150362E0
5.582887083E-1,4.871979311E0,-4.959361564E0,6.921318178E0
5.683117083E-1,4.876336949E0,-4.964113596E0,6.914839463E0
5.783347083E-1,4.900091262E0,-4.965832093E0,6.896790862E0
5.883567083E-1,4.941529895E0,-4.964015363E0,6.868473966E0
5.983797084E-1,4.990541257E0,-4.958159961E0,6.837196040E0
6.084027083E-1,5.040553662E0,-4.949887320E0,6.806433254E0
6.184247083E-1,5.097290365E0,-4.941236365E0,6.770369967E0
6.284477083E-1,5.169701114E0,-4.930515495E0,6.723117447E0
6.384697083E-1,5.256933970E0,-4.915516217E0,6.666217023E0
6.484927083E-1,5.348673275E0,-4.895416998E0,6.607774687E0
6.585147083E-1,5.435176399E0,-4.869947404E0,6.555805219E0
6.685377083E-1,5.512435074E0,-4.843908291E0,6.510431410E0
6.785607083E-1,5.580733477E0,-4.821729510E0,6.468573532E0
6.885827084E-1,5.643773478E0,-4.804094015E0,6.426864758E0
6.986057083E-1,5.704419045E0,-4.791295337E0,6.382725881E0
7.086287083E-1,5.760491504E0,-4.782061414E0,6.339142490E0
7.186507083E-1,5.809670096E0,-4.775579483E0,6.299021235E0
7.286737083E-1,5.853606659E0,-4.771448425E0,6.261363997E0
7.386957083E-1,5.893155472E0,-4.768936461E0,6.226079559E0
7.487187083E-1,5.924355630E0,-4.769377049E0,6.196059369E0
7.587417084E-1,5.944350184E0,-4.774244271E0,6.173118988E0
7.687637083E-1,5.956656818E0,-4.785365675E0,6.152610464E0
7.787867083E-1,5.967368333E0,-4.804318548E0,6.127408964E0
7.888087083E-1,5.981177117E0,-4.830019400E0,6.093647141E0
7.988317083E-1,5.999519248E0,-4.859777927E0,6.051811482E0
8.088547083E-1,6.020271016E0,-4.892936025E0,6.004300516E0
8.188767083E-1,6.038947608E0,-4.930799085E0,5.954361786E0
8.288997083E-1,6.050739103E0,-4.972318994E0,5.907681710E0
8.389217083E-1,6.050781788E0,-5.018357631E0,5.868579040E0
8.489447084E-1,6.038858730E0,-5.068114513E0,5.838022075E0
8.589677083E-1,6.021122956E0,-5.116945195E0,5.813694150E0
8.689897083E-1,6.005683967E0,-5.158624733E0,5.792792693E0
8.790127083E-1,5.996891509E0,-5.187798831E0,5.775822904E0
8.890347083E-1,5.996368768E0,-5.203557662E0,5.762173748E0
8.990577083E-1,6.005212097E0,-5.209083865E0,5.747953904E0
9.090807083E-1,6.022948456E0,-5.209106669E0,5.729345140E0
9.191027083E-1,6.046546649E0,-5.208749989E0,5.704760522E0
9.291257083E-1,6.069639058E0,-5.209392014E0,5.679595860E0
9.391487084E-1,6.085221303E0,-5.209792548E0,5.662530177E0
9.491707083E-1,6.088582867E0,-5.206692939E0,5.661767700E0
9.591930833E-1,6.078760130E0,-5.196363832E0,5.681775702E0
9.692150833E-1,6.055604571E0,-5.177355119E0,5.723700238E0
9.792380834E-1,6.019239568E0,-5.152053047E0,5.784565076E0
9.892610833E-1,5.972643106E0,-5.125217251E0,5.856260126E0
9.992830832E-1,5.923306054E0,-5.100026277E0,5.927923601E0
1.009306083E0,5.880168221E0,-5.077449008E0,5.989928645E0
1.019328083E0,5.849682593E0,-5.057809380E0,6.036214035E0
1.029351083E0,5.833695136E0,-5.040175931E0,6.066359940E0
1.039374083E0,5.831106573E0,-5.023768060E0,6.082438028E0
1.049396083E0,5.839889676E0,-5.008754164E0,6.086391916E0
1.059419083E0,5.861039640E0,-4.995288611E0,6.077122325E0
1.069442083E0,5.897354357E0,-4.983056821E0,6.051979882E0
1.079464083E0,5.946159897E0,-4.972393253E0,6.012868441E0
1.089487083E0,5.999477733E0,-4.964312401E0,5.966402957E0
1.099509083E0,6.050425692E0,-4.960480721E0,5.917945912E0
1.109532083E0,6.096617526E0,-4.961136779E0,5.869793506E0
1.119555083E0,6.138506395E0,-4.962834225E0,5.824526702E0
1.129577083E0,6.174919345E0,-4.963364568E0,5.785453852E0
1.139600083E0,6.203688231E0,-4.962651207E0,5.755210884E0
1.149622083E0,6.225972555E0,-4.962083443E0,5.731586963E0
1.159645083E0,6.244289542E0,-4.963841701E0,5.710097861E0
1.169668083E0,6.258958452E0,-4.969016486E0,5.689499874E0
1.179690083E0,6.269866433E0,-4.976886839E0,5.670580623E0
1.189713083E0,6.278510372E0,-4.986293839E0,5.652723811E0
1.199736083E0,6.285435814E0,-4.995321355E0,5.637035147E0
1.209758083E0,6.289728840E0,-5.002493550E0,5.625876321E0
1.219781083E0,6.292178239E0,-5.007594661E0,5.618592444E0
1.229803083E0,6.295315270E0,-5.010602469E0,5.612395565E0
1.239826083E0,6.300392407E0,-5.011432189E0,5.605953687E0
1.249849083E0,6.307209676E0,-5.010255729E0,5.599333470E0
1.259871083E0,6.315268893E0,-5.007351417E0,5.592845399E0
1.269894083E0,6.325912580E0,-5.003320346E0,5.584417807E0
1.279916083E0,6.343509191E0,-4.997914011E0,5.569277612E0
1.289939083E0,6.370609866E0,-4.990134875E0,5.545267775E0
1.299962083E0,6.404312047E0,-4.979092993E0,5.516296576E0
1.309984083E0,6.441231367E0,-4.966589307E0,5.484490646E0
1.320007083E0,6.482756538E0,-4.954612455E0,5.446262720E0
1.330029083E0,6.531371459E0,-4.943057773E0,5.398469333E0
1.340052083E0,6.585127836E0,-4.931441694E0,5.343507845E0
1.350075083E0,6.640210361E0,-4.919285333E0,5.286240799E0
1.360097083E0,6.695373579E0,-4.906341936E0,5.228372660E0
1.370120083E0,6.750534457E0,-4.892454506E0,5.170132638E0
1.380143083E0,6.803999058E0,-4.877224264E0,5.114134439E0
1.390165083E0,6.852249697E0,-4.860070580E0,5.065815387E0
1.400188083E0,6.893997647E0,-4.841114784E0,5.027176986E0
1.410210083E0,6.931378312E0,-4.821714307E0,4.994313880E0
1.420233083E0,6.967550942E0,-4.803417784E0,4.961504568E0
1.430256083E0,7.005580648E0,-4.786219369E0,4.924432052E0
1.440278083E0,7.046437483E0,-4.767155692E0,4.884469841E0
1.450301083E0,7.088178416E0,-4.744010073E0,4.846461770E0
1.460324083E0,7.127912001E0,-4.715169851E0,4.816236928E0
1.470346083E0,7.162835081E0,-4.682634189E0,4.796126306E0
1.480369083E0,7.191156070E0,-4.652906945E0,4.782660169E0
1.490391083E0,7.213240419E0,-4.630619113E0,4.771019824E0
1.500414083E0,7.231675521E0,-4.614868761E0,4.758356509E0
1.510437083E0,7.251140317E0,-4.601444138E0,4.741706563E0
1.520459083E0,7.275229676E0,-4.586458309E0,4.719273135E0
1.530482083E0,7.306541516E0,-4.568677219E0,4.688043156E0
1.540504083E0,7.346320124E0,-4.548069877E0,4.645724518E0
1.550527083E0,7.394659055E0,-4.527540595E0,4.588736969E0
1.560550083E0,7.452464045E0,-4.510695351E0,4.511154943E0
1.570572083E0,7.520232105E0,-4.497944621E0,4.410296612E0
1.580595083E0,7.596881500E0,-4.484789262E0,4.290704972E0
1.590617083E0,7.678368883E0,-4.465925852E0,4.163442662E0
1.600640083E0,7.758761081E0,-4.435363041E0,4.045402289E0
1.610663083E0,7.828098534E0,-4.390869823E0,3.959447926E0
1.620685083E0,7.874183364E0,-4.334321985E0,3.930267981E0
1.630708083E0,7.893898421E0,-4.268918831E0,3.962170682E0
1.640731083E0,7.896527914E0,-4.196340267E0,4.033814569E0
1.650753083E0,7.895007053E0,-4.115889889E0,4.118789815E0
1.660776083E0,7.898332949E0,-4.026617231E0,4.199856783E0
1.670798083E0,7.910002238E0,-3.927520375E0,4.271129371E0
1.680821083E0,7.932669554E0,-3.822797035E0,4.323779163E0
1.690844083E0,7.969377789E0,-3.717857348E0,4.347717956E0
1.700866083E0,8.023858051E0,-3.611492694E0,4.337155838E0
1.710889083E0,8.098140494E0,-3.500142412E0,4.290129606E0
1.720911083E0,8.189403836E0,-3.380722973E0,4.211943270E0
1.730934083E0,8.290450155E0,-3.247547666E0,4.118004827E0
1.740957083E0,8.387858335E0,-3.100056914E0,4.033556415E0
1.750979083E0,8.473515367E0,-2.947366233E0,3.968459070E0
1.761002083E0,8.550324392E0,-2.801727878E0,3.908757829E0
1.771025083E0,8.624400428E0,-2.669179101E0,3.838137205E0
1.781047083E0,8.697360231E0,-2.542330189E0,3.758799844E0
1.791070083E0,8.764043632E0,-2.407115959E0,3.692346823E0
1.801092083E0,8.818606340E0,-2.257156804E0,3.656982278E0
1.811115083E0,8.856089916E0,-2.100546442E0,3.659711466E0
1.821138083E0,8.876162823E0,-1.954314157E0,3.691950089E0
1.831160083E0,8.884627837E0,-1.827611864E0,3.736218482E0
1.841183083E0,8.884846523E0,-1.713743332E0,3.789285765E0
1.851205083E0,8.874616819E0,-1.599825831E0,3.862360758E0
1.861228083E0,8.859263200E0,-1.484156795E0,3.942946499E0
1.871251083E0,8.846979370E0,-1.372722460E0,4.010321041E0
1.881273083E0,8.841660157E0,-1.269908382E0,4.055669999E0
1.891296083E0,8.849485486E0,-1.175494999E0,4.067053944E0
1.901318083E0,8.868657337E0,-1.079281696E0,4.051935675E0
1.911341083E0,8.892267809E0,-9.676861969E-1,4.028309708E0
1.921364083E0,8.920063133E0,-8.458680835E-1,3.994129809E0
1.931386083E0,8.950980286E0,-7.293503979E-1,3.947669880E0
1.941409083E0,8.980947266E0,-6.238428001E-1,3.897370377E0
1.951432083E0,9.004489911E0,-5.219455656E-1,3.857827411E0
1.961455208E0,9.017395300E0,-4.228946827E-1,3.839769748E0
1.971478208E0,9.019754067E0,-3.332846775E-1,3.843054129E0
1.981500208E0,9.017088906E0,-2.588741623E-1,3.855021625E0
1.991523208E0,9.012039251E0,-1.912062907E-1,3.870747419E0
2.001546208E0,9.003247962E0,-1.176650007E-1,3.894072255E0
2.011568208E0,8.991396825E0,-3.612513527E-2,3.922957792E0
2.021591208E0,8.976484087E0,5.117431062E-2,3.956790951E0
2.031613208E0,8.955189112E0,1.433554004E-1,4.002517932E0
2.041636208E0,8.920135639E0,2.417952676E-1,4.075391196E0
2.051659208E0,8.864984116E0,3.412198608E-1,4.187091434E0
2.061681208E0,8.788635852E0,4.352588394E-1,4.336648300E0
2.071704208E0,8.692179013E0,5.249609382E-1,4.517360885E0
2.081726208E0,8.580923456E0,6.052436111E-1,4.715669496E0
2.091749208E0,8.459422408E0,6.686391232E-1,4.922113631E0
2.101772208E0,8.332306863E0,7.188292835E-1,5.127577772E0
2.111794208E0,8.198185769E0,7.664646491E-1,5.332764755E0
2.121817208E0,8.057580113E0,8.157098262E-1,5.535894104E0
2.131839208E0,7.914839054E0,8.623326733E-1,5.731299865E0
2.141862208E0,7.770355525E0,9.110412222E-1,5.918418367E0
2.151885208E0,7.622223333E0,9.621901797E-1,6.100164447E0
2.161907208E0,7.485620681E0,9.976990778E-1,6.261484450E0
2.171930208E0,7.370579052E0,1.001672261E0,6.395882701E0
2.181952208E0,7.279530303E0,9.749436879E-1,6.503385515E0
2.191975208E0,7.209550241E0,9.278881469E-1,6.587678976E0
2.201998208E0,7.156338240E0,8.767983194E-1,6.652379587E0
2.212020208E0,7.120489545E0,8.396279349E-1,6.695502802E0
2.222043208E0,7.092683111E0,8.349136173E-1,6.725538779E0
2.232065208E0,7.052731426E0,8.888533046E-1,6.760549568E0
2.242088208E0,7.002915487E0,9.999625350E-1,6.796716936E0
2.252111208E0,6.968949596E0,1.145432928E0,6.808658119E0
2.262133208E0,7.000274300E0,1.305144580E0,6.747507938E0
2.272156208E0,7.116507592E0,1.473677123E0,6.589362389E0
2.282179208E0,7.281920645E0,1.641019173E0,6.365279544E0
2.292201208E0,7.465535495E0,1.770113269E0,6.112983883E0
2.302224208E0,7.664664763E0,1.864584247E0,5.832009383E0
2.312246208E0,7.866424693E0,1.941953289E0,5.530305920E0
