"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.634999998E-3,-4.103774205E-2,-7.340051979E-2,2.211538553E-1
1.665700017E-2,-2.872744761E-2,9.320855141E-2,1.946237832E-1
2.668000013E-2,1.217400189E-3,3.173623085E-1,1.548563987E-1
3.670300008E-2,-1.933225431E-4,3.802698553E-1,1.293452531E-1
4.672600003E-2,-5.404669791E-2,2.185752243E-1,1.470965594E-1
5.674899998E-2,-1.146380827E-1,3.238501400E-2,1.533128172E-1
6.677200017E-2,-1.507247239E-1,-1.023384407E-1,1.688643396E-1
7.679500012E-2,-1.674015671E-1,-1.881752610E-1,1.977484524E-1
8.681800007E-2,-1.655144542E-1,-2.342711091E-1,1.860409081E-1
9.684100002E-2,-1.471499354E-1,-2.187818587E-1,1.767621487E-1
1.068640000E-1,-1.351856887E-1,-1.808879972E-1,1.684666723E-1
1.168870002E-1,-1.343165338E-1,-1.349940300E-1,1.588678211E-1
1.269100001E-1,-1.429979056E-1,-1.128330678E-1,1.634234190E-1
1.369330001E-1,-1.518505812E-1,-1.102929264E-1,1.590977609E-1
1.469560000E-1,-1.632566452E-1,-1.185995936E-1,1.539037973E-1
1.569790000E-1,-1.805270612E-1,-1.613783836E-1,1.573788822E-1
1.670020001E-1,-1.991217881E-1,-2.387972772E-1,1.860866845E-1
1.770250001E-1,-2.185777575E-1,-3.577110171E-1,1.961504817E-1
1.870480001E-1,-2.412524521E-1,-4.985933006E-1,1.999566853E-1
1.970710000E-1,-2.674692571E-1,-6.347783804E-1,2.217479497E-1
2.070940000E-1,-3.022554815E-1,-7.546254396E-1,2.553211153E-1
2.171170001E-1,-3.465122581E-1,-9.176732302E-1,3.391006589E-1
2.271400001E-1,-4.122880995E-1,-1.150945663E0,4.845627844E-1
2.371630000E-1,-5.337492228E-1,-1.641867995E0,6.425831914E-1
2.471860000E-1,-7.185065746E-1,-2.361016273E0,7.186360955E-1
2.572090002E-1,-9.273381829E-1,-3.175712109E0,7.364819050E-1
2.672320001E-1,-1.114958405E0,-4.316133499E0,6.827547550E-1
2.772550001E-1,-1.436090589E0,-5.371333599E0,3.711830974E-1
2.872780000E-1,-1.811312079E0,-6.475361347E0,-4.397214949E-1
2.973010000E-1,-1.969031453E0,-7.418506622E0,-7.219610810E-1
3.073240002E-1,-2.066954613E0,-8.146746635E0,-8.374059200E-1
3.173470001E-1,-1.982723713E0,-8.408386230E0,-3.123077154E-1
3.273690001E-1,-1.862083793E0,-7.942255497E0,3.760850430E-1
3.373920000E-1,-1.716644049E0,-6.911462307E0,7.717655897E-1
3.474150000E-1,-1.538298249E0,-5.635633469E0,6.990929842E-1
3.574380002E-1,-1.295273900E0,-4.324986935E0,2.931458652E-1
3.674610001E-1,-9.754194617E-1,-3.094194174E0,-1.829647422E-1
3.774840001E-1,-6.514655352E-1,-2.082720995E0,-5.114380121E-1
3.875070000E-1,-4.052728415E-1,-1.351726651E0,-6.454248428E-1
3.975300000E-1,-2.758935690E-1,-8.949128985E-1,-6.358665228E-1
4.075530001E-1,-2.301944941E-1,-7.000459433E-1,-5.687769651E-1
4.175767084E-1,-2.446989119E-1,-7.124884129E-1,-5.003959537E-1
4.275997083E-1,-3.039675653E-1,-8.829094172E-1,-4.511154890E-1
4.376227085E-1,-4.011792243E-1,-1.194142580E0,-4.269944131E-1
4.476457085E-1,-5.282439590E-1,-1.637029171E0,-4.003396332E-1
4.576687084E-1,-6.520463824E-1,-2.156885862E0,-3.468582034E-1
4.676917084E-1,-7.503221035E-1,-2.692480803E0,-2.752031982E-1
4.777147083E-1,-8.444527388E-1,-3.239246130E0,-1.975468695E-1
4.877377085E-1,-9.377523661E-1,-3.757580996E0,-1.262939870E-1
4.977607084E-1,-1.011434317E0,-4.163085461E0,-6.458001584E-2
5.077837084E-1,-1.069198847E0,-4.386048317E0,-2.399690636E-2
5.178067083E-1,-1.119069815E0,-4.405333042E0,2.649705298E-2
5.278297083E-1,-1.114818811E0,-4.274366856E0,8.984540403E-2
5.378527085E-1,-1.027161837E0,-4.014411449E0,1.589446813E-1
5.478757084E-1,-8.118746281E-1,-3.637491465E0,2.464785278E-1
5.578987084E-1,-5.057050586E-1,-3.161059856E0,3.529124260E-1
5.679217083E-1,-1.973184347E-1,-2.670932770E0,4.439667165E-1
5.779447083E-1,6.113821268E-2,-2.258456707E0,5.333411694E-1
5.879677085E-1,2.653392851E-1,-1.930689216E0,6.127492189E-1
5.979907084E-1,4.133437574E-1,-1.683832526E0,6.730394959E-1
6.080137084E-1,5.081147552E-1,-1.464275718E0,7.384539247E-1
6.180357083E-1,5.867759585E-1,-1.224582076E0,8.350207210E-1
6.280597083E-1,6.697504520E-1,-9.536260366E-1,9.791014791E-1
6.380817085E-1,7.404325008E-1,-6.564824581E-1,1.138245106E0
6.481047084E-1,8.106406331E-1,-3.509281278E-1,1.294589639E0
6.581277084E-1,8.879190683E-1,-6.534985453E-2,1.431178689E0
6.681507083E-1,9.571902752E-1,1.917184293E-1,1.530910015E0
6.781737085E-1,1.011219859E0,3.695559502E-1,1.597340465E0
6.881967084E-1,9.150081277E-1,4.876506329E-1,1.639721632E0
6.982197084E-1,7.164323330E-1,6.147773862E-1,1.639850140E0
7.082427084E-1,5.815144777E-1,8.200160265E-1,1.577121258E0
7.182657083E-1,4.950373471E-1,1.125790834E0,1.352784634E0
7.282887085E-1,4.483305514E-1,1.562067151E0,9.213919640E-1
7.383117084E-1,3.752670288E-1,2.092491388E0,3.195270896E-1
7.483347084E-1,2.954033613E-1,2.633739710E0,-4.171016812E-1
7.583577083E-1,2.477333695E-1,2.793131351E0,-1.167748213E0
7.683807083E-1,2.952859700E-1,2.447455168E0,-1.675382376E0
7.784037085E-1,3.962080181E-1,1.844997287E0,-1.790035844E0
7.884267084E-1,4.906391799E-1,1.180764437E0,-1.553388357E0
7.984497084E-1,5.144152641E-1,5.407178998E-1,-1.120207191E0
8.084727083E-1,4.686400592E-1,-3.974626958E-2,-6.568368673E-1
8.184957083E-1,4.132358134E-1,-6.271512508E-1,-3.081743121E-1
8.285187085E-1,3.788181841E-1,-1.202549338E0,-1.267256737E-1
8.385417084E-1,3.636256456E-1,-1.640051126E0,-5.354491249E-2
8.485647084E-1,3.246792853E-1,-1.832659006E0,1.235846896E-2
8.585877083E-1,2.386074513E-1,-1.833053708E0,1.480125785E-1
8.686107085E-1,1.133054644E-1,-1.738951206E0,3.457448184E-1
8.786337085E-1,1.498065144E-2,-1.558027387E0,5.588768125E-1
8.886567084E-1,2.173469402E-2,-1.308234572E0,7.333809733E-1
8.986797084E-1,1.519898176E-1,-9.950388670E-1,8.334126472E-1
9.087027083E-1,3.586945236E-1,-6.290116310E-1,8.598346710E-1
9.187257085E-1,5.875708461E-1,-2.175447941E-1,8.684459925E-1
9.287487085E-1,7.874647975E-1,2.205816954E-1,9.031693339E-1
9.387707084E-1,9.361513257E-1,6.656698585E-1,9.939439893E-1
9.487937083E-1,1.048508286E0,1.076543331E0,1.095168591E0
9.588167083E-1,1.115669012E0,1.416769862E0,1.174207091E0
9.688397085E-1,1.124214530E0,1.688362002E0,1.209184766E0
9.788627084E-1,1.095370054E0,1.903835058E0,1.214664102E0
9.888857084E-1,1.047479153E0,2.055500031E0,1.209833860E0
9.989087083E-1,9.954741001E-1,2.121079683E0,1.203338623E0
1.008931708E0,9.071322680E-1,2.098147631E0,1.180496931E0
1.018954708E0,7.714357376E-1,1.998475552E0,1.129315972E0
1.028977708E0,6.929031014E-1,1.788291216E0,1.063091993E0
1.039000708E0,6.662710309E-1,1.541110992E0,9.817212820E-1
1.049023708E0,7.040626407E-1,1.340949416E0,8.393758535E-1
1.059046708E0,7.543843389E-1,1.202221274E0,5.936644673E-1
1.069069708E0,8.306940198E-1,1.012325048E0,2.933168411E-1
1.079092708E0,1.121584415E0,7.516564727E-1,6.058666855E-3
1.089115708E0,1.362402916E0,8.326538801E-1,-3.159553111E-1
1.099138708E0,1.347438574E0,1.201665282E0,-5.793434978E-1
1.109161709E0,1.221853018E0,1.471767783E0,-6.017696857E-1
1.119184708E0,1.061223149E0,1.413459659E0,-3.707840145E-1
1.129207708E0,9.830698967E-1,1.082693219E0,-3.556047380E-2
1.139230708E0,9.968950748E-1,6.806561947E-1,2.319675833E-1
1.149253708E0,1.045120120E0,3.592877090E-1,3.492625058E-1
1.159276708E0,1.100726128E0,5.753531680E-2,3.457969427E-1
1.169299708E0,1.154302716E0,-2.998118997E-1,3.061757684E-1
1.179322708E0,1.144393682E0,-6.335993409E-1,2.949055433E-1
1.189345708E0,1.100362062E0,-8.935545087E-1,3.443601727E-1
1.199368708E0,1.047527552E0,-1.087594151E0,4.481016099E-1
1.209391708E0,1.041831851E0,-1.181518078E0,5.600485802E-1
1.219414708E0,1.069351912E0,-1.168471575E0,6.304490566E-1
1.229437708E0,1.074304819E0,-1.069412589E0,6.445960402E-1
1.239459708E0,1.051883459E0,-9.496250749E-1,6.259274483E-1
1.249482708E0,1.012733459E0,-8.162412047E-1,6.104816794E-1
1.259505708E0,9.651528597E-1,-6.400002241E-1,6.030908227E-1
1.269528708E0,9.163333774E-1,-4.593020678E-1,6.068426967E-1
1.279551708E0,8.259622455E-1,-3.048130870E-1,6.471226811E-1
1.289574708E0,7.161031365E-1,-2.229909301E-1,7.067093253E-1
1.299597709E0,6.205403209E-1,-2.139138579E-1,7.538251877E-1
1.309620708E0,5.371119976E-1,-2.280829400E-1,7.542957664E-1
1.319643708E0,4.472061396E-1,-2.111740857E-1,6.836412549E-1
1.329666708E0,3.459903002E-1,-1.608371437E-1,5.419677496E-1
1.339689708E0,2.685744166E-1,-9.668635577E-2,3.796316683E-1
1.349712708E0,1.871170998E-1,-6.941612065E-2,2.496398687E-1
1.359735708E0,1.138251275E-1,-1.251485944E-1,1.922834814E-1
1.369758708E0,5.138145387E-2,-2.120555341E-1,2.086091936E-1
1.379781708E0,9.476576746E-2,-2.229926139E-1,2.677482367E-1
1.389804708E0,1.513848454E-1,-1.358798146E-1,3.065089285E-1
1.399827708E0,1.844494045E-1,8.445656858E-3,2.856122553E-1
1.409850708E0,2.526026368E-1,1.369634271E-1,2.070788145E-1
1.419874083E0,2.700041234E-1,2.597124577E-1,8.821684867E-2
1.429897083E0,2.717146873E-1,3.898954988E-1,-5.312695727E-2
1.439920083E0,2.563345432E-1,4.841678441E-1,-1.808391064E-1
1.449943083E0,2.363914549E-1,5.393424630E-1,-2.645180225E-1
1.459966083E0,2.405868322E-1,5.628530383E-1,-2.974016070E-1
1.469989083E0,2.384871989E-1,5.032336712E-1,-2.995009720E-1
1.480012083E0,2.259486318E-1,3.811460435E-1,-2.813240886E-1
1.490035083E0,1.806559861E-1,2.020124942E-1,-2.422403395E-1
1.500058083E0,1.290388107E-1,-1.457220875E-2,-1.782369763E-1
1.510081083E0,1.169216856E-1,-2.262746096E-1,-9.425313771E-2
1.520104083E0,1.477919221E-1,-3.836927116E-1,-1.926079951E-2
1.530127083E0,2.059058249E-1,-4.721493423E-1,1.918645576E-2
1.540149083E0,2.451069504E-1,-5.050222278E-1,1.263335533E-2
1.550172083E0,2.320611924E-1,-5.165420175E-1,-2.050595544E-2
1.560195083E0,2.172822654E-1,-4.785222411E-1,-6.866846979E-2
1.570218083E0,1.793812215E-1,-3.796020448E-1,-1.316327900E-1
1.580241083E0,1.221457049E-1,-2.675246596E-1,-2.018202841E-1
1.590264083E0,9.018457681E-2,-1.411283612E-1,-2.634250522E-1
1.600287083E0,7.694681734E-2,1.905770786E-2,-3.049338758E-1
1.610310083E0,9.259901196E-2,2.023915797E-1,-3.323465884E-1
1.620333083E0,1.386171728E-1,4.277229905E-1,-3.586843610E-1
1.630356083E0,1.369947791E-1,6.980343461E-1,-3.804163039E-1
1.640379083E0,9.800285101E-2,9.209204316E-1,-3.790276349E-1
1.650402083E0,4.799028113E-2,1.004969001E0,-3.290960193E-1
1.660425083E0,1.309670508E-2,9.267522693E-1,-2.386475056E-1
1.670448083E0,4.458907060E-4,7.197855115E-1,-1.330672801E-1
1.680471083E0,5.066518206E-4,4.401655197E-1,-4.776553065E-2
1.690494083E0,-2.014296595E-3,1.704259217E-1,1.180485822E-2
1.700517083E0,-8.581385016E-3,-8.825357258E-2,4.991122708E-2
1.710540083E0,-3.984183446E-2,-3.246232271E-1,8.096288890E-2
1.720563083E0,-7.488396764E-2,-5.257915258E-1,1.204184145E-1
1.730586083E0,-1.116632819E-1,-6.816700697E-1,1.694248468E-1
1.740609083E0,-1.233657524E-1,-7.776889205E-1,2.185958773E-1
