"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.660220837E-2,2.018035017E-2,-1.363154352E-1,-1.593674533E-3
2.662420832E-2,9.587591514E-3,-9.834285080E-2,-3.243277967E-2
3.664520837E-2,4.544096999E-3,-7.908339798E-2,-5.261343904E-3
4.666620831E-2,-1.007559709E-3,-6.707671285E-2,2.232239582E-2
5.668820837E-2,-8.141368628E-3,-3.463461623E-2,3.696658462E-2
6.670920830E-2,-7.530725095E-3,-3.337268531E-2,4.778515920E-2
7.673120836E-2,2.727771411E-3,-4.993434995E-2,4.296137393E-2
8.675220830E-2,1.543101482E-2,-8.752922714E-2,2.696353570E-2
9.677420836E-2,2.829141915E-2,-1.528176814E-1,3.306590393E-2
1.067952083E-1,2.388395742E-2,-1.525969803E-1,5.287974700E-2
1.168162083E-1,1.431016065E-2,-1.524364054E-1,8.815864474E-2
1.268382083E-1,1.354293898E-2,-1.412230730E-1,1.083933115E-1
1.368592083E-1,7.553489879E-3,-9.013990313E-2,7.165499777E-2
1.468812083E-1,1.782155409E-2,-2.754990011E-2,4.427558184E-2
1.569022083E-1,2.271670848E-2,1.996274106E-3,3.890451789E-2
1.669242084E-1,2.087441646E-2,8.814109489E-3,6.786576658E-2
1.769452083E-1,1.842670515E-2,2.006003167E-3,9.933740646E-2
1.869662084E-1,2.915254049E-2,5.736777559E-3,9.725620598E-2
1.969882083E-1,3.496994823E-2,3.237584606E-2,7.331278920E-2
2.070092084E-1,3.275418282E-2,4.092828557E-2,7.368460298E-2
2.170312083E-1,2.671546675E-2,-5.989186466E-4,1.006637514E-1
2.270522084E-1,1.544447150E-2,-5.820797756E-2,1.199676320E-1
2.370742083E-1,1.341753919E-2,-1.153868437E-1,1.159108356E-1
2.470952084E-1,2.939806879E-2,-1.735346615E-1,1.055309400E-1
2.571162083E-1,4.441510141E-2,-2.087363303E-1,7.516051829E-2
2.671382084E-1,5.118497461E-2,-2.156254202E-1,2.940407954E-2
2.771592083E-1,4.790662602E-2,-2.520793080E-1,2.256428078E-2
2.871812084E-1,3.691954911E-2,-3.234707713E-1,4.826534912E-2
2.972022083E-1,3.096258827E-2,-4.405798018E-1,8.101450652E-2
3.072242084E-1,4.086972028E-2,-5.794377923E-1,1.116134971E-1
3.172452083E-1,5.739037320E-2,-7.098203301E-1,1.079977304E-1
3.272662084E-1,8.245228231E-2,-8.419297338E-1,9.568117559E-2
3.372882083E-1,1.075033098E-1,-9.621019363E-1,9.910733253E-2
3.473092084E-1,1.443913877E-1,-1.071488380E0,9.061974287E-2
3.573312083E-1,1.913234740E-1,-1.177586913E0,1.014785171E-1
3.673522084E-1,2.126359046E-1,-1.291720629E0,1.445946097E-1
3.773742083E-1,2.375753373E-1,-1.445687771E0,1.962002814E-1
3.873952084E-1,2.807227075E-1,-1.654428124E0,2.434438020E-1
3.974172083E-1,3.418590128E-1,-1.915292740E0,2.669725716E-1
4.074382083E-1,4.297119975E-1,-2.229219198E0,2.927944958E-1
4.174592084E-1,5.395242572E-1,-2.642035246E0,3.738664389E-1
4.274812083E-1,6.652320027E-1,-3.148005009E0,4.492363930E-1
4.375022084E-1,7.810571790E-1,-3.607799530E0,4.957312047E-1
4.475242083E-1,8.588177562E-1,-3.974193811E0,5.874733329E-1
4.575452084E-1,9.149031043E-1,-4.377005100E0,6.746862531E-1
4.675672083E-1,9.188119173E-1,-4.756463528E0,7.339998484E-1
4.775882084E-1,8.833178878E-1,-4.929560184E0,9.148854613E-1
4.876092083E-1,8.031238317E-1,-4.900965691E0,9.058020711E-1
4.976312084E-1,6.511199474E-1,-4.431388855E0,5.628740191E-1
5.076522083E-1,4.424357116E-1,-3.736346722E0,2.306020409E-1
5.176742084E-1,2.766763270E-1,-2.915262938E0,6.672815233E-2
5.276952083E-1,9.758052975E-2,-2.004684687E0,4.074293375E-2
5.377172084E-1,-6.191964820E-2,-1.163397074E0,-1.881013811E-2
5.477382083E-1,-1.724918336E-1,-5.099442005E-1,-7.994285971E-2
5.577592084E-1,-2.684814930E-1,-5.606377125E-2,-1.094823703E-1
5.677812083E-1,-3.655975461E-1,2.300433666E-1,-1.309238672E-1
5.778022084E-1,-4.478327632E-1,3.785476089E-1,-1.602428705E-1
5.878242083E-1,-5.251981616E-1,4.180742204E-1,-1.809742153E-1
5.978452084E-1,-5.497168303E-1,4.047999382E-1,-2.236375213E-1
6.078672083E-1,-5.609809756E-1,3.591621518E-1,-2.640812993E-1
6.178882084E-1,-5.758374333E-1,1.848401427E-1,-3.016140163E-1
6.279092083E-1,-5.265322328E-1,1.410913095E-2,-3.662931323E-1
6.379312084E-1,-5.306206942E-1,-2.665638030E-1,-4.230911732E-1
6.479522083E-1,-5.301542878E-1,-4.968618751E-1,-4.732606411E-1
6.579742084E-1,-5.328488946E-1,-5.968713164E-1,-4.654405713E-1
6.679952083E-1,-5.400495529E-1,-5.720515847E-1,-4.001840353E-1
6.780172084E-1,-5.340340137E-1,-4.623730183E-1,-3.073483706E-1
6.880382083E-1,-5.534883738E-1,-3.372093141E-1,-2.338485569E-1
6.980592083E-1,-5.773897171E-1,-2.649026215E-1,-2.441549897E-1
7.080812084E-1,-5.685241818E-1,-2.849458754E-1,-3.087730110E-1
7.181022083E-1,-5.967483521E-1,-3.426136971E-1,-4.058351219E-1
7.281242084E-1,-6.275540590E-1,-4.183753729E-1,-5.011836886E-1
7.381452083E-1,-6.693539619E-1,-4.962358177E-1,-5.424003005E-1
7.481672084E-1,-6.796480417E-1,-5.206406713E-1,-5.064517856E-1
7.581882083E-1,-6.850206852E-1,-4.623875022E-1,-3.995274305E-1
7.682092084E-1,-7.080122232E-1,-3.760544956E-1,-2.913217545E-1
7.782312083E-1,-7.355863452E-1,-3.082318008E-1,-2.521663606E-1
7.882522084E-1,-7.725867033E-1,-2.438979447E-1,-2.935012877E-1
7.982742083E-1,-8.321448565E-1,-1.832644343E-1,-3.670061231E-1
8.082952084E-1,-8.982238173E-1,-9.017026424E-2,-4.075893462E-1
8.183172083E-1,-9.411475658E-1,6.586301327E-2,-3.673023880E-1
8.283382084E-1,-9.527100921E-1,2.622576058E-1,-2.716071010E-1
8.383602083E-1,-9.512709379E-1,4.114247262E-1,-1.777360141E-1
8.483812084E-1,-8.845191598E-1,4.480492473E-1,-1.574604809E-1
8.584022083E-1,-7.851946950E-1,3.537278175E-1,-2.226714492E-1
8.684242084E-1,-7.325939536E-1,2.260166258E-1,-3.226459026E-1
8.784452083E-1,-7.645896673E-1,1.306221932E-1,-4.121816456E-1
8.884672084E-1,-8.200573921E-1,1.278396398E-1,-4.475476146E-1
8.984882083E-1,-8.323023915E-1,1.904023588E-1,-4.161236584E-1
9.085102084E-1,-8.264341950E-1,2.405657321E-1,-3.592874408E-1
9.185312083E-1,-8.122459650E-1,2.360431403E-1,-3.168736696E-1
9.285522084E-1,-7.798555493E-1,2.087219507E-1,-3.035125732E-1
9.385742083E-1,-7.602708936E-1,1.733383983E-1,-3.318422139E-1
9.485944584E-1,-7.835378051E-1,8.618818969E-2,-3.815294504E-1
9.586164583E-1,-8.326203823E-1,-9.204971790E-2,-4.172224700E-1
9.686374584E-1,-8.518216014E-1,-3.729844987E-1,-3.972372115E-1
9.786594583E-1,-8.211811185E-1,-6.583762765E-1,-3.211751878E-1
9.886804584E-1,-7.633258700E-1,-8.245373368E-1,-2.269341648E-1
9.987014583E-1,-7.007202506E-1,-8.638674021E-1,-1.586887985E-1
1.008723458E0,-6.502774358E-1,-8.289130330E-1,-1.386251897E-1
1.018744458E0,-6.312507391E-1,-7.808541656E-1,-1.566262841E-1
1.028766458E0,-5.948837399E-1,-7.483891845E-1,-1.787616611E-1
1.038787458E0,-5.471806526E-1,-6.450061202E-1,-1.825904846E-1
1.048809458E0,-5.141205192E-1,-4.592629075E-1,-1.858440340E-1
1.058830458E0,-4.779960513E-1,-2.865111232E-1,-1.892731190E-1
1.068852458E0,-4.429826140E-1,-1.593303084E-1,-1.867847145E-1
1.078873458E0,-4.207710326E-1,-5.383770168E-2,-1.677473783E-1
1.088894458E0,-4.147196412E-1,5.824284256E-2,-1.344370097E-1
