"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.357770851E-2,-4.105332494E-2,-4.979967177E-1,2.889976464E-2
2.359970845E-2,-6.253051758E-2,-3.449517787E-1,1.938521676E-2
3.362070839E-2,-7.705220580E-2,-1.772544086E-1,2.791984752E-2
4.364270833E-2,-9.216076136E-2,-2.356633171E-2,4.905276000E-2
5.366470851E-2,-1.023502797E-1,6.943897158E-2,6.696651131E-2
6.368670845E-2,-9.908156842E-2,8.344540000E-2,5.954882503E-2
7.370870840E-2,-9.828102589E-2,5.804976076E-2,2.642336488E-2
8.373070834E-2,-1.063853800E-1,4.885052890E-2,2.721860539E-3
9.375270852E-2,-1.301303953E-1,7.294973731E-2,-4.357886501E-3
1.037747085E-1,-1.406638175E-1,1.003500074E-1,-9.775204584E-3
1.137967084E-1,-1.354461461E-1,1.255496442E-1,-8.280904964E-3
1.238187084E-1,-1.392822862E-1,2.273759991E-1,6.339158118E-2
1.338407085E-1,-1.706098467E-1,4.444345534E-1,2.135725617E-1
1.438627085E-1,-2.017846256E-1,6.024535894E-1,2.780472338E-1
1.538847084E-1,-2.100936919E-1,6.046085954E-1,1.827127188E-1
1.639067084E-1,-1.969943792E-1,4.346149862E-1,3.204885498E-2
1.739287085E-1,-1.447703242E-1,2.928472161E-1,-2.933966927E-2
1.839507085E-1,-7.634247839E-2,1.783140749E-1,-5.386975128E-3
1.939717084E-1,-2.024218999E-2,7.173729688E-2,5.311681330E-2
2.039937084E-1,2.245812863E-2,9.634755552E-4,8.975204080E-2
2.140157085E-1,5.574231595E-2,-4.072671011E-2,8.993766457E-2
2.240377085E-1,6.887707114E-2,-7.476793975E-2,5.866971612E-2
2.340597084E-1,9.286789596E-2,-1.128806993E-1,2.415435202E-2
2.440817084E-1,1.234613955E-1,-1.553378105E-1,-3.422596958E-3
2.541037085E-1,1.524776071E-1,-1.887125522E-1,-2.431642637E-2
2.641257085E-1,1.699038148E-1,-1.904953420E-1,-4.275703430E-2
2.741477084E-1,2.004260421E-1,-1.845019013E-1,-6.366498023E-2
2.841697084E-1,2.373059243E-1,-1.995365322E-1,-8.794282377E-2
2.941917086E-1,2.633734643E-1,-2.232099026E-1,-1.078891009E-1
3.042137085E-1,2.727040946E-1,-2.419201583E-1,-1.279572845E-1
3.142357084E-1,2.765156329E-1,-2.670444250E-1,-1.573412716E-1
3.242577084E-1,2.848573625E-1,-2.961657047E-1,-1.839257032E-1
3.342797083E-1,2.827148736E-1,-2.835843861E-1,-2.099589109E-1
3.443017085E-1,2.657335103E-1,-2.262154818E-1,-2.171928287E-1
3.543227084E-1,2.282955945E-1,-1.395559609E-1,-2.064080834E-1
3.643447084E-1,1.903082728E-1,-6.376904249E-2,-1.745790541E-1
3.743667083E-1,1.542274356E-1,1.434499025E-2,-1.302698851E-1
3.843887085E-1,1.212493703E-1,9.551379830E-2,-8.954364061E-2
3.944107085E-1,9.170825034E-2,1.704045534E-1,-6.499675661E-2
4.044327084E-1,6.805837154E-2,2.371630073E-1,-6.219646335E-2
4.144547083E-1,5.489570275E-2,2.929402590E-1,-8.070249856E-2
4.244767085E-1,5.364966020E-2,3.380628824E-1,-9.831295162E-2
4.344987085E-1,5.862098560E-2,3.702924550E-1,-1.047737822E-1
4.445207084E-1,5.992893502E-2,4.137036204E-1,-1.018012837E-1
4.545427084E-1,5.650011450E-2,4.373503625E-1,-1.055099964E-1
4.645647085E-1,6.659076363E-2,4.062078595E-1,-1.075144410E-1
4.745867085E-1,6.552070379E-2,3.149807453E-1,-9.669721127E-2
4.846087084E-1,6.332754344E-2,1.909199506E-1,-6.990975887E-2
4.946307084E-1,7.013937831E-2,7.293231040E-2,-3.269847855E-2
5.046517085E-1,8.267988265E-2,-2.985791676E-2,1.766537875E-2
5.146737085E-1,7.896104455E-2,-9.428723902E-2,9.011134505E-2
5.246957084E-1,3.563735262E-2,-1.999370903E-1,1.675677001E-1
5.347177084E-1,-2.006319165E-2,-4.173961580E-1,2.419362068E-1
5.447397085E-1,-5.043230951E-2,-6.947651505E-1,3.051133752E-1
5.547617085E-1,-3.058243915E-2,-8.637600541E-1,3.733933568E-1
5.647837084E-1,3.888530284E-2,-7.869202495E-1,4.471796751E-1
5.748057084E-1,1.339950413E-1,-5.429773331E-1,4.754533768E-1
5.848277085E-1,2.022262067E-1,-2.309826016E-1,4.015318453E-1
5.948497085E-1,1.896473020E-1,1.020656675E-1,2.954136729E-1
6.048717084E-1,1.012030095E-1,4.732668400E-1,2.040197700E-1
6.148937084E-1,-1.532014180E-2,8.739178181E-1,1.352217942E-1
6.249157086E-1,-1.170383766E-1,1.259478569E0,6.900988519E-2
6.349377085E-1,-1.884816736E-1,1.602555275E0,-1.148548629E-2
6.449597084E-1,-2.159407288E-1,1.890492916E0,-9.174625576E-2
6.549807084E-1,-1.920774728E-1,2.064214468E0,-1.437250376E-1
6.650027086E-1,-1.333326995E-1,2.094255924E0,-1.523578763E-1
6.750247085E-1,-5.604510382E-2,1.982483625E0,-9.363596141E-2
6.850467084E-1,3.342298791E-2,1.791372418E0,5.115637556E-3
6.950687084E-1,1.224580556E-1,1.472357154E0,9.759975970E-2
7.050907083E-1,1.959020346E-1,1.061046362E0,1.356708258E-1
7.151127085E-1,2.815836370E-1,5.701703429E-1,1.060767248E-1
7.251347085E-1,3.835001290E-1,1.833081804E-2,6.004856527E-2
7.351567084E-1,4.625182450E-1,-6.085466743E-1,5.585035682E-2
7.451787083E-1,4.589432776E-1,-1.276930094E0,9.490186721E-2
7.552007085E-1,4.071229696E-1,-1.870076299E0,1.621019393E-1
7.652227085E-1,3.886217475E-1,-2.318940878E0,2.504239976E-1
7.752447084E-1,4.776623845E-1,-2.486449957E0,3.169931769E-1
7.852667083E-1,6.283701062E-1,-2.438493729E0,3.438890576E-1
7.952887085E-1,7.390225530E-1,-2.261151075E0,3.719292283E-1
8.053097085E-1,8.243471980E-1,-1.943118930E0,4.482720196E-1
8.153317084E-1,9.071525931E-1,-1.342526913E0,6.205700636E-1
8.253537084E-1,8.050365448E-1,-5.423338413E-1,8.269685507E-1
8.353757085E-1,4.705134034E-1,3.058009446E-1,9.513949156E-1
8.453977085E-1,1.149603575E-1,1.132348537E0,9.646795392E-1
8.554197084E-1,-1.293071657E-1,1.874936700E0,9.198697209E-1
8.654417084E-1,-2.905187011E-1,2.465477705E0,8.776328564E-1
