"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.357770851E-2,9.044359735E0,3.708655877E0,-8.255576337E-1
2.359970845E-2,9.041689312E0,3.706897327E0,-8.619012219E-1
3.362070839E-2,9.040198272E0,3.705551882E0,-8.830769864E-1
4.364270833E-2,9.040746741E0,3.702834097E0,-8.888225336E-1
5.366470851E-2,9.043166903E0,3.698394598E0,-8.826730900E-1
6.368670845E-2,9.046267682E0,3.693427973E0,-8.716312811E-1
7.370870840E-2,9.048475590E0,3.690366079E0,-8.616190206E-1
8.373070834E-2,9.049414653E0,3.690002674E0,-8.532651767E-1
9.375270852E-2,9.049857287E0,3.691157792E0,-8.435296357E-1
1.037747085E-1,9.050295829E0,3.693021299E0,-8.305694284E-1
1.137967084E-1,9.050806875E0,3.695164304E0,-8.153176242E-1
1.238187084E-1,9.052882052E0,3.694498014E0,-7.950573143E-1
1.338407085E-1,9.060519100E0,3.683275453E0,-7.593347736E-1
1.438627085E-1,9.073864201E0,3.661336115E0,-7.040789511E-1
1.538847084E-1,9.086752049E0,3.641046861E0,-6.401859871E-1
1.639067084E-1,9.093814901E0,3.632673356E0,-5.850878202E-1
1.739287085E-1,9.095657943E0,3.634145392E0,-5.459863197E-1
1.839507085E-1,9.096189455E0,3.636565263E0,-5.204361069E-1
1.939717084E-1,9.097723764E0,3.634550605E0,-5.074988865E-1
2.039937084E-1,9.100539199E0,3.627918985E0,-5.044783610E-1
2.140157085E-1,9.103766862E0,3.619342289E0,-5.078109451E-1
2.240377085E-1,9.106200473E0,3.612143197E0,-5.153985845E-1
2.340597084E-1,9.107209117E0,3.607944311E0,-5.268367250E-1
2.440817084E-1,9.106826710E0,3.606517591E0,-5.430010968E-1
2.541037085E-1,9.105373092E0,3.606984491E0,-5.638750720E-1
2.641257085E-1,9.103085076E0,3.609041542E0,-5.871806849E-1
2.741477084E-1,9.099998331E0,3.612902166E0,-6.107976985E-1
2.841697084E-1,9.096024563E0,3.618528064E0,-6.361560130E-1
2.941917086E-1,9.091099454E0,3.625795861E0,-6.645571089E-1
3.042137085E-1,9.085220078E0,3.634700001E0,-6.955862358E-1
3.142357084E-1,9.078239087E0,3.645641603E0,-7.286800146E-1
3.242577084E-1,9.069887509E0,3.659026172E0,-7.646979129E-1
3.342797083E-1,9.060362395E0,3.674666597E0,-8.017243827E-1
3.443017085E-1,9.050293490E0,3.691936641E0,-8.353936006E-1
3.543227084E-1,9.040824509E0,3.709174232E0,-8.611578215E-1
3.643447084E-1,9.032789265E0,3.724712331E0,-8.782505485E-1
3.743667083E-1,9.026835045E0,3.737074807E0,-8.869164144E-1
3.843887085E-1,9.023262396E0,3.745672553E0,-8.870124549E-1
3.944107085E-1,9.021594186E0,3.751609523E0,-8.788493033E-1
4.044327084E-1,9.021043378E0,3.756503642E0,-8.634563620E-1
4.144547083E-1,9.020658631E0,3.762369569E0,-8.416504868E-1
4.244767085E-1,9.019860486E0,3.770149290E0,-8.149949310E-1
4.344987085E-1,9.018803310E0,3.779005190E0,-7.851027220E-1
4.445207084E-1,9.017912194E0,3.787832439E0,-7.521181400E-1
4.545427084E-1,9.017142701E0,3.796731901E0,-7.155832748E-1
