"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.349570835E-2,1.501332699E0,8.189928916E0,5.187212355E0
2.351770829E-2,1.503477458E0,8.196009436E0,5.176976219E0
3.353870835E-2,1.498983434E0,8.201319877E0,5.169866590E0
4.355970828E-2,1.490220358E0,8.207398058E0,5.162747605E0
5.358070834E-2,1.479863623E0,8.214621708E0,5.154229966E0
6.360270828E-2,1.467839994E0,8.223735763E0,5.143123180E0
7.362370833E-2,1.457802371E0,8.233283681E0,5.130687321E0
8.364470827E-2,1.450023966E0,8.242638642E0,5.117853853E0
9.366670833E-2,1.441707325E0,8.252185975E0,5.104801698E0
1.036877083E-1,1.432719862E0,8.262047889E0,5.091363042E0
1.137086250E-1,1.425791204E0,8.270705277E0,5.079237671E0
1.237306249E-1,1.421673156E0,8.277889166E0,5.068678769E0
1.337516250E-1,1.419683934E0,8.284025234E0,5.059201602E0
1.437736249E-1,1.418302090E0,8.290157209E0,5.049537324E0
1.537946250E-1,1.417155890E0,8.297068033E0,5.038496026E0
1.638156250E-1,1.417697342E0,8.304283497E0,5.026441991E0
1.738366249E-1,1.420116774E0,8.311279106E0,5.014180965E0
1.838586250E-1,1.424762533E0,8.317987617E0,5.001722887E0
1.938796249E-1,1.432762255E0,8.324395580E0,4.988761949E0
2.039006250E-1,1.445125315E0,8.330973698E0,4.974192442E0
2.139226249E-1,1.462893834E0,8.337941240E0,4.957296327E0
2.239436250E-1,1.487391621E0,8.345022218E0,4.938054895E0
2.339656249E-1,1.519410536E0,8.351772829E0,4.916847628E0
2.439866250E-1,1.562380992E0,8.356940598E0,4.894549856E0
2.540076249E-1,1.620136573E0,8.359432681E0,4.871462125E0
2.640296250E-1,1.695681137E0,8.358775454E0,4.846817281E0
2.740506249E-1,1.787465612E0,8.356538894E0,4.817604884E0
2.840716250E-1,1.892547679E0,8.354733859E0,4.780458400E0
2.940936249E-1,2.010490112E0,8.353067987E0,4.735006823E0
3.041146250E-1,2.144428041E0,8.350661858E0,4.680168419E0
3.141356249E-1,2.302203607E0,8.343997786E0,4.616671457E0
3.241576250E-1,2.497883749E0,8.325877849E0,4.547137246E0
3.341786249E-1,2.739536600E0,8.293147475E0,4.467071907E0
3.441996250E-1,3.023978499E0,8.248408089E0,4.365249370E0
3.542216249E-1,3.341823494E0,8.196549718E0,4.229054854E0
3.642426250E-1,3.677114826E0,8.138351796E0,4.059822400E0
3.742636250E-1,4.011699522E0,8.075864941E0,3.863001028E0
