"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
3.190916614E-3,9.737241926E0,4.299387137E-1,1.112368751E0
1.321391668E-2,9.734535835E0,4.415804105E-1,1.131326301E0
2.323691663E-2,9.733215533E0,4.472939441E-1,1.140420329E0
3.325891669E-2,9.733299733E0,4.509894210E-1,1.138232813E0
4.328191665E-2,9.734142317E0,4.528235463E-1,1.130273729E0
5.330491660E-2,9.735254458E0,4.531307079E-1,1.120527225E0
6.332791667E-2,9.736191766E0,4.532666191E-1,1.112294199E0
7.335091662E-2,9.736566573E0,4.522631273E-1,1.109419854E0
8.337391668E-2,9.736241468E0,4.499235832E-1,1.113229534E0
9.339591663E-2,9.735567868E0,4.452403289E-1,1.120972344E0
1.034189167E-1,9.734843983E0,4.373654085E-1,1.130323211E0
1.134419166E-1,9.733934741E0,4.286002495E-1,1.141454190E0
1.234649166E-1,9.733002695E0,4.194430713E-1,1.152748453E0
1.334879167E-1,9.732630812E0,4.090626555E-1,1.159596054E0
1.435109166E-1,9.733101513E0,3.966628307E-1,1.159948568E0
1.535329167E-1,9.734321242E0,3.827172945E-1,1.154392617E0
1.635559166E-1,9.735990037E0,3.715029927E-1,1.143928586E0
1.735789167E-1,9.737406233E0,3.610847527E-1,1.135174646E0
1.836019167E-1,9.738081586E0,3.506020838E-1,1.132673573E0
1.936249166E-1,9.738492061E0,3.397266646E-1,1.132464827E0
2.036479167E-1,9.739082630E0,3.275021832E-1,1.130979415E0
2.136699166E-1,9.740309960E0,3.158102370E-1,1.123705333E0
2.236929167E-1,9.742200950E0,3.068239436E-1,1.109725225E0
2.337159166E-1,9.744772555E0,2.972585201E-1,1.089575135E0
2.437389167E-1,9.747872164E0,2.853885261E-1,1.064724103E0
2.537619167E-1,9.751041940E0,2.763976098E-1,1.037733794E0
2.637849166E-1,9.753838663E0,2.718904663E-1,1.012317044E0
2.738069167E-1,9.756177549E0,2.718719197E-1,9.895474745E-1
2.838294583E-1,9.757457505E0,2.772417467E-1,9.753311390E-1
2.938524584E-1,9.758271437E0,2.868490692E-1,9.643453172E-1
3.038754583E-1,9.759932631E0,2.945865618E-1,9.450116448E-1
3.138984583E-1,9.762831096E0,2.979080544E-1,9.134961026E-1
3.239214583E-1,9.765861708E0,3.016828341E-1,8.792312727E-1
3.339434583E-1,9.768016992E0,3.078132560E-1,8.527579308E-1
3.439664583E-1,9.769307472E0,3.159986635E-1,8.347933839E-1
3.539894583E-1,9.770043052E0,3.317879000E-1,8.199443798E-1
3.640124584E-1,9.770869263E0,3.585160709E-1,7.985451785E-1
3.740354583E-1,9.770499135E0,3.896620325E-1,7.884180202E-1
3.840584583E-1,9.767622889E0,4.251782396E-1,8.055339168E-1
3.940804583E-1,9.763362023E0,4.648191823E-1,8.347534767E-1
4.041034583E-1,9.762903017E0,4.980065166E-1,8.208612963E-1
4.141264583E-1,9.767018287E0,5.198279599E-1,7.558101451E-1
4.241494583E-1,9.772157990E0,5.320640261E-1,6.767068190E-1
4.341724584E-1,9.775634159E0,5.445585758E-1,6.136426248E-1
4.441954583E-1,9.776625262E0,5.680005019E-1,5.754086318E-1
4.542174583E-1,9.775588551E0,6.012749597E-1,5.589612547E-1
4.642404583E-1,9.773818014E0,6.344290379E-1,5.532392791E-1
4.742634583E-1,9.771890772E0,6.603545688E-1,5.569622744E-1
4.842864583E-1,9.769429094E0,6.833407044E-1,5.721920785E-1
4.943094583E-1,9.766693182E0,7.070371306E-1,5.898478923E-1
5.043324584E-1,9.764148474E0,7.260674056E-1,6.085749891E-1
5.143544583E-1,9.761829468E0,7.384252766E-1,6.304895494E-1
5.243774583E-1,9.760165935E0,7.455454311E-1,6.476300774E-1
5.344004583E-1,9.759473040E0,7.495942625E-1,6.533798638E-1
5.444234583E-1,9.759001170E0,7.530604188E-1,6.564403696E-1
5.544464584E-1,9.757677360E0,7.564918573E-1,6.719816110E-1
5.644694583E-1,9.755329118E0,7.597224440E-1,7.017715667E-1
5.744924584E-1,9.752210798E0,7.617074275E-1,7.418162962E-1
5.845144583E-1,9.748459809E0,7.638600069E-1,7.874840737E-1
5.945374583E-1,9.743857466E0,7.720121218E-1,8.350578973E-1
6.045604583E-1,9.739629929E0,7.863306373E-1,8.702945345E-1
6.145834583E-1,9.736630892E0,7.988011403E-1,8.922112144E-1
6.246064584E-1,9.733754062E0,8.071191701E-1,9.158015867E-1
6.346294583E-1,9.729289713E0,8.180579949E-1,9.527955314E-1
6.446524583E-1,9.724849922E0,8.343870024E-1,9.834686360E-1
6.546744583E-1,9.721923975E0,8.529167558E-1,9.964052352E-1
6.646974583E-1,9.720796047E0,8.679454156E-1,9.944356006E-1
6.747204583E-1,9.720892527E0,8.774154930E-1,9.851331190E-1
6.847434583E-1,9.720371540E0,8.867264530E-1,9.819287717E-1
6.947664584E-1,9.718063059E0,8.989984430E-1,9.935569833E-1
7.047894583E-1,9.714384575E0,9.142210843E-1,1.015386759E0
7.148114584E-1,9.709931921E0,9.303362299E-1,1.042975677E0
7.248344583E-1,9.705979788E0,9.415560865E-1,1.069364453E0
7.348574583E-1,9.703330999E0,9.438622284E-1,1.091155126E0
7.448804583E-1,9.700528429E0,9.429458966E-1,1.116564786E0
7.549034583E-1,9.696520747E0,9.450517713E-1,1.149113458E0
7.649264584E-1,9.691154172E0,9.521600852E-1,1.187857401E0
7.749494583E-1,9.685745498E0,9.641493624E-1,1.221827897E0
7.849714584E-1,9.683435263E0,9.736161507E-1,1.232570255E0
7.949944583E-1,9.684921625E0,9.725407016E-1,1.221707810E0
8.050174583E-1,9.686052477E0,9.623311707E-1,1.220821445E0
8.150404583E-1,9.684670780E0,9.529582302E-1,1.239004824E0
8.250634583E-1,9.681760036E0,9.522354412E-1,1.262095771E0
8.350864584E-1,9.679659716E0,9.543323258E-1,1.276532400E0
8.451094583E-1,9.679096044E0,9.497348794E-1,1.284204970E0
8.551314583E-1,9.679857937E0,9.397479813E-1,1.285811054E0
