"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.390799996E-2,7.835026315E-1,9.137916355E0,3.481481024E0
2.392999991E-2,7.945762347E-1,9.132621701E0,3.492844210E0
3.395199997E-2,7.983082931E-1,9.126203213E0,3.508737819E0
4.397399991E-2,7.963165853E-1,9.121133677E0,3.522346629E0
5.399599997E-2,7.918194918E-1,9.118219424E0,3.530893212E0
6.401799992E-2,7.839048468E-1,9.117793747E0,3.533756301E0
7.403999998E-2,7.721148866E-1,9.119632112E0,3.531604233E0
8.406199992E-2,7.586293070E-1,9.121982108E0,3.528460478E0
9.408399998E-2,7.470898269E-1,9.123032268E0,3.528204955E0
1.041059999E-1,7.423421071E-1,9.121855223E0,3.532249766E0
1.141280000E-1,7.460901723E-1,9.118345724E0,3.540513928E0
1.241499999E-1,7.560924194E-1,9.112830631E0,3.552569717E0
1.341720000E-1,7.679767390E-1,9.106178253E0,3.567047423E0
1.441939999E-1,7.766933296E-1,9.099743392E0,3.581553781E0
1.542170000E-1,7.801079573E-1,9.094477975E0,3.594165640E0
1.642379999E-1,7.801703033E-1,9.090681378E0,3.603741918E0
1.742610000E-1,7.786851105E-1,9.087787591E0,3.611353238E0
1.842830000E-1,7.772000639E-1,9.084785045E0,3.619218620E0
1.943050000E-1,7.787647788E-1,9.080745789E0,3.629004520E0
2.043270000E-1,7.828346602E-1,9.075207891E0,3.641959904E0
2.143490000E-1,7.887974314E-1,9.068054407E0,3.658454314E0
2.243710000E-1,7.981256407E-1,9.059642018E0,3.677226216E0
2.343930000E-1,8.124168936E-1,9.050174791E0,3.697353501E0
2.444150000E-1,8.343172744E-1,9.039274412E0,3.719078539E0
2.544369999E-1,8.653434777E-1,9.026829198E0,3.742141711E0
2.644590000E-1,9.080774148E-1,9.013271259E0,3.764629810E0
2.744809999E-1,9.667472803E-1,8.998825128E0,3.784526716E0
2.845030000E-1,1.042282416E0,8.983310711E0,3.801300331E0
2.945249999E-1,1.130614695E0,8.965576690E0,3.817886835E0
3.045470000E-1,1.235042312E0,8.945475717E0,3.832651640E0
3.145689999E-1,1.356607826E0,8.922896694E0,3.844167731E0
3.245910000E-1,1.495728435E0,8.896791215E0,3.853052283E0
3.346129999E-1,1.655445569E0,8.867565662E0,3.855110210E0
3.446350000E-1,1.847976985E0,8.831387769E0,3.850669542E0
3.546569999E-1,2.062230369E0,8.785624536E0,3.846572691E0
3.646790000E-1,2.280671090E0,8.732678583E0,3.843823330E0
3.747009999E-1,2.496755529E0,8.677380880E0,3.834758684E0
3.847230000E-1,2.699745713E0,8.625751719E0,3.813642926E0
3.947449999E-1,2.884077432E0,8.580270322E0,3.781157258E0
4.047670000E-1,3.052761126E0,8.539461434E0,3.740902102E0
4.147889999E-1,3.208658127E0,8.502466101E0,3.694411767E0
4.248110000E-1,3.352719195E0,8.467549453E0,3.646362857E0
