"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
4.119249992E-3,8.637816635E-1,4.303864632E-1,-4.588143861E-2,-2.579603342E-1,6.051224604E1,5.081709116E1,8.208871222E0,-2.935099434E1
1.414225018E-2,8.636813330E-1,4.305896743E-1,-4.706110783E-2,-2.577444791E-1,6.053505978E1,5.087381100E1,8.086769839E0,-2.938166573E1
2.416625014E-2,8.636241818E-1,4.308473601E-1,-4.794480080E-2,-2.573421453E-1,6.054805165E1,5.093094946E1,7.986385356E0,-2.937775908E1
3.418925009E-2,8.636589108E-1,4.313030518E-1,-4.783458679E-2,-2.564815067E-1,6.054015719E1,5.099001645E1,7.967824679E0,-2.927542353E1
4.421225004E-2,8.638454949E-1,4.322354033E-1,-4.552955457E-2,-2.546970513E-1,6.049772764E1,5.105862938E1,8.135647512E0,-2.896469289E1
5.423524999E-2,8.640534686E-1,4.336277034E-1,-4.158319763E-2,-2.522885907E-1,6.045040230E1,5.114994229E1,8.449545653E0,-2.850431102E1
6.425825018E-2,8.641403754E-1,4.349969913E-1,-3.792276491E-2,-2.502019002E-1,6.043061632E1,5.124693792E1,8.750555172E0,-2.809227061E1
7.428225013E-2,8.641442529E-1,4.359532401E-1,-3.548526515E-2,-2.488783206E-1,6.042973339E1,5.131852661E1,8.955647098E0,-2.782441998E1
8.430525009E-2,8.641614488E-1,4.364362219E-1,-3.430584881E-2,-2.481363674E-1,6.042581767E1,5.135691601E1,9.050202330E0,-2.768356747E1
9.432825004E-2,8.642251748E-1,4.364893901E-1,-3.425230124E-2,-2.478277682E-1,6.041130446E1,5.136440553E1,9.041219353E0,-2.764712589E1
1.043512500E-1,8.643164227E-1,4.362358979E-1,-3.502537981E-2,-2.478478723E-1,6.039051781E1,5.135015518E1,8.957063047E0,-2.768841800E1
1.143742502E-1,8.644322212E-1,4.358135443E-1,-3.628321036E-2,-2.480062812E-1,6.036412912E1,5.132513311E1,8.826346518E0,-2.776926289E1
1.243982501E-1,8.645614645E-1,4.353683893E-1,-3.759970932E-2,-2.481413829E-1,6.033466420E1,5.129905904E1,8.687856352E0,-2.785053806E1
1.344212501E-1,8.646671056E-1,4.350801892E-1,-3.865131534E-2,-2.481170010E-1,6.031057044E1,5.128773864E1,8.572487500E0,-2.790051984E1
1.444442500E-1,8.647359525E-1,4.350004052E-1,-3.942011600E-2,-2.478961726E-1,6.029486371E1,5.129725144E1,8.481721508E0,-2.791395899E1
1.544672500E-1,8.647599972E-1,4.350947930E-1,-3.995843662E-2,-2.475599882E-1,6.028937726E1,5.132390102E1,8.413447426E0,-2.790245141E1
1.644902502E-1,8.647405043E-1,4.353253152E-1,-4.034785243E-2,-2.471592771E-1,6.029382512E1,5.136449377E1,8.360937307E0,-2.787573435E1
1.745142501E-1,8.646260335E-1,4.356313013E-1,-4.084556456E-2,-2.469387647E-1,6.031993887E1,5.141602703E1,8.309266378E0,-2.787306832E1
1.845372501E-1,8.644677089E-1,4.359271722E-1,-4.162140375E-2,-2.468415952E-1,6.035603993E1,5.147218886E1,8.235907245E0,-2.789718883E1
1.945602500E-1,8.642849390E-1,4.360683431E-1,-4.299507491E-2,-2.469964638E-1,6.039769066E1,5.152184119E1,8.111195952E0,-2.797858243E1
2.045832502E-1,8.641126427E-1,4.359132005E-1,-4.516487897E-2,-2.474856201E-1,6.043693081E1,5.155202518E1,7.915321372E0,-2.813688954E1
2.146062502E-1,8.639703760E-1,4.353899053E-1,-4.829150078E-2,-2.483118459E-1,6.046931440E1,5.155873432E1,7.630272769E0,-2.838072143E1
2.246302501E-1,8.638654304E-1,4.344991106E-1,-5.244825478E-2,-2.493917324E-1,6.049319269E1,5.154616037E1,7.244543925E0,-2.870456828E1
2.346532501E-1,8.638098598E-1,4.332836376E-1,-5.742073997E-2,-2.506006094E-1,6.050583322E1,5.151710812E1,6.774445541E0,-2.908425846E1
2.446762500E-1,8.637338690E-1,4.317706500E-1,-6.296393563E-2,-2.521377471E-1,6.052311481E1,5.146970524E1,6.255551503E0,-2.952915751E1
2.546992502E-1,8.636065223E-1,4.298774768E-1,-6.905818027E-2,-2.542047761E-1,6.055206559E1,5.139447123E1,5.697459320E0,-3.006045150E1
