"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
8.566041710E-3,8.878188542E-1,4.461693411E-1,-4.207193249E-2,1.045971405E-1,5.479913619E1,5.263022962E1,-9.673913986E0,8.645574519E0
1.858804165E-2,8.875870465E-1,4.458117883E-1,-4.003208824E-2,1.088052504E-1,5.485683004E1,5.255877234E1,-9.676045231E0,9.191051380E0
2.861004160E-2,8.872825355E-1,4.454623277E-1,-3.730166788E-2,1.135850824E-1,5.493253382E1,5.248743309E1,-9.636101933E0,9.830856189E0
3.863304155E-2,8.869555181E-1,4.450802455E-1,-3.431533185E-2,1.184739904E-1,5.501372589E1,5.241419469E1,-9.574692182E0,1.049522833E1
4.865504149E-2,8.866736400E-1,4.445545900E-1,-3.157717755E-2,1.232235187E-1,5.508362219E1,5.232495977E1,-9.529562087E0,1.113418164E1
5.867704167E-2,8.864661932E-1,4.438490939E-1,-2.934773570E-2,1.277280896E-1,5.513500985E1,5.221398733E1,-9.521375152E0,1.172418615E1
6.869904161E-2,8.863153075E-1,4.430322669E-1,-2.777285549E-2,1.318949799E-1,5.517235877E1,5.208896291E1,-9.561053215E0,1.224775187E1
7.872204157E-2,8.862088024E-1,4.421673292E-1,-2.689261856E-2,1.356423827E-1,5.519870809E1,5.195731575E1,-9.649365569E0,1.269386707E1
8.874404151E-2,8.861389651E-1,4.412691167E-1,-2.645389094E-2,1.390666034E-1,5.521597952E1,5.182103486E1,-9.765449148E0,1.308513067E1
9.876604169E-2,8.860690435E-1,4.403998169E-1,-2.624026963E-2,1.422715762E-1,5.523326682E1,5.168841267E1,-9.893313383E0,1.344250063E1
1.087880416E-1,8.859302539E-1,4.396664406E-1,-2.634043162E-2,1.453521315E-1,5.526756614E1,5.157178988E1,-1.004865938E1,1.377048370E1
1.188100416E-1,8.857241137E-1,4.390354812E-1,-2.656311449E-2,1.484423806E-1,5.531847380E1,5.146700494E1,-1.021824454E1,1.409295381E1
1.288330415E-1,8.855037699E-1,4.384261853E-1,-2.680923102E-2,1.514825170E-1,5.537284144E1,5.136473443E1,-1.038765119E1,1.440932142E1
1.388550417E-1,8.853009593E-1,4.378401966E-1,-2.720838274E-2,1.542656420E-1,5.542283954E1,5.126580409E1,-1.055985576E1,1.469137742E1
1.488770416E-1,8.851324140E-1,4.372879464E-1,-2.785116433E-2,1.566655257E-1,5.546435876E1,5.117188072E1,-1.073809102E1,1.492120277E1
1.588990416E-1,8.849444391E-1,4.368302949E-1,-2.877213619E-2,1.588231072E-1,5.551063053E1,5.108949828E1,-1.093416676E1,1.511129803E1
1.689210415E-1,8.847087961E-1,4.365552656E-1,-3.018980866E-2,1.606188580E-1,5.556858615E1,5.102936472E1,-1.116624461E1,1.523734374E1
1.789440415E-1,8.844551142E-1,4.363982686E-1,-3.212127229E-2,1.620614182E-1,5.563091624E1,5.098327588E1,-1.143559477E1,1.530012561E1
1.889660417E-1,8.842209463E-1,4.362557912E-1,-3.442065683E-2,1.632460818E-1,5.568839473E1,5.093861099E1,-1.173029500E1,1.531799555E1
