"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
8.566041710E-3,1.648478173E0,7.685486698E0,5.869575405E0
1.858804165E-2,1.648837777E0,7.678111605E0,5.879118646E0
2.861004160E-2,1.642095791E0,7.671695455E0,5.889372908E0
3.863304155E-2,1.631728824E0,7.665551786E0,5.900244636E0
4.865504149E-2,1.624108879E0,7.657368023E0,5.912959991E0
5.867704167E-2,1.622726451E0,7.646084651E0,5.927921847E0
6.869904161E-2,1.629426044E0,7.632242537E0,5.943899948E0
7.872204157E-2,1.644334690E0,7.616578431E0,5.959866355E0
8.874404151E-2,1.663925494E0,7.599746051E0,5.975894158E0
9.876604169E-2,1.685496603E0,7.582961034E0,5.991152467E0
1.087880416E-1,1.711692714E0,7.567143146E0,6.003712286E0
1.188100416E-1,1.740275658E0,7.552154394E0,6.014358897E0
1.288330415E-1,1.768813140E0,7.537354506E0,6.024590939E0
1.388550417E-1,1.797806267E0,7.522759856E0,6.034242353E0
1.488770416E-1,1.827797513E0,7.508464583E0,6.043030134E0
1.588990416E-1,1.860770401E0,7.494856943E0,6.049855589E0
1.689210415E-1,1.899769282E0,7.482581883E0,6.052928300E0
1.789440415E-1,1.944992379E0,7.470689231E0,6.053256329E0
1.889660417E-1,1.994422401E0,7.458100761E0,6.052693827E0
1.989880416E-1,2.045559372E0,7.445186015E0,6.051528477E0
2.090100416E-1,2.094889407E0,7.432159004E0,6.050666013E0
2.190320415E-1,2.138202657E0,7.419790388E0,6.050695249E0
2.290550417E-1,2.178311194E0,7.408155014E0,6.050645548E0
2.390770416E-1,2.218021682E0,7.396814924E0,6.050092401E0
2.490990416E-1,2.261746576E0,7.384838657E0,6.048533533E0
2.591210415E-1,2.311224984E0,7.372688143E0,6.044650982E0
2.691440417E-1,2.367835680E0,7.362571875E0,6.035063887E0
2.791660416E-1,2.433964911E0,7.355034229E0,6.017922190E0
2.891880416E-1,2.509457435E0,7.348613402E0,5.994715176E0
2.992100415E-1,2.595791282E0,7.344123325E0,5.963372930E0
3.092320417E-1,2.695967242E0,7.342265080E0,5.921064817E0
3.192550417E-1,2.809188633E0,7.341953423E0,5.868583717E0
3.292770416E-1,2.932677735E0,7.342262156E0,5.807469204E0
3.392990415E-1,3.064731545E0,7.344751316E0,5.735691124E0
3.493210415E-1,3.208100595E0,7.349367108E0,5.650750961E0
3.593430417E-1,3.367457980E0,7.352804101E0,5.552710111E0
3.693660416E-1,3.542646993E0,7.352100681E0,5.443562475E0
3.793880416E-1,3.722360289E0,7.346846958E0,5.329538847E0
3.894100415E-1,3.914856475E0,7.341315492E0,5.197604612E0
3.994320417E-1,4.113986912E0,7.334813973E0,5.050911419E0
4.094550416E-1,4.314541731E0,7.327513139E0,4.891664548E0
4.194770416E-1,4.517600036E0,7.319022982E0,4.717974468E0
4.294990415E-1,4.722277142E0,7.311359621E0,4.525508103E0
4.395210417E-1,4.928818048E0,7.306698221E0,4.307553724E0
4.495430416E-1,5.138596850E0,7.305671450E0,4.056858154E0
4.595660416E-1,5.350680624E0,7.305793072E0,3.772492854E0
4.695880415E-1,5.567013570E0,7.302394086E0,3.452464508E0
