"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.566041710E-3,2.525577322E-2,6.484915614E-1,5.410875678E-1
1.858804165E-2,5.188233033E-2,8.547427654E-1,6.133431792E-1
2.861004160E-2,7.341985404E-2,9.804290533E-1,6.248951554E-1
3.863304155E-2,5.564716086E-2,9.634803534E-1,6.110275388E-1
4.865504149E-2,5.198900122E-3,8.802198172E-1,6.137657762E-1
5.867704167E-2,-4.620919749E-2,7.521649599E-1,6.149495244E-1
6.869904161E-2,-8.330756426E-2,5.970917344E-1,6.073169112E-1
7.872204157E-2,-1.110242158E-1,4.536022842E-1,5.941216946E-1
8.874404151E-2,-1.276098490E-1,3.810764253E-1,5.682999492E-1
9.876604169E-2,-1.138239130E-1,3.195204437E-1,5.556660295E-1
1.087880416E-1,-8.853746951E-2,2.588102221E-1,5.810651183E-1
1.188100416E-1,-7.538069785E-2,2.669317722E-1,5.883935094E-1
1.288330415E-1,-7.618790120E-2,2.427646518E-1,5.723775029E-1
1.388550417E-1,-8.339162171E-2,1.599153876E-1,5.200290084E-1
1.488770416E-1,-8.678714931E-2,9.863340110E-2,4.855738580E-1
1.588990416E-1,-6.965889782E-2,-7.755190134E-3,4.707710147E-1
1.689210415E-1,-5.410417169E-2,-1.448653638E-1,4.447769523E-1
1.789440415E-1,-5.959672853E-2,-2.488712817E-1,4.387472570E-1
1.889660417E-1,-6.814122200E-2,-2.946086824E-1,4.357706606E-1
1.989880416E-1,-6.552451849E-2,-3.067136109E-1,4.427032471E-1
2.090100416E-1,-6.290742755E-2,-2.306329608E-1,4.296207428E-1
2.190320415E-1,-5.094008148E-2,-1.738732010E-1,4.117944837E-1
2.290550417E-1,-4.338948801E-2,-1.578921080E-1,3.995285034E-1
2.390770416E-1,-4.884853959E-2,-2.027966678E-1,3.847656846E-1
2.490990416E-1,-7.275414467E-2,-3.385973573E-1,3.516780436E-1
2.591210415E-1,-8.175071329E-2,-5.204907060E-1,2.837300003E-1
2.691440417E-1,-4.004667699E-2,-6.951498389E-1,2.591370344E-1
2.791660416E-1,5.228789523E-4,-8.277290463E-1,2.835073471E-1
2.891880416E-1,2.714064158E-2,-9.709578156E-1,2.952153981E-1
2.992100415E-1,7.661953568E-2,-1.190614581E0,2.954201698E-1
3.092320417E-1,1.300582588E-1,-1.420499206E0,3.109783530E-1
3.192550417E-1,1.516604424E-1,-1.607288957E0,3.276449144E-1
3.292770416E-1,1.799357533E-1,-1.791383743E0,3.192597032E-1
3.392990415E-1,2.207654268E-1,-2.008516788E0,2.876505256E-1
3.493210415E-1,2.680826187E-1,-2.240197420E0,3.226007819E-1
3.593430417E-1,2.828672528E-1,-2.461252689E0,4.150817990E-1
3.693660416E-1,2.599754930E-1,-2.649033308E0,4.871656001E-1
3.793880416E-1,2.641390860E-1,-2.730268240E0,5.325223207E-1
3.894100415E-1,2.888798714E-1,-3.044130802E0,5.325023532E-1
3.994320417E-1,2.681244612E-1,-3.230604172E0,4.933376312E-1
4.094550416E-1,2.444178015E-1,-3.415446997E0,4.626846611E-1
4.194770416E-1,2.163176090E-1,-3.676905632E0,4.144707322E-1
4.294990415E-1,1.776280105E-1,-4.026727676E0,3.062760830E-1
4.395210417E-1,1.120999083E-1,-4.560773373E0,1.532827467E-1
4.495430416E-1,-7.339632139E-4,-5.201039314E0,-1.094267704E-2
4.595660416E-1,-1.371074468E-1,-5.810069561E0,-7.285109162E-2
4.695880415E-1,-3.233734369E-1,-6.476133823E0,-1.179322898E-1
