"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.101737516E-2,1.117099002E-1,1.098273024E-1,4.482534528E-1
2.104037511E-2,1.068943962E-1,2.781854868E-1,4.854314327E-1
3.106337506E-2,1.123512164E-1,5.018672943E-1,4.796270728E-1
4.108637501E-2,1.150840074E-1,7.324476838E-1,4.620219469E-1
5.110937497E-2,1.062367260E-1,8.919454813E-1,4.570524693E-1
6.113237515E-2,8.202874660E-2,9.312971234E-1,4.524943829E-1
7.115537510E-2,4.143285006E-2,8.951156735E-1,4.624897540E-1
8.117837505E-2,3.037368646E-3,8.432051539E-1,4.714894295E-1
9.120137501E-2,-2.821616083E-2,7.725810409E-1,4.834608734E-1
1.012243750E-1,-4.289404303E-2,6.993887424E-1,5.095209479E-1
1.112483751E-1,-3.823297843E-2,6.281036735E-1,5.454142094E-1
1.212713751E-1,-3.565203398E-2,5.844696164E-1,5.656182170E-1
1.312943751E-1,-3.356277943E-2,5.097681880E-1,5.794290900E-1
1.413173750E-1,-2.112859488E-2,4.415057600E-1,5.942732096E-1
1.513403750E-1,-1.217797678E-2,3.908731937E-1,5.820103884E-1
1.613633751E-1,-7.443767972E-3,3.402261138E-1,5.647932887E-1
1.713863751E-1,-1.379061397E-2,2.863999009E-1,5.494225621E-1
1.814093750E-1,-3.469160199E-2,2.308642566E-1,5.150820613E-1
1.914323750E-1,-4.860049486E-2,1.571554095E-1,4.795161486E-1
2.014553749E-1,-5.784440413E-2,1.209987551E-1,4.631484151E-1
2.114783751E-1,-6.981877983E-2,1.344093680E-1,4.597118795E-1
2.215013751E-1,-8.066412061E-2,1.650554687E-1,4.620600939E-1
2.315243750E-1,-8.670417219E-2,1.448833644E-1,4.610611498E-1
2.415473750E-1,-8.799989522E-2,7.180580497E-2,4.425531924E-1
2.515703749E-1,-9.701842815E-2,-4.623321444E-2,4.159237146E-1
2.615943751E-1,-1.139314547E-1,-1.909540594E-1,4.234319925E-1
2.716173751E-1,-1.281825602E-1,-3.983311951E-1,4.334968626E-1
2.816403750E-1,-1.430620849E-1,-6.988927722E-1,4.446664155E-1
2.916633750E-1,-1.790581644E-1,-1.060083747E0,4.693853557E-1
3.016863749E-1,-2.394806892E-1,-1.536806107E0,4.652861655E-1
3.117093751E-1,-3.269146681E-1,-2.178369045E0,4.036579430E-1
3.217323751E-1,-5.269296765E-1,-2.519770622E0,3.847123384E-1
3.317553750E-1,-5.361623168E-1,-3.686440945E0,3.788113296E-1
3.417783750E-1,-6.453917027E-1,-4.397067070E0,4.098233879E-1
3.518013752E-1,-6.957760453E-1,-5.014688492E0,6.375007629E-1
3.618243751E-1,-7.656376362E-1,-5.466645241E0,8.242629766E-1
3.718473751E-1,-8.803141713E-1,-5.837605000E0,5.181744099E-1
3.818703750E-1,-1.054820657E0,-6.074015617E0,-3.414421380E-1
3.918933750E-1,-1.177059531E0,-6.111611366E0,-1.213440657E0
4.019173752E-1,-1.139414191E0,-6.107131004E0,-1.881033540E0
4.119403751E-1,-8.222445846E-1,-5.834673405E0,-1.716292262E0
