"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.003041677E-2,1.753976047E-1,3.469251394E-1,-2.473862767E-1
2.005241672E-2,2.121789306E-1,1.757968217E-1,-2.057830542E-1
3.007541667E-2,2.285499126E-1,-2.859281003E-2,-1.414408237E-1
4.009841674E-2,2.106397003E-1,-1.611025929E-1,-1.017069519E-1
5.012041668E-2,1.839811802E-1,-2.262126207E-1,-8.539243042E-2
6.014341675E-2,1.567532718E-1,-2.882327735E-1,-7.350901514E-2
7.016641670E-2,1.254304945E-1,-3.556155562E-1,-7.265813649E-2
8.018841676E-2,1.157484800E-1,-4.062864482E-1,-8.576277643E-2
9.021141671E-2,1.207759976E-1,-4.393631816E-1,-1.004503816E-1
1.002344167E-1,1.111497730E-1,-4.574206173E-1,-1.135524362E-1
1.102564167E-1,7.752443850E-2,-4.503187537E-1,-1.041288376E-1
1.202794167E-1,3.973060846E-2,-3.874683380E-1,-6.000765041E-2
1.303014167E-1,7.542312145E-3,-2.921061516E-1,-1.725965366E-2
1.403244167E-1,-1.725888811E-2,-2.175872922E-1,-1.635478623E-2
1.503474168E-1,-4.111415148E-2,-1.873356700E-1,-3.574446216E-2
1.603694167E-1,-6.153340638E-2,-1.703854501E-1,-5.416368321E-2
1.703924168E-1,-8.065848798E-2,-1.196985543E-1,-8.327192068E-2
1.804154167E-1,-9.171334654E-2,-5.158188567E-2,-1.139033660E-1
1.904374167E-1,-7.449920475E-2,3.497830778E-2,-1.504491270E-1
2.004604167E-1,-4.456273466E-2,1.068610847E-1,-1.774273813E-1
2.104834167E-1,-1.248735748E-2,1.151070297E-1,-1.752172261E-1
2.205054167E-1,1.643996686E-2,4.693543166E-2,-1.519067883E-1
2.305284167E-1,3.831330687E-2,-4.381444305E-2,-1.162310764E-1
2.405514168E-1,3.350339085E-2,-1.470278502E-1,-8.577815443E-2
2.505734167E-1,1.343857031E-3,-2.747125626E-1,-8.296532184E-2
2.605964167E-1,-5.384677649E-2,-4.515928030E-1,-9.158679843E-2
2.706184167E-1,-1.054196879E-1,-5.642130971E-1,-5.933698639E-2
2.806414167E-1,-1.057122275E-1,-5.226653814E-1,-5.545104668E-2
2.906644167E-1,-1.034530699E-1,-4.411566854E-1,-4.798274487E-2
3.006864167E-1,-1.125941649E-1,-3.664760292E-1,-2.861845680E-2
3.107094167E-1,-1.289715469E-1,-2.990463972E-1,1.339290850E-2
3.207324167E-1,-1.374889910E-1,-2.210024148E-1,4.625028744E-2
3.307544168E-1,-1.329171360E-1,-1.313393712E-1,5.045195669E-2
3.407774167E-1,-1.155772954E-1,-4.841838405E-2,3.183672577E-2
3.508004167E-1,-9.055475891E-2,3.039866686E-2,1.933265105E-2
3.608224167E-1,-5.790409446E-2,1.134742498E-1,2.167876251E-2
3.708454167E-1,-3.284747899E-2,1.906454712E-1,3.823563457E-2
3.808684167E-1,-3.092657030E-2,2.382845581E-1,5.357232690E-2
3.908904167E-1,-5.199563503E-2,2.599291205E-1,6.239378080E-2
4.009134168E-1,-7.698791474E-2,2.423547357E-1,7.196951658E-2
4.109364167E-1,-8.831247687E-2,2.005202025E-1,5.777805671E-2
