"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.264058333E-2,4.624297842E-2,-3.664966822E-1,2.396735828E-3
2.266258327E-2,7.090838253E-2,-1.844422072E-1,-3.207149357E-2
3.268458345E-2,8.593786508E-2,-6.188300997E-2,-6.932932138E-2
4.270558339E-2,6.809042394E-2,1.161905825E-1,-9.920093417E-2
5.272795842E-2,7.385697216E-2,2.994335890E-1,-1.210159585E-1
6.274995836E-2,1.149708554E-1,3.374475539E-1,-1.301220953E-1
7.277195831E-2,1.109423414E-1,2.362502515E-1,-1.156965941E-1
8.279395825E-2,4.072916880E-2,8.627964556E-2,-1.012574658E-1
9.281595843E-2,-4.009761382E-3,-7.903198153E-2,-8.211710304E-2
1.028379584E-1,-2.260768041E-2,-2.009349912E-1,-6.329867244E-2
1.128589583E-1,-4.069403186E-2,-2.524130642E-1,-4.615349695E-2
1.228809583E-1,-5.496378243E-2,-2.189389765E-1,-2.249344066E-2
1.329029584E-1,-6.585070491E-2,-1.238361895E-1,-1.371280663E-2
1.429249584E-1,-7.276160270E-2,-2.027012035E-2,-2.092065290E-2
1.529469583E-1,-5.753977224E-2,5.801318958E-2,-3.260048851E-2
1.629689583E-1,-4.626900703E-2,8.530206978E-2,-4.933366552E-2
1.729909584E-1,-5.350725725E-2,4.915382341E-2,-4.849605635E-2
1.830129584E-1,-5.844742060E-2,-3.916325420E-2,-9.930022061E-3
1.930339583E-1,-5.864562839E-2,-1.113730147E-1,1.133343671E-3
2.030559583E-1,-4.462009296E-2,-1.961661875E-1,-1.099868678E-2
2.130779584E-1,-4.124636948E-2,-2.742272615E-1,1.626275014E-3
2.230999584E-1,-6.417406350E-2,-3.611823916E-1,9.690859355E-3
2.331219583E-1,-1.001759022E-1,-4.774939716E-1,1.686370745E-2
2.431439583E-1,-1.347080469E-1,-5.899667144E-1,2.240707725E-2
2.531659584E-1,-1.725865304E-1,-7.374554276E-1,-6.070546340E-3
2.631869584E-1,-2.297568768E-1,-9.337277412E-1,-7.711756229E-2
2.732089583E-1,-3.039945364E-1,-1.181751132E0,-1.486839652E-1
2.832309583E-1,-3.753544688E-1,-1.517051935E0,-2.025882006E-1
2.932529585E-1,-4.612940848E-1,-1.910408378E0,-2.548001111E-1
3.032749584E-1,-5.321472287E-1,-2.454398870E0,-3.217463791E-1
3.132969583E-1,-6.580599546E-1,-2.984719753E0,-3.542882800E-1
3.233189583E-1,-7.694655657E-1,-3.556922436E0,-3.192852736E-1
3.333399585E-1,-8.974344730E-1,-4.076962471E0,-3.025403321E-1
3.433619584E-1,-1.019779801E0,-4.929408550E0,-3.118624389E-1
3.533839583E-1,-1.114985108E0,-6.077440739E0,-4.509666264E-1
3.634059583E-1,-1.381605387E0,-7.175778389E0,-1.060180783E0
3.734279585E-1,-1.655895114E0,-7.865915775E0,-1.510898948E0
