"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.264058333E-2,4.223840380E-1,8.719981354E0,4.474327424E0
2.266258327E-2,4.332846002E-1,8.722547112E0,4.468281696E0
3.268458345E-2,4.343747039E-1,8.726391656E0,4.460662189E0
4.270558339E-2,4.260355876E-1,8.730219828E0,4.453970635E0
5.272795842E-2,4.068179459E-1,8.733720556E0,4.448901976E0
6.274995836E-2,3.810921340E-1,8.738470250E0,4.441846726E0
7.277195831E-2,3.571840021E-1,8.744194674E0,4.432558132E0
8.279395825E-2,3.404678358E-1,8.747940985E0,4.426479366E0
9.281595843E-2,3.321783843E-1,8.748951969E0,4.425109656E0
1.028379584E-1,3.323054516E-1,8.748504072E0,4.425984107E0
1.128589583E-1,3.379309482E-1,8.747332875E0,4.427875096E0
1.228809583E-1,3.455918239E-1,8.745244249E0,4.431408569E0
1.329029584E-1,3.519387207E-1,8.742610663E0,4.436101837E0
1.429249584E-1,3.536142404E-1,8.739556662E0,4.441980920E0
1.529469583E-1,3.503003674E-1,8.736705560E0,4.447850355E0
1.629689583E-1,3.433778854E-1,8.734571326E0,4.452578706E0
1.729909584E-1,3.356679295E-1,8.732521877E0,4.457183388E0
1.830129584E-1,3.329063992E-1,8.730059615E0,4.462212286E0
1.930339583E-1,3.361009524E-1,8.727402055E0,4.467166924E0
2.030559583E-1,3.424342909E-1,8.725057907E0,4.471262898E0
2.130779584E-1,3.524962162E-1,8.723251702E0,4.474004366E0
2.230999584E-1,3.672278375E-1,8.720884164E0,4.477436096E0
2.331219583E-1,3.871601186E-1,8.717191647E0,4.482944758E0
2.431439583E-1,4.129033625E-1,8.711847292E0,4.491027657E0
2.531659584E-1,4.435102109E-1,8.704865717E0,4.501634798E0
2.631869584E-1,4.775867604E-1,8.696028820E0,4.515207940E0
2.732089583E-1,5.153830528E-1,8.684490509E0,4.533220873E0
2.832309583E-1,5.612456522E-1,8.669995261E0,4.555467189E0
2.932529585E-1,6.197435365E-1,8.652246623E0,4.581555711E0
3.032749584E-1,6.954774776E-1,8.631371478E0,4.609972595E0
3.132969583E-1,7.919300041E-1,8.606384572E0,4.641021602E0
3.233189583E-1,9.152330911E-1,8.575767381E0,4.674896277E0
3.333399585E-1,1.068755173E0,8.540049080E0,4.707592737E0
3.433619584E-1,1.255252482E0,8.497819903E0,4.737879268E0
3.533839583E-1,1.485784075E0,8.452489949E0,4.752257279E0
3.634059583E-1,1.740334423E0,8.405779467E0,4.748705680E0
3.734279585E-1,1.987373583E0,8.356899667E0,4.738002644E0
3.834499584E-1,2.249710667E0,8.304040838E0,4.713576778E0
3.934719583E-1,2.550924719E0,8.238585352E0,4.674889260E0
4.034929583E-1,2.872691149E0,8.153925855E0,4.636511060E0
4.135149585E-1,3.167259548E0,8.056367401E0,4.615138902E0
4.235369584E-1,3.389596708E0,7.963517125E0,4.618345515E0
4.335589583E-1,3.525446823E0,7.889559787E0,4.643507838E0
4.435809583E-1,3.592469655E0,7.835716871E0,4.683141728E0
4.536029585E-1,3.621549905E0,7.792224696E0,4.733044790E0
4.636249584E-1,3.636932468E0,7.748067108E0,4.793359696E0
4.736469584E-1,3.650598873E0,7.697910277E0,4.863271930E0
4.836679583E-1,3.666003362E0,7.642168186E0,4.939007406E0
4.936899585E-1,3.682883397E0,7.582652301E0,5.017555393E0
5.037119584E-1,3.702732063E0,7.521194556E0,5.094850906E0
5.137339584E-1,3.731007443E0,7.458902999E0,5.165312194E0
5.237559583E-1,3.774256082E0,7.394098307E0,5.226700357E0
5.337779585E-1,3.841088587E0,7.323903068E0,5.276606927E0
5.437999584E-1,3.939789880E0,7.244984953E0,5.312658520E0
5.538209584E-1,4.076031466E0,7.153209980E0,5.334196739E0
5.638429583E-1,4.254069242E0,7.045215999E0,5.338907840E0
5.738649582E-1,4.474713925E0,6.918451288E0,5.324291555E0
5.838869584E-1,4.734559219E0,6.770145434E0,5.290102301E0
5.939089584E-1,5.029803556E0,6.598674080E0,5.233992419E0
6.039309583E-1,5.355338516E0,6.405602528E0,5.150214098E0
6.139529583E-1,5.700277462E0,6.196244726E0,5.034828068E0
6.239749584E-1,6.049590710E0,5.978876823E0,4.887901280E0
6.339959584E-1,6.389443747E0,5.761497810E0,4.713410424E0
6.440179583E-1,6.711428279E0,5.548493099E0,4.517417310E0
6.540399583E-1,7.012142394E0,5.340499452E0,4.306393344E0
6.640619584E-1,7.292400025E0,5.134921875E0,4.085289655E0
