"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.921958385E-3,7.242796570E-2,3.355999589E-1,6.580414716E-3
1.394395833E-2,2.753912471E-2,3.093265891E-1,4.560782015E-2
2.396695828E-2,9.735360742E-3,2.428152263E-1,7.547357678E-2
3.398895846E-2,4.455183633E-3,2.699559331E-1,8.093741536E-2
4.401195841E-2,3.778740531E-3,3.055267036E-1,5.923105404E-2
5.403495836E-2,4.135136027E-3,1.929844171E-1,7.718551904E-2
6.405695830E-2,-2.194253728E-2,-4.367765412E-2,1.257722378E-1
7.407995826E-2,-6.147620827E-2,-2.941282392E-1,1.261455715E-1
8.410295844E-2,-7.205295563E-2,-4.498746693E-1,8.485512435E-2
9.412495838E-2,-4.496804252E-2,-4.458255470E-1,7.814067602E-2
1.041479583E-1,-6.351675838E-3,-3.321980536E-1,9.073955566E-2
1.141699583E-1,2.578847669E-2,-2.533506155E-1,1.111820713E-1
1.241929585E-1,3.308500350E-2,-2.073953599E-1,1.432784796E-1
1.342149584E-1,3.195846453E-2,-1.639481634E-1,1.514370441E-1
1.442379584E-1,2.160728909E-2,-1.169148684E-1,1.361840516E-1
1.542609583E-1,7.115899585E-3,-5.509728566E-2,1.190285385E-1
1.642826668E-1,-1.019065268E-2,2.074714750E-2,1.195989922E-1
1.743056667E-1,-3.929585963E-2,5.158962309E-2,1.263613403E-1
1.843286667E-1,-6.499003619E-2,4.976296425E-2,1.453062594E-1
1.943506666E-1,-6.966044754E-2,4.427544773E-2,1.796936244E-1
2.043736668E-1,-8.670974523E-2,-3.935491201E-3,2.025305033E-1
2.143956667E-1,-1.091025770E-1,-7.471447438E-2,2.027717829E-1
2.244186667E-1,-1.090415940E-1,-1.879041344E-1,1.886146814E-1
2.344416666E-1,-1.075157151E-1,-3.491032720E-1,1.853987426E-1
2.444636668E-1,-9.711421281E-2,-5.382241607E-1,1.965576559E-1
2.544866668E-1,-7.433007658E-2,-7.559607029E-1,2.125055790E-1
2.645086667E-1,-6.203239784E-2,-1.020394683E0,2.349842489E-1
2.745316667E-1,-5.023485422E-2,-1.373692751E0,2.709322870E-1
2.845546666E-1,-4.820312932E-2,-1.811331272E0,3.287116885E-1
2.945766668E-1,-6.769543886E-2,-2.291750431E0,3.761040866E-1
3.045996667E-1,-1.367488205E-1,-2.705053329E0,3.940178454E-1
3.146216667E-1,-1.826553345E-1,-3.129166603E0,3.778820932E-1
3.246446666E-1,-2.366437316E-1,-3.569474220E0,3.378010094E-1
3.346676668E-1,-3.293185234E-1,-4.041533947E0,2.877457142E-1
3.446896668E-1,-4.589257836E-1,-4.529098511E0,2.096005976E-1
3.547126667E-1,-6.070713401E-1,-4.977689743E0,1.019087061E-1
3.647346667E-1,-8.016043305E-1,-5.545624256E0,9.703405946E-2
3.747576666E-1,-9.894130230E-1,-6.352451801E0,1.192146987E-1
3.847806668E-1,-1.088359594E0,-7.411169529E0,9.968786687E-2
3.948026667E-1,-1.244672060E0,-8.731559753E0,1.681297272E-2
4.048256667E-1,-1.408217311E0,-9.489054680E0,-4.902755842E-2
4.148476666E-1,-1.404623032E0,-9.697287560E0,1.670493335E-1
4.248706668E-1,-1.370414734E0,-9.467663765E0,5.468496680E-1
4.348936668E-1,-1.625315785E0,-8.965953827E0,8.902523518E-1
4.449156667E-1,-1.916490316E0,-8.180953026E0,7.682633400E-1
4.549386667E-1,-2.054048777E0,-6.957880974E0,2.081551850E-1
4.649606666E-1,-1.967272758E0,-5.473724842E0,-4.225231707E-1
4.749836668E-1,-1.670832753E0,-3.980718374E0,-7.981241345E-1
4.850066667E-1,-1.276920676E0,-2.627150059E0,-8.677897453E-1
4.950286667E-1,-9.279918671E-1,-1.453516603E0,-7.017586827E-1
5.050516666E-1,-7.123826146E-1,-5.493518710E-1,-4.212197065E-1
5.150736668E-1,-6.434143186E-1,3.054658324E-2,-1.504232883E-1
5.250966668E-1,-6.675415039E-1,2.666414082E-1,4.183031619E-2
