"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
3.921958385E-3,9.044671977E-1,8.333829478E0,5.095618061E0
1.394395833E-2,8.898941821E-1,8.335973652E0,5.094676074E0
2.396695828E-2,8.810823550E-1,8.336367170E0,5.095564266E0
3.398895846E-2,8.749156621E-1,8.335963712E0,5.097286271E0
4.401195841E-2,8.657133141E-1,8.335538034E0,5.099553237E0
5.403495836E-2,8.578350681E-1,8.335190125E0,5.101451828E0
6.405695830E-2,8.623497764E-1,8.333979167E0,5.102669803E0
7.407995826E-2,8.820893917E-1,8.330650347E0,5.104730946E0
8.410295844E-2,9.103055694E-1,8.326111153E0,5.107182099E0
9.412495838E-2,9.401481501E-1,8.322336191E0,5.107929373E0
1.041479583E-1,9.671777815E-1,8.320223007E0,5.106324313E0
1.141699583E-1,9.904270419E-1,8.319831244E0,5.102506081E0
1.241929585E-1,1.012719040E0,8.320096123E0,5.097695577E0
1.342149584E-1,1.034621029E0,8.320285572E0,5.092985060E0
1.442379584E-1,1.053827670E0,8.320198449E0,5.089188462E0
1.542609583E-1,1.068780901E0,8.319585661E0,5.087071186E0
1.642826668E-1,1.079579027E0,8.318216243E0,5.087030840E0
1.743056667E-1,1.087824698E0,8.315641714E0,5.089483162E0
1.843286667E-1,1.096494584E0,8.311417685E0,5.094521708E0
1.943506666E-1,1.107458332E0,8.306218926E0,5.100624447E0
2.043736668E-1,1.122322101E0,8.300170566E0,5.107217767E0
2.143956667E-1,1.141154813E0,8.292786117E0,5.115032571E0
2.244186667E-1,1.163985997E0,8.284850276E0,5.122742710E0
2.344416666E-1,1.193117776E0,8.277071140E0,5.128612145E0
2.444636668E-1,1.231680602E0,8.269427075E0,5.131826359E0
2.544866668E-1,1.281796502E0,8.262519175E0,5.130680889E0
2.645086667E-1,1.345617253E0,8.256108872E0,5.124654749E0
2.745316667E-1,1.427501515E0,8.249754118E0,5.112719997E0
2.845546666E-1,1.533354391E0,8.242908783E0,5.093072768E0
2.945766668E-1,1.667039575E0,8.234256658E0,5.064988006E0
3.045996667E-1,1.825386706E0,8.222238876E0,5.029796539E0
3.146216667E-1,2.003717282E0,8.206718026E0,4.987082044E0
3.246446666E-1,2.199711126E0,8.188865892E0,4.933544353E0
3.346676668E-1,2.412061680E0,8.167865617E0,4.868679143E0
3.446896668E-1,2.640321630E0,8.142569393E0,4.792011328E0
3.547126667E-1,2.879033332E0,8.112966694E0,4.703937935E0
3.647346667E-1,3.130516522E0,8.077776981E0,4.602769702E0
3.747576666E-1,3.410791402E0,8.033047535E0,4.480262640E0
3.847806668E-1,3.721299019E0,7.983310534E0,4.319118347E0
3.948026667E-1,4.067716141E0,7.932042148E0,4.095423464E0
4.048256667E-1,4.428143484E0,7.880192547E0,3.811851632E0
4.148476666E-1,4.783588414E0,7.826231518E0,3.479008236E0
4.248706668E-1,5.128202255E0,7.763438854E0,3.109122730E0
4.348936668E-1,5.455915303E0,7.680613629E0,2.734460633E0
4.449156667E-1,5.742727663E0,7.586585138E0,2.387654671E0
4.549386667E-1,5.951709489E0,7.512093950E0,2.093256426E0
4.649606666E-1,6.066393853E0,7.479072969E0,1.870408951E0
4.749836668E-1,6.104032381E0,7.484682203E0,1.719424195E0
4.850066667E-1,6.095344588E0,7.511987531E0,1.628786213E0
4.950286667E-1,6.067859166E0,7.542922810E0,1.587916222E0
5.050516666E-1,6.040719899E0,7.564311340E0,1.589659131E0
5.150736668E-1,6.023056630E0,7.570629256E0,1.626179524E0
5.250966668E-1,6.016515934E0,7.562775276E0,1.685842758E0
5.351196667E-1,6.020047068E0,7.544423790E0,1.754081811E0
5.451416667E-1,6.033837726E0,7.518265101E0,1.817851545E0
5.551646666E-1,6.059769543E0,7.485186818E0,1.867426140E0
5.651866668E-1,6.100631640E0,7.444498383E0,1.896803136E0
5.752096667E-1,6.158794479E0,7.394866047E0,1.902975896E0
5.852326667E-1,6.235689458E0,7.334851395E0,1.884740038E0
5.952546666E-1,6.331363939E0,7.263552201E0,1.841402230E0
6.052776666E-1,6.444128662E0,7.180736917E0,1.773787805E0
6.153006668E-1,6.571337178E0,7.086697317E0,1.682963005E0
6.253226667E-1,6.709382923E0,6.982547881E0,1.569809880E0
6.353456667E-1,6.854440649E0,6.869673815E0,1.435377276E0
6.453676666E-1,7.001736104E0,6.750380675E0,1.282242206E0
6.553906668E-1,7.146430133E0,6.627233636E0,1.115529171E0
6.654136667E-1,7.283787076E0,6.503262724E0,9.434729500E-1
6.754356667E-1,7.411175101E0,6.380451314E0,7.748763073E-1
6.854586666E-1,7.528055094E0,6.259495811E0,6.190080298E-1
6.954806666E-1,7.636729690E0,6.138722742E0,4.822332504E-1
7.055036668E-1,7.740858661E0,6.015095061E0,3.658515126E-1
7.155266667E-1,7.842473913E0,5.887204176E0,2.693734775E-1
7.255486667E-1,7.942231506E0,5.755070550E0,1.903326071E-1
7.355716666E-1,8.039863050E0,5.619661315E0,1.268807424E-1
7.455936668E-1,8.135223536E0,5.481620833E0,7.800247807E-2
7.556166667E-1,8.228918735E0,5.340359119E0,3.987223206E-2
7.656396667E-1,8.321784799E0,5.194610837E0,5.512790320E-3
7.756616666E-1,8.413920545E0,5.043916980E0,-3.131693329E-2
7.856846666E-1,8.503844875E0,4.890305362E0,-7.529194644E-2
7.957066668E-1,8.589631130E0,4.736851619E0,-1.287025155E-1
8.057296667E-1,8.669971873E0,4.585952233E0,-1.916700480E-1
8.157526667E-1,8.743799987E0,4.439943165E0,-2.626006842E-1
8.257746666E-1,8.811257560E0,4.299083740E0,-3.401838073E-1
8.357976668E-1,8.874009293E0,4.160216169E0,-4.250486142E-1
8.458196667E-1,8.934243801E0,4.018355116E0,-5.178881827E-1
8.558426667E-1,8.993535737E0,3.869311343E0,-6.171088542E-1
8.658656667E-1,9.051364115E0,3.714093495E0,-7.172382561E-1
8.758876666E-1,9.105825666E0,3.558630941E0,-8.100515487E-1
8.859106668E-1,9.156105289E0,3.407938838E0,-8.875646514E-1
8.959326667E-1,9.203125674E0,3.262093785E0,-9.472858462E-1
9.059556667E-1,9.248790089E0,3.117623412E0,-9.881254316E-1
9.159786666E-1,9.294536950E0,2.971928924E0,-1.007641829E0
9.260006668E-1,9.340558046E0,2.826495807E0,-1.000496970E0
9.360236668E-1,9.386644045E0,2.682375682E0,-9.653429984E-1
9.460456667E-1,9.431785719E0,2.541104905E0,-9.057148473E-1
9.560686667E-1,9.474276851E0,2.405725783E0,-8.286556347E-1
9.660916666E-1,9.512825789E0,2.278042912E0,-7.434913773E-1
9.761136668E-1,9.546985223E0,2.158462528E0,-6.574183164E-1
9.861366667E-1,9.577029971E0,2.046285889E0,-5.738571097E-1
9.961586667E-1,9.603455878E0,1.940776537E0,-4.930968289E-1
1.006181667E0,9.626878654E0,1.840805229E0,-4.132234611E-1
1.016204667E0,9.647754384E0,1.745261579E0,-3.331807798E-1
1.026226667E0,9.665963198E0,1.655557836E0,-2.537145609E-1
1.036249667E0,9.681002237E0,1.575828858E0,-1.762408173E-1
1.046271667E0,9.692445822E0,1.510687075E0,-1.021141114E-1
1.056294667E0,9.700465279E0,1.461389492E0,-3.737261360E-2
1.066317667E0,9.705559958E0,1.427595947E0,1.295121379E-2
1.076339667E0,9.708277743E0,1.408268415E0,4.691878473E-2
1.086362667E0,9.709286388E0,1.400653732E0,6.354009365E-2
1.096384667E0,9.709151902E0,1.401541339E0,6.454573251E-2
1.106407667E0,9.707983629E0,1.410133092E0,5.202240357E-2
1.116430667E0,9.705529552E0,1.427607788E0,2.744923540E-2
1.126452667E0,9.701304354E0,1.456295690E0,-4.581250637E-3
1.136475667E0,9.695056019E0,1.496856071E0,-3.737315950E-2
1.146497667E0,9.687380964E0,1.544644341E0,-6.938360911E-2
1.156520667E0,9.679929857E0,1.588320995E0,-1.108517336E-1
1.166544542E0,9.673945817E0,1.618522595E0,-1.768205688E-1
1.176566542E0,9.668678060E0,1.636554385E0,-2.728287435E-1
1.186589542E0,9.661853775E0,1.651581729E0,-3.962063093E-1
1.196611542E0,9.651086127E0,1.674708344E0,-5.366486087E-1
1.206634542E0,9.635301569E0,1.711766389E0,-6.833306180E-1
1.216657542E0,9.615315785E0,1.759564892E0,-8.280879432E-1
1.226679542E0,9.593851826E0,1.811573098E0,-9.551454543E-1
1.236702542E0,9.574656587E0,1.862011034E0,-1.046405069E0
