"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
9.039500030E-3,7.842363986E0,-4.617510240E0,-3.662238925E0
1.906149997E-2,7.847210743E0,-4.603896753E0,-3.668993044E0
2.908350003E-2,7.848789491E0,-4.595139670E0,-3.676588284E0
3.910549998E-2,7.844554353E0,-4.592124261E0,-3.689375268E0
4.912850005E-2,7.835748446E0,-4.592184195E0,-3.707964444E0
5.915049999E-2,7.824224169E0,-4.593712365E0,-3.730342323E0
6.917249993E-2,7.810359251E0,-4.596105338E0,-3.756358924E0
7.919449999E-2,7.793906940E0,-4.599438543E0,-3.786330874E0
8.921749995E-2,7.775872373E0,-4.603199472E0,-3.818701352E0
9.923950001E-2,7.758288626E0,-4.606211666E0,-3.850696732E0
1.092615000E-1,7.742801106E0,-4.607436073E0,-3.880294753E0
1.192835000E-1,7.730592120E0,-4.606668918E0,-3.905459415E0
1.293055000E-1,7.722074481E0,-4.604263081E0,-3.925106644E0
1.393285000E-1,7.716297432E0,-4.601248841E0,-3.939969682E0
1.493505000E-1,7.711545399E0,-4.598531055E0,-3.952422497E0
1.593725000E-1,7.707159988E0,-4.596069378E0,-3.963828953E0
1.693945000E-1,7.703272759E0,-4.593151032E0,-3.974755645E0
1.794175000E-1,7.699301915E0,-4.590079490E0,-3.985981421E0
1.894395000E-1,7.693626607E0,-4.588125058E0,-3.999169524E0
1.994615000E-1,7.686197135E0,-4.587214062E0,-4.014463209E0
2.094835000E-1,7.677517528E0,-4.587080745E0,-4.031190339E0
2.195064999E-1,7.668385931E0,-4.587397664E0,-4.048174746E0
2.295285000E-1,7.660417346E0,-4.587825388E0,-4.062759164E0
2.395504999E-1,7.656766344E0,-4.588913263E0,-4.068405235E0
2.495725000E-1,7.661211982E0,-4.587704643E0,-4.061387992E0
2.595944999E-1,7.675551694E0,-4.578207303E0,-4.044998538E0
2.696175000E-1,7.694693139E0,-4.561665238E0,-4.027284691E0
2.796395000E-1,7.706572927E0,-4.550706971E0,-4.016950030E0
2.896615000E-1,7.714492396E0,-4.549256569E0,-4.003365194E0
2.996835000E-1,7.725375819E0,-4.551589901E0,-3.979662336E0
3.097065000E-1,7.736114815E0,-4.553802195E0,-3.956198629E0
3.197285000E-1,7.742713398E0,-4.554956143E0,-3.941936977E0
3.297505000E-1,7.744894409E0,-4.555643775E0,-3.936860425E0
3.397725000E-1,7.745044098E0,-4.555953970E0,-3.936200859E0
3.497945000E-1,7.745426506E0,-4.555635881E0,-3.935816404E0
3.598175000E-1,7.746856150E0,-4.555147639E0,-3.933566103E0
3.698394999E-1,7.748540733E0,-4.554814932E0,-3.930636648E0
3.798615000E-1,7.749329522E0,-4.554702666E0,-3.929211389E0
3.898834999E-1,7.749333615E0,-4.554672845E0,-3.929233316E0
3.999065000E-1,7.749441204E0,-4.554116482E0,-3.929668934E0
4.099285000E-1,7.750237595E0,-4.553244663E0,-3.929105262E0
4.199505000E-1,7.751605843E0,-4.552440378E0,-3.927339696E0
4.299725000E-1,7.753334280E0,-4.551637555E0,-3.924854921E0
4.399955000E-1,7.755205389E0,-4.550460803E0,-3.922527145E0
4.500175000E-1,7.756265489E0,-4.549498644E0,-3.921547444E0
4.600395000E-1,7.755922258E0,-4.548992860E0,-3.922806642E0
4.700615000E-1,7.753820769E0,-4.548720672E0,-3.927281224E0
4.800835000E-1,7.749131302E0,-4.548674771E0,-3.936574203E0
4.901065000E-1,7.741423502E0,-4.548918015E0,-3.951436364E0
5.001285000E-1,7.731249931E0,-4.549533435E0,-3.970592135E0
5.101505000E-1,7.719471300E0,-4.550744393E0,-3.992070127E0
5.201724999E-1,7.706933116E0,-4.552706719E0,-4.013994555E0
5.301928333E-1,7.695060929E0,-4.555526246E0,-4.033524547E0
5.402148333E-1,7.684613709E0,-4.559141580E0,-4.049324601E0
5.502368333E-1,7.676404803E0,-4.562402572E0,-4.061209944E0
5.602588333E-1,7.670848194E0,-4.564813671E0,-4.068992880E0
5.702818333E-1,7.667671402E0,-4.566140697E0,-4.073480034E0
5.803038334E-1,7.666621826E0,-4.566520473E0,-4.075037439E0
5.903258333E-1,7.667399506E0,-4.566222558E0,-4.073903372E0
6.003478334E-1,7.669126773E0,-4.565374127E0,-4.071606878E0
6.103698333E-1,7.670820712E0,-4.564285668E0,-4.069631396E0
6.203928334E-1,7.672234569E0,-4.562979692E0,-4.068431840E0
6.304148333E-1,7.672847942E0,-4.561259149E0,-4.069205134E0
6.404368334E-1,7.672557920E0,-4.559105619E0,-4.072165872E0
6.504588333E-1,7.671601900E0,-4.557115519E0,-4.076193726E0
6.604818333E-1,7.670585654E0,-4.555646699E0,-4.079741817E0
6.705038333E-1,7.669886327E0,-4.554979239E0,-4.081802376E0
6.805258333E-1,7.670544139E0,-4.555247626E0,-4.080261927E0
6.905478333E-1,7.673181818E0,-4.555408717E0,-4.075121055E0
7.005708333E-1,7.677430404E0,-4.555186231E0,-4.067365893E0
7.105928333E-1,7.682250264E0,-4.554763769E0,-4.058726924E0
7.206148333E-1,7.686162636E0,-4.554067073E0,-4.052098228E0
7.306368334E-1,7.688021466E0,-4.553259865E0,-4.049476336E0
7.406588333E-1,7.687140875E0,-4.552953179E0,-4.051491579E0
7.506818334E-1,7.683348371E0,-4.552574279E0,-4.059102315E0
7.607038333E-1,7.676459182E0,-4.551674978E0,-4.073125985E0
7.707258334E-1,7.665981556E0,-4.550334503E0,-4.094304600E0
7.807478333E-1,7.651195702E0,-4.548448776E0,-4.123944136E0
7.907708334E-1,7.631798149E0,-4.545921902E0,-4.162490736E0
8.007928333E-1,7.608211066E0,-4.542350130E0,-4.209313484E0
8.108148333E-1,7.580826216E0,-4.537793103E0,-4.263285039E0
8.208368333E-1,7.549831880E0,-4.533077323E0,-4.322887170E0
8.308598333E-1,7.515450252E0,-4.529372820E0,-4.386220409E0
8.408818333E-1,7.477648003E0,-4.527633566E0,-4.452119114E0
8.509038333E-1,7.436274274E0,-4.527855760E0,-4.520667193E0
8.609258333E-1,7.390270135E0,-4.529938246E0,-4.593436669E0
8.709488333E-1,7.338053330E0,-4.534202620E0,-4.672267661E0
8.809708334E-1,7.278928624E0,-4.541287399E0,-4.757104620E0
8.909928333E-1,7.214404600E0,-4.551599841E0,-4.844731286E0
9.010148334E-1,7.148400645E0,-4.564186557E0,-4.929976966E0
9.110378333E-1,7.086150602E0,-4.577645678E0,-5.006767865E0
9.210598334E-1,7.031342311E0,-4.591457679E0,-5.070986665E0
9.310818333E-1,6.985691344E0,-4.605850892E0,-5.120776291E0
9.411038334E-1,6.950732011E0,-4.621131129E0,-5.154471456E0
9.511268333E-1,6.929078602E0,-4.636147656E0,-5.170121529E0
9.611488333E-1,6.924222490E0,-4.649122042E0,-5.164965454E0
9.711708333E-1,6.938593192E0,-4.658449813E0,-5.137202874E0
9.811928333E-1,6.970553488E0,-4.663893279E0,-5.088769217E0
9.912148333E-1,7.014274288E0,-4.667450432E0,-5.025031643E0
1.001237833E0,7.062626669E0,-4.671510446E0,-4.953021428E0
1.011259833E0,7.109834749E0,-4.677713173E0,-4.879073446E0
1.021281833E0,7.152635198E0,-4.685689067E0,-4.808351372E0
1.031303833E0,7.189222396E0,-4.694547891E0,-4.744721679E0
1.041326833E0,7.217948012E0,-4.703253226E0,-4.692199357E0
1.051348833E0,7.237736744E0,-4.710852852E0,-4.653935178E0
1.061370833E0,7.249315401E0,-4.716536053E0,-4.630098711E0
1.071392833E0,7.254933990E0,-4.718673795E0,-4.619111208E0
1.081415833E0,7.256690494E0,-4.716072369E0,-4.619005081E0
1.091437833E0,7.256173015E0,-4.707931291E0,-4.628116505E0
