"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
9.039500030E-3,4.927447065E-2,-7.483047777E-1,3.559472051E-1,-5.575961466E-1,1.743512742E2,-1.284186303E2,-5.307527669E1,-7.801265874E1
1.906149997E-2,4.908594780E-2,-7.489438925E-1,3.550855550E-1,-5.573040689E-1,1.743729035E2,-1.285524665E2,-5.312241923E1,-7.781608657E1
2.908350003E-2,4.907461029E-2,-7.494928341E-1,3.544718758E-1,-5.569577061E-1,1.743742042E2,-1.286634314E2,-5.313778841E1,-7.765109601E1
3.910549998E-2,4.933946109E-2,-7.500674010E-1,3.541757310E-1,-5.563489792E-1,1.743438178E2,-1.287788701E2,-5.309657700E1,-7.748967611E1
4.912850005E-2,4.981108433E-2,-7.507567128E-1,3.540527886E-1,-5.554546652E-1,1.742897072E2,-1.289191815E2,-5.301100904E1,-7.730386072E1
5.915049999E-2,5.042552216E-2,-7.515498532E-1,3.539807807E-1,-5.543715544E-1,1.742192092E2,-1.290784610E2,-5.289928387E1,-7.709307629E1
6.917249993E-2,5.118943379E-2,-7.524747658E-1,3.538888584E-1,-5.531041144E-1,1.741315582E2,-1.292588437E2,-5.276524586E1,-7.684804653E1
7.919449999E-2,5.212085806E-2,-7.535458647E-1,3.537680866E-1,-5.516341798E-1,1.740246821E2,-1.294617542E2,-5.260672621E1,-7.656515402E1
8.921749995E-2,5.310481839E-2,-7.546798046E-1,3.536827603E-1,-5.500425884E-1,1.739117722E2,-1.296782682E2,-5.243362198E1,-7.626829254E1
9.923950001E-2,5.400054429E-2,-7.557816286E-1,3.536353662E-1,-5.484706585E-1,1.738089821E2,-1.298949172E2,-5.226549298E1,-7.598196549E1
1.092615000E-1,5.470334299E-2,-7.567894862E-1,3.536129019E-1,-5.470239679E-1,1.737283280E2,-1.301034428E2,-5.211793750E1,-7.572132357E1
1.192835000E-1,5.517151018E-2,-7.576439503E-1,3.535967386E-1,-5.458030580E-1,1.736745989E2,-1.302907381E2,-5.200196222E1,-7.550055645E1
1.293055000E-1,5.540156875E-2,-7.583051501E-1,3.535953899E-1,-5.448618135E-1,1.736481957E2,-1.304473923E2,-5.192122625E1,-7.532996388E1
1.393285000E-1,5.547071066E-2,-7.587912297E-1,3.536238391E-1,-5.441590359E-1,1.736402605E2,-1.305728708E2,-5.186655205E1,-7.520520870E1
1.493505000E-1,5.548775906E-2,-7.591802451E-1,3.536863007E-1,-5.435736794E-1,1.736383038E2,-1.306789503E2,-5.182162837E1,-7.510666007E1
1.593725000E-1,5.549663097E-2,-7.595305908E-1,3.537559905E-1,-5.430378876E-1,1.736372856E2,-1.307757627E2,-5.178020964E1,-7.501850588E1
1.693945000E-1,5.550048741E-2,-7.598884808E-1,3.537745562E-1,-5.425245179E-1,1.736368430E2,-1.308717921E2,-5.174352321E1,-7.492669100E1
1.794175000E-1,5.551477519E-2,-7.602658847E-1,3.537723435E-1,-5.419954906E-1,1.736352032E2,-1.309707375E2,-5.170608403E1,-7.482926807E1
1.894395000E-1,5.559816273E-2,-7.606763107E-1,3.538401156E-1,-5.413665121E-1,1.736256329E2,-1.310765407E2,-5.165262533E1,-7.472635181E1
1.994615000E-1,5.575960623E-2,-7.611315388E-1,3.539626365E-1,-5.406292584E-1,1.736071041E2,-1.311905306E2,-5.158274179E1,-7.461447196E1
2.094835000E-1,5.597748436E-2,-7.616160169E-1,3.541247754E-1,-5.398176997E-1,1.735820981E2,-1.313094538E2,-5.150123588E1,-7.449716119E1
2.195064999E-1,5.620018831E-2,-7.620871765E-1,3.543333602E-1,-5.389920851E-1,1.735565379E2,-1.314269732E2,-5.141563688E1,-7.438525269E1
2.295285000E-1,5.634363511E-2,-7.624524211E-1,3.545964408E-1,-5.382873266E-1,1.735400740E2,-1.315265687E2,-5.134107559E1,-7.430222253E1
2.395504999E-1,5.623736183E-2,-7.624440549E-1,3.550199534E-1,-5.380309684E-1,1.735522713E2,-1.315593200E2,-5.130695105E1,-7.431888031E1
2.495725000E-1,5.565158386E-2,-7.619742861E-1,3.555244512E-1,-5.384239667E-1,1.736195018E2,-1.315177182E2,-5.134850474E1,-7.445317566E1
2.595944999E-1,5.449210298E-2,-7.613244871E-1,3.557416550E-1,-5.393175852E-1,1.737525705E2,-1.314616674E2,-5.148279092E1,-7.461967034E1
2.696175000E-1,5.308041536E-2,-7.608079143E-1,3.555778091E-1,-5.402946124E-1,1.739145725E2,-1.314398062E2,-5.166267002E1,-7.473692147E1
