"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.309816667E-2,5.401061848E-2,2.169854194E-1,-5.806197971E-2
2.312016662E-2,2.918010578E-2,1.312979609E-1,-6.910951436E-2
3.314216656E-2,9.933441877E-3,9.850896895E-3,-8.614042401E-2
4.316416662E-2,-1.573122665E-2,-8.704497665E-2,-8.944179118E-2
5.318516667E-2,-2.556654625E-2,-1.229182929E-1,-5.908654630E-2
6.320716662E-2,-1.791087911E-2,-1.053354368E-1,-3.551432118E-2
7.322916656E-2,-1.634254493E-2,-5.886833742E-2,-2.721804194E-2
8.325016662E-2,-1.019172836E-2,-6.007857155E-3,-4.731041938E-2
9.327216656E-2,1.161503419E-2,6.689617783E-2,-7.441367209E-2
1.032941666E-1,3.036389500E-2,1.075487286E-1,-1.132008582E-1
1.133161666E-1,3.959920257E-2,9.388857335E-2,-1.361317337E-1
1.233371666E-1,5.431122705E-2,6.349195540E-2,-1.337195039E-1
1.333591666E-1,5.678237602E-2,1.149187051E-2,-1.178119108E-1
1.433811666E-1,4.637535661E-2,-4.160788283E-2,-1.012565866E-1
1.534031666E-1,3.662419319E-2,-8.150549978E-2,-8.071935177E-2
1.634241666E-1,3.220434859E-2,-1.108991951E-1,-6.598631293E-2
1.734461666E-1,3.147757053E-2,-1.530194879E-1,-7.334116846E-2
1.834681666E-1,1.978010498E-2,-1.930617541E-1,-1.082059890E-1
1.934891667E-1,-6.806948222E-4,-2.307566702E-1,-1.472607255E-1
2.035111666E-1,-1.229907386E-2,-2.339099646E-1,-1.641713083E-1
2.135331666E-1,-1.149480045E-2,-1.744748652E-1,-1.515186280E-1
2.235551666E-1,-1.066090912E-2,-1.368382573E-1,-1.091300547E-1
2.335761666E-1,-2.998462413E-3,-1.153580025E-1,-4.839187488E-2
2.435981666E-1,-1.426113769E-3,-8.321355283E-2,1.005327422E-2
2.536201666E-1,-7.804916706E-3,-6.574694812E-2,5.240232497E-2
2.636411666E-1,-7.630746346E-3,-6.867828965E-2,6.865932792E-2
2.736631666E-1,-8.154960349E-3,-6.496047974E-2,7.534524798E-2
2.836851666E-1,-1.876314729E-2,-4.859147593E-2,8.031630516E-2
2.937071666E-1,-2.637765743E-2,-4.741702229E-2,8.588896692E-2
3.037281666E-1,-4.667423293E-2,-1.158047765E-1,1.144128144E-1
3.137501666E-1,-8.385489136E-2,-2.724670768E-1,1.564782262E-1
3.237721666E-1,-1.338295043E-1,-5.616670847E-1,1.481852531E-1
3.337931667E-1,-2.186157703E-1,-9.698729515E-1,7.540106773E-2
3.438151666E-1,-3.225426376E-1,-1.507277608E0,-3.672531247E-2
3.538371666E-1,-3.614365160E-1,-1.792948484E0,-1.136163697E-1
3.638591666E-1,-3.240573406E-1,-1.697297454E0,-1.645117253E-1
3.738801666E-1,-2.483015805E-1,-1.405070662E0,-1.737614125E-1
3.839021666E-1,-2.106817216E-1,-1.302628994E0,-1.712849885E-1
3.939241666E-1,-1.562877297E-1,-1.310716510E0,-1.671011597E-1
4.039451666E-1,-5.428682268E-2,-1.195124507E0,-1.517444700E-1
4.139671666E-1,7.518728077E-2,-9.346370101E-1,-1.181255206E-1
4.239891666E-1,1.957245916E-1,-6.459789872E-1,-9.129545093E-2
4.340111666E-1,3.101297319E-1,-4.114107490E-1,-9.103365988E-2
4.440321666E-1,4.016661048E-1,-2.996034622E-1,-1.280032843E-1
4.540541666E-1,4.412744939E-1,-3.074080944E-1,-2.036330700E-1
4.640761666E-1,4.389040172E-1,-3.651243448E-1,-2.898484766E-1
4.740981666E-1,3.999907076E-1,-4.502381682E-1,-3.519627154E-1
4.841191666E-1,3.541134298E-1,-5.451917052E-1,-3.747186363E-1
4.941411666E-1,3.070540428E-1,-6.184227467E-1,-3.713092804E-1
5.041631666E-1,2.624963522E-1,-6.606304646E-1,-3.566198349E-1
5.141841666E-1,2.024356872E-1,-7.496151924E-1,-3.459799886E-1
5.242061666E-1,1.310045719E-1,-9.354358315E-1,-3.305877149E-1
5.342281666E-1,7.666595280E-2,-1.116821408E0,-2.774350345E-1
5.442501666E-1,4.195058718E-2,-1.169683695E0,-1.934104264E-1
5.542711666E-1,3.399892151E-2,-1.089926004E0,-1.046709716E-1
5.642931666E-1,2.793897502E-2,-9.489273429E-1,-4.263236374E-2
5.743151666E-1,1.965840906E-2,-7.954781055E-1,-3.077597171E-2
5.843371666E-1,3.358751163E-2,-6.445081234E-1,-5.689721182E-2
5.943581666E-1,6.445141882E-2,-5.202495456E-1,-8.302788436E-2
6.043801666E-1,1.122813821E-1,-4.309430122E-1,-7.919490337E-2
6.144021666E-1,1.414030492E-1,-4.012642205E-1,-3.188171238E-2
6.244231666E-1,1.513198316E-1,-4.341802299E-1,3.017132543E-2
6.344451666E-1,1.513246298E-1,-4.480329454E-1,7.381201535E-2
6.444671666E-1,1.495568752E-1,-4.122531116E-1,5.443022028E-2
6.544891666E-1,1.539726555E-1,-3.725554943E-1,-6.135656964E-3
6.645101666E-1,1.635919213E-1,-3.706413209E-1,-6.705658138E-2
6.745321666E-1,1.801748872E-1,-3.775103986E-1,-9.387141466E-2
6.845541666E-1,1.684367806E-1,-3.997841179E-1,-7.556122541E-2
6.945751666E-1,1.541590393E-1,-4.670832455E-1,-3.632487357E-2
7.045971666E-1,1.449877024E-1,-5.756987333E-1,-3.293850925E-3
7.146191666E-1,1.569743156E-1,-6.425529122E-1,2.004502714E-2
7.246411666E-1,1.976386905E-1,-6.597122550E-1,4.459953308E-2
7.346621666E-1,2.032696754E-1,-7.032493353E-1,8.441592008E-2
7.446841666E-1,1.735475510E-1,-7.795867920E-1,1.189485937E-1
7.547061666E-1,1.286394596E-1,-8.594800234E-1,1.384088546E-1
7.647281666E-1,1.173031777E-1,-8.402445912E-1,1.689204723E-1
7.747491666E-1,1.264181137E-1,-6.952511668E-1,2.089440525E-1
7.847711666E-1,1.126058027E-1,-5.153226256E-1,2.357069701E-1
7.947931666E-1,1.014519557E-1,-3.908573985E-1,2.346670032E-1
