"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.349570835E-2,1.543546319E-1,-8.412951604E-3,4.590657353E-2
2.351770829E-2,1.116780266E-1,7.639253885E-2,3.813717514E-2
3.353870835E-2,1.063160226E-1,1.385201067E-1,-6.451599300E-3
4.355970828E-2,1.154484600E-1,1.248304024E-1,-3.459605947E-2
5.358070834E-2,1.425700784E-1,1.361339241E-1,-5.556951836E-2
6.360270828E-2,1.703579873E-1,1.212496012E-1,-6.529986858E-2
7.362370833E-2,1.766518354E-1,1.292926073E-1,-2.284588665E-2
8.364470827E-2,1.849604547E-1,1.677840948E-1,1.433263998E-2
9.366670833E-2,2.017591447E-1,2.215953916E-1,2.562258020E-2
1.036877083E-1,1.969603449E-1,2.298864573E-1,3.986315429E-2
1.137086250E-1,1.748462468E-1,2.214104086E-1,7.005061209E-2
1.237306249E-1,1.537379622E-1,2.017645687E-1,8.749069273E-2
1.337516250E-1,1.452731043E-1,2.020319551E-1,1.069418862E-1
1.437736249E-1,1.596683711E-1,2.132712901E-1,1.101273894E-1
1.537946250E-1,1.727849841E-1,1.755510718E-1,1.012992710E-1
1.638156250E-1,1.683812886E-1,1.314737499E-1,9.874401242E-2
1.738366249E-1,1.657628715E-1,1.027062908E-1,1.014660299E-1
1.838586250E-1,1.645460129E-1,7.663348317E-2,1.195155457E-1
1.938796249E-1,1.659508348E-1,2.483260818E-2,1.339530647E-1
2.039006250E-1,1.729742140E-1,-8.804177493E-2,1.239112690E-1
2.139226249E-1,1.762235314E-1,-2.269860655E-1,1.174166128E-1
2.239436250E-1,1.784612834E-1,-3.698465824E-1,1.146299466E-1
2.339656249E-1,1.596388668E-1,-5.537674427E-1,1.138698831E-1
2.439866250E-1,1.191483513E-1,-8.160647750E-1,1.151832864E-1
2.540076249E-1,6.483371556E-2,-1.105622649E0,1.477199197E-1
2.640296250E-1,3.356545419E-2,-1.388059378E0,2.036755085E-1
2.740506249E-1,2.761408873E-2,-1.695125580E0,2.018115669E-1
2.840716250E-1,1.938069984E-2,-2.081414461E0,1.394850165E-1
2.940936249E-1,1.261883182E-3,-2.477329731E0,8.753953129E-2
3.041146250E-1,-2.651014179E-2,-2.874997139E0,1.122239754E-1
3.141356249E-1,-1.206643358E-1,-3.336668253E0,2.299937457E-1
3.241576250E-1,-3.344239295E-1,-4.042077065E0,4.077981114E-1
3.341786249E-1,-5.343474746E-1,-4.844021797E0,5.805305243E-1
3.441996250E-1,-6.771962643E-1,-5.728450298E0,6.337587237E-1
3.542216249E-1,-8.738901615E-1,-6.768319607E0,5.379062295E-1
3.642426250E-1,-1.007181168E0,-7.185915947E0,5.609973669E-1
3.742636250E-1,-9.212521911E-1,-7.144445896E0,6.425912976E-1
3.842856250E-1,-8.792755604E-1,-6.785232544E0,3.270980716E-1
3.943066250E-1,-8.409422636E-1,-5.932794571E0,-2.786291242E-1
4.043276249E-1,-5.894079804E-1,-4.746065140E0,-8.089902401E-1
4.143496250E-1,-2.535381019E-1,-3.335148573E0,-8.921735287E-1
4.243706249E-1,9.179839492E-2,-1.839062929E0,-4.751951098E-1
4.343916250E-1,3.725488484E-1,-3.740790784E-1,-7.303650677E-2
4.444136249E-1,6.370741725E-1,7.210392356E-1,1.886638068E-2
4.544346250E-1,8.463068008E-1,1.302098632E0,-6.646396220E-2
4.644556249E-1,9.396747947E-1,1.453594565E0,-1.719119847E-1
4.744776250E-1,9.244742990E-1,1.255378366E0,-2.092066258E-1
4.844986249E-1,8.478648663E-1,7.994887829E-1,-1.780309677E-1
4.945196250E-1,7.521210313E-1,1.688956618E-1,-1.183130443E-1
5.045416249E-1,6.412883997E-1,-5.329273343E-1,-7.521587610E-2
5.145626250E-1,5.213662386E-1,-1.270199537E0,-6.264282763E-2
5.245836249E-1,3.964850008E-1,-2.029645205E0,-8.154139668E-2
5.346056250E-1,2.606587112E-1,-2.779831171E0,-1.010202914E-1
5.446266249E-1,1.158823743E-1,-3.481580496E0,-1.002426222E-1
5.546476250E-1,-2.125390805E-2,-4.075752735E0,-7.588295639E-2
5.646696249E-1,-1.434146762E-1,-4.499053001E0,-4.123032466E-2
5.746906250E-1,-2.419039756E-1,-4.717219830E0,-3.409438580E-2
5.847116250E-1,-2.992503047E-1,-4.725300789E0,-6.913798302E-2
5.947336250E-1,-3.177275956E-1,-4.535459995E0,-1.182107255E-1
6.047546250E-1,-2.997623086E-1,-4.168227673E0,-1.670559943E-1
6.147756249E-1,-2.642991245E-1,-3.653493404E0,-2.010877281E-1
6.247976250E-1,-2.137520462E-1,-3.062624693E0,-2.087880671E-1
6.348186249E-1,-1.622803360E-1,-2.459192276E0,-1.574340612E-1
6.448396250E-1,-1.179035828E-1,-1.891151428E0,-7.973122597E-2
6.548616249E-1,-6.831818819E-2,-1.302895069E0,1.029745955E-2
6.648826250E-1,-7.467672694E-3,-6.905245185E-1,9.094742686E-2
6.749036249E-1,4.151105508E-2,-1.253729612E-1,1.656927615E-1
6.849256250E-1,9.227723628E-2,2.913718820E-1,2.173785418E-1
6.949466249E-1,1.556181312E-1,5.129919052E-1,2.465018183E-1
7.049676250E-1,2.163465917E-1,5.233791471E-1,2.639149129E-1
7.149896249E-1,2.662741840E-1,3.795079887E-1,3.035060167E-1
7.250106250E-1,3.164707720E-1,1.539789438E-1,3.814148307E-1
7.350316249E-1,3.569444120E-1,-6.724905968E-2,4.792300761E-1
7.450536250E-1,3.776627779E-1,-2.384454757E-1,5.623012781E-1
7.550746249E-1,3.706706464E-1,-3.653256595E-1,6.031245589E-1
7.650956250E-1,3.497179151E-1,-4.734354317E-1,5.791366696E-1
7.751176250E-1,3.212111890E-1,-6.151944399E-1,5.133760571E-1
7.851386250E-1,2.996986806E-1,-8.153103590E-1,4.564057291E-1
7.951606250E-1,3.139319420E-1,-1.023520231E0,4.491837621E-1
8.051816249E-1,3.598376811E-1,-1.185348749E0,4.983377755E-1
8.152026250E-1,4.556054771E-1,-1.218702912E0,5.958377123E-1
8.252246249E-1,6.045219302E-1,-1.098518372E0,7.440215349E-1
8.352456250E-1,7.602795959E-1,-8.583435416E-1,9.043012261E-1
8.452666249E-1,8.720577359E-1,-6.232780814E-1,1.039636731E0
8.552886250E-1,9.383887649E-1,-5.002956986E-1,1.113231540E0
8.653096249E-1,9.892871976E-1,-5.125954151E-1,1.144440651E0
8.753306250E-1,1.054268837E0,-6.032425165E-1,1.142012596E0
8.853526249E-1,1.142551303E0,-6.744956970E-1,1.142127156E0
8.953736250E-1,1.245573521E0,-6.678526998E-1,1.156294465E0
9.053946249E-1,1.324110389E0,-6.205227971E-1,1.145162821E0
9.154166250E-1,1.389675498E0,-5.856739879E-1,1.125844836E0
9.254376249E-1,1.435159683E0,-5.580493808E-1,1.126730204E0
9.354586250E-1,1.437556863E0,-5.199816227E-1,1.122555494E0
9.454806249E-1,1.398549199E0,-4.429746866E-1,1.090552211E0
9.555016250E-1,1.326724529E0,-3.466233611E-1,1.049791813E0
9.655226249E-1,1.208032131E0,-2.341252416E-1,9.986101389E-1
9.755446250E-1,1.050314307E0,-9.526696056E-2,8.786808252E-1
9.855656250E-1,8.752908111E-1,5.160125345E-2,6.431243420E-1
9.955866250E-1,7.338319421E-1,1.756158769E-1,3.257223666E-1
1.005608625E0,6.482478380E-1,2.738286257E-1,6.649920344E-2
1.015629625E0,5.920436382E-1,3.818408251E-1,-9.117750823E-2
1.025651625E0,5.292408466E-1,5.303348899E-1,-1.579946280E-1
1.035672625E0,4.458143711E-1,7.244575024E-1,-1.578236520E-1
1.045693625E0,3.401432931E-1,9.167040586E-1,-1.249765158E-1
1.055715625E0,2.264806479E-1,1.051768184E0,-7.160010934E-2
1.065736625E0,1.224652603E-1,1.099988699E0,-1.739771850E-2
1.075757625E0,2.482472360E-2,1.119636059E0,9.650676511E-3
1.085779625E0,-5.183379725E-2,1.152774453E0,-7.844742388E-3
1.095800625E0,-1.235018522E-1,1.187630415E0,-7.137498260E-2
1.105821625E0,-2.111041397E-1,1.168748021E0,-1.766733527E-1
1.115843708E0,-2.678321302E-1,1.041548014E0,-2.766401768E-1
1.125864708E0,-3.069204092E-1,8.255534172E-1,-3.405857682E-1
1.135885708E0,-3.587015867E-1,5.320118070E-1,-4.041237533E-1
1.145907708E0,-4.057303071E-1,2.058878839E-1,-5.108742118E-1
1.155928708E0,-4.370208681E-1,-6.994129717E-2,-6.260772347E-1
1.165949708E0,-4.616321623E-1,-2.048841715E-1,-7.125375867E-1
1.175971708E0,-4.968572557E-1,-1.530779600E-1,-7.702594995E-1
1.185992708E0,-5.643658638E-1,-1.196840126E-2,-8.053058386E-1
1.196014708E0,-6.485252380E-1,5.201963708E-2,-8.141188025E-1
1.206035708E0,-6.667611003E-1,-3.110468760E-2,-8.187965751E-1
1.216056708E0,-5.896937847E-1,-1.896394640E-1,-8.175584674E-1
1.226078708E0,-4.777961969E-1,-2.431670129E-1,-8.218747377E-1
1.236099708E0,-3.846984804E-1,-1.295661628E-1,-8.450149298E-1
1.246120708E0,-3.294635415E-1,7.636389136E-2,-8.627007008E-1
1.256142708E0,-3.438579142E-1,2.352768481E-1,-8.335819840E-1
1.266163708E0,-3.736145794E-1,2.597805858E-1,-7.343015671E-1
1.276184708E0,-4.088751078E-1,2.130911201E-1,-6.167072654E-1
1.286206708E0,-4.206826389E-1,2.234128714E-1,-5.140216947E-1
1.296227708E0,-4.079481959E-1,2.828450501E-1,-4.386473000E-1
1.306248708E0,-3.648532927E-1,3.055186272E-1,-3.691430688E-1
1.316270708E0,-3.004756272E-1,2.242261767E-1,-2.948472500E-1
1.326291708E0,-2.578563988E-1,-1.967916265E-2,-1.991033256E-1
1.336312708E0,-2.509231269E-1,-3.396129608E-1,-1.154252142E-1
1.346334708E0,-2.522931397E-1,-5.704495907E-1,-8.068472147E-2
1.356355708E0,-2.357679904E-1,-6.182818413E-1,-9.690230340E-2
1.366377708E0,-2.052601576E-1,-4.959472120E-1,-1.318508089E-1
1.376398708E0,-1.714673042E-1,-2.887215912E-1,-1.521334499E-1
1.386419708E0,-1.359964907E-1,-5.819487199E-2,-1.511690319E-1
1.396441708E0,-7.890070975E-2,2.004156560E-1,-1.412418336E-1
1.406462708E0,1.462826133E-2,4.754562378E-1,-1.038846970E-1
1.416483708E0,1.229107976E-1,7.325778008E-1,-4.152677953E-2
1.426505708E0,2.080162168E-1,9.116210938E-1,1.773702167E-2
1.436526708E0,2.352763414E-1,9.701722860E-1,5.401273817E-2
1.446547708E0,2.126391828E-1,8.923980594E-1,8.069563657E-2
1.456569708E0,1.576827317E-1,7.040286660E-1,9.019246697E-2
1.466590708E0,1.042179912E-1,4.766550064E-1,7.590398937E-2
1.476611708E0,9.013732523E-2,2.906656861E-1,4.650615901E-2
1.486633708E0,9.257703274E-2,1.211247444E-1,1.021560188E-2
1.496654708E0,9.187848866E-2,-9.220165014E-2,-1.960061677E-2
1.506676708E0,7.615720481E-2,-3.016307950E-1,-5.870489776E-2
1.516697708E0,5.066489056E-2,-4.243884087E-1,-1.080564708E-1
1.526718708E0,2.315062098E-2,-4.528884590E-1,-1.549969912E-1
1.536740708E0,-6.792364642E-3,-4.309858382E-1,-1.869527847E-1
