"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.261799992E-2,2.621345036E-2,1.565336585E-1,-1.883762181E-1
2.263999998E-2,4.621455446E-5,1.082274243E-1,-1.806037873E-1
3.266199993E-2,-3.206777945E-2,3.539396077E-2,-1.790607423E-1
4.268399999E-2,-4.755891860E-2,-4.329364002E-2,-1.808195412E-1
5.270599993E-2,-3.883147240E-2,-8.264983445E-2,-1.711496115E-1
6.272799999E-2,-1.447588764E-2,-1.002206057E-1,-1.535691470E-1
7.274999993E-2,5.291958340E-3,-1.016395390E-1,-1.339387149E-1
8.277199999E-2,9.977910668E-3,-9.806099534E-2,-1.129567921E-1
9.279399994E-2,1.355394023E-3,-9.397251159E-2,-9.745825827E-2
1.028160000E-1,-1.274060644E-2,-9.721311927E-2,-6.428861618E-2
1.128379999E-1,-5.735959858E-3,-1.210532039E-1,-2.104953490E-2
1.228600000E-1,1.730507053E-2,-1.493765861E-1,1.129017770E-2
1.328819999E-1,5.464231968E-2,-1.906550527E-1,1.116926968E-2
1.429040000E-1,9.002104402E-2,-2.671244144E-1,5.710529163E-3
1.529260000E-1,1.116259396E-1,-3.185444474E-1,1.208267454E-2
1.629480000E-1,1.298781335E-1,-3.062685728E-1,6.365756039E-3
1.729700000E-1,1.381243467E-1,-2.448541969E-1,-1.401914470E-2
1.829920000E-1,1.242170632E-1,-1.732352078E-1,-4.271834716E-2
1.930140000E-1,1.130408421E-1,-1.008172110E-1,-5.546183884E-2
2.030359999E-1,1.048724204E-1,-2.239307761E-2,-1.252543647E-2
2.130580000E-1,8.659594506E-2,4.009959474E-2,7.291968912E-2
2.230799999E-1,8.377325535E-2,4.534516484E-2,1.187435240E-1
2.331020000E-1,9.048867971E-2,3.837566823E-2,1.110877320E-1
2.431229999E-1,1.080073118E-1,-4.104384687E-3,8.810130507E-2
2.531445833E-1,1.325605810E-1,-4.630003870E-2,6.343404204E-2
2.631665833E-1,1.555425972E-1,-4.303346947E-2,3.148477897E-2
2.731885833E-1,1.489619315E-1,-7.970291190E-3,-1.021579560E-2
2.832105833E-1,1.271934062E-1,1.683020219E-2,-4.378411174E-2
2.932325833E-1,9.856654704E-2,7.928958535E-2,-6.445157528E-2
3.032545833E-1,4.850760475E-2,3.150679916E-2,-2.567455918E-2
3.132765833E-1,8.662987500E-3,-3.165302575E-1,1.255021691E-1
3.232985833E-1,-3.028741851E-2,-8.186441660E-1,1.013018787E-1
3.333205833E-1,-6.339796633E-2,-1.234736681E0,-9.529905021E-2
3.433425833E-1,-6.331753731E-2,-1.460480213E0,-2.643785179E-1
