"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.246291678E-3,7.822576045E-1,-1.989621852E-1,-5.775814446E-1,-1.220109539E-1,7.706450633E1,-3.388540977E1,-7.221062906E1,7.323663726E0
1.126829162E-2,7.820618745E-1,-1.986608142E-1,-5.780343757E-1,-1.216119075E-1,7.710050343E1,-3.393904395E1,-7.225761992E1,7.438033519E0
2.129029180E-2,7.819929644E-1,-1.981728169E-1,-5.783320378E-1,-1.214352701E-1,7.711317345E1,-3.386776178E1,-7.229472922E1,7.424116350E0
3.131329175E-2,7.818931396E-1,-1.975966695E-1,-5.787077348E-1,-1.212276758E-1,7.713152443E1,-3.378713418E1,-7.234190409E1,7.411211205E0
4.133529169E-2,7.817085575E-1,-1.970811292E-1,-5.792032975E-1,-1.208899742E-1,7.716544680E1,-3.376944957E1,-7.239923179E1,7.467461921E0
5.135829165E-2,7.814795737E-1,-1.967207947E-1,-5.797144334E-1,-1.205068172E-1,7.720751180E1,-3.381205254E1,-7.245535872E1,7.574684305E0
6.138029182E-2,7.812404114E-1,-1.965249383E-1,-5.801804511E-1,-1.201330800E-1,7.725142597E1,-3.389789430E1,-7.250422473E1,7.710238630E0
7.140229177E-2,7.809773729E-1,-1.964566815E-1,-5.806319913E-1,-1.197731881E-1,7.729969990E1,-3.401965908E1,-7.255045430E1,7.869684696E0
8.142529172E-2,7.807087078E-1,-1.964357345E-1,-5.810576324E-1,-1.194940284E-1,7.734898021E1,-3.413724559E1,-7.259597164E1,8.014155414E0
9.144729166E-2,7.804643615E-1,-1.964190444E-1,-5.814295362E-1,-1.193088141E-1,7.739377683E1,-3.422970713E1,-7.263812669E1,8.125094864E0
1.014702918E-1,7.802276858E-1,-1.964187072E-1,-5.817825582E-1,-1.191364967E-1,7.743714634E1,-3.432220159E1,-7.267808582E1,8.233525344E0
1.114922918E-1,7.799823069E-1,-1.964451333E-1,-5.821474234E-1,-1.189171645E-1,7.748208907E1,-3.443486082E1,-7.271734456E1,8.363796962E0
1.215142917E-1,7.797464531E-1,-1.964799677E-1,-5.824962940E-1,-1.186979166E-1,7.752526650E1,-3.454803394E1,-7.275433228E1,8.493780693E0
1.315372917E-1,7.795317571E-1,-1.964914527E-1,-5.828202979E-1,-1.184982248E-1,7.756455301E1,-3.464620456E1,-7.278901273E1,8.609001918E0
1.415592916E-1,7.793424545E-1,-1.964533730E-1,-5.831267687E-1,-1.182985120E-1,7.759917895E1,-3.472595794E1,-7.282187241E1,8.709905888E0
1.515822918E-1,7.791742886E-1,-1.963916279E-1,-5.834153481E-1,-1.180857547E-1,7.762992781E1,-3.479794333E1,-7.285204665E1,8.806028777E0
1.616042918E-1,7.790073028E-1,-1.963503029E-1,-5.836966573E-1,-1.178666754E-1,7.766045075E1,-3.487676203E1,-7.288076200E1,8.907728954E0
1.716262917E-1,7.788282840E-1,-1.963324748E-1,-5.839897043E-1,-1.176270073E-1,7.769316193E1,-3.496953581E1,-7.290982093E1,9.023172332E0
1.816492917E-1,7.786036624E-1,-1.963177655E-1,-5.843523780E-1,-1.173369316E-1,7.773418951E1,-3.508596100E1,-7.294593636E1,9.166474867E0
1.916712918E-1,7.783757744E-1,-1.963382489E-1,-5.847215001E-1,-1.169748480E-1,7.777579508E1,-3.522959882E1,-7.297936066E1,9.339989139E0
2.016942918E-1,7.782746641E-1,-1.964138182E-1,-5.849106130E-1,-1.165754224E-1,7.779424882E1,-3.536640250E1,-7.298658387E1,9.504251476E0
2.117169166E-1,7.782826088E-1,-1.964754158E-1,-5.849507578E-1,-1.162167316E-1,7.779279896E1,-3.546379761E1,-7.297585543E1,9.626249637E0
2.217389168E-1,7.783957731E-1,-1.965204286E-1,-5.848516284E-1,-1.158806948E-1,7.777214467E1,-3.552596395E1,-7.294778596E1,9.711922735E0
2.317619168E-1,7.786552923E-1,-1.965633763E-1,-5.845533552E-1,-1.155694192E-1,7.772476082E1,-3.554625009E1,-7.289445583E1,9.752921147E0
2.417839167E-1,7.788437309E-1,-1.965884536E-1,-5.843613763E-1,-1.152273976E-1,7.769033987E1,-3.558588628E1,-7.285409809E1,9.817808560E0
2.518069167E-1,7.787694681E-1,-1.966512314E-1,-5.845466749E-1,-1.146809215E-1,7.770390654E1,-3.574553395E1,-7.285436130E1,1.001812561E1
2.618289168E-1,7.780603263E-1,-1.968763588E-1,-5.855836771E-1,-1.138140241E-1,7.783335563E1,-3.617745416E1,-7.295081792E1,1.050729507E1
2.718509168E-1,7.763969799E-1,-1.973223356E-1,-5.878612295E-1,-1.126535317E-1,7.813628036E1,-3.698515135E1,-7.319325836E1,1.138323244E1
2.818739167E-1,7.742545080E-1,-1.978555565E-1,-5.907293436E-1,-1.114544328E-1,7.852501498E1,-3.797822035E1,-7.350680738E1,1.244262119E1
2.918959167E-1,7.722160125E-1,-1.983163269E-1,-5.934077548E-1,-1.105458521E-1,7.889339195E1,-3.888888982E1,-7.380623395E1,1.340061194E1
3.019189166E-1,7.703409624E-1,-1.988103933E-1,-5.958067323E-1,-1.098348558E-1,7.923096628E1,-3.974273142E1,-7.407491736E1,1.428121742E1
3.119409168E-1,7.686330667E-1,-1.993985526E-1,-5.979325772E-1,-1.091794934E-1,7.953740474E1,-4.058178027E1,-7.430640005E1,1.513316359E1
3.219629168E-1,7.672144038E-1,-2.000534304E-1,-5.996349727E-1,-1.086214691E-1,7.979120099E1,-4.134266400E1,-7.448433898E1,1.589143721E1
3.319859167E-1,7.662575018E-1,-2.007065801E-1,-6.007013301E-1,-1.082788995E-1,7.996200993E1,-4.191103410E1,-7.458985663E1,1.643700267E1
3.420079167E-1,7.659140471E-1,-2.012455961E-1,-6.009753268E-1,-1.081869773E-1,8.002324326E1,-4.218719132E1,-7.460858750E1,1.667626863E1
3.520309168E-1,7.662675117E-1,-2.016581716E-1,-6.003635653E-1,-1.083129753E-1,7.996022472E1,-4.214338784E1,-7.452835400E1,1.658483587E1
3.620529168E-1,7.671855965E-1,-2.020940754E-1,-5.989784302E-1,-1.086694954E-1,7.979634760E1,-4.186349586E1,-7.436076092E1,1.623329270E1
3.720749167E-1,7.683058386E-1,-2.026806331E-1,-5.972195158E-1,-1.093411687E-1,7.959600511E1,-4.148660613E1,-7.415779289E1,1.574444577E1
3.820979167E-1,7.693244647E-1,-2.032728806E-1,-5.955185533E-1,-1.103528406E-1,7.941346985E1,-4.107111860E1,-7.397834794E1,1.518856229E1
