"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.246291678E-3,1.009481400E-1,-1.281836629E-1,3.353656828E-2
1.126829162E-2,9.496587515E-2,-6.733766198E-2,-2.418727987E-2
2.129029180E-2,1.092590615E-1,-4.555140436E-2,-5.474651977E-2
3.131329175E-2,1.265055686E-1,-8.413463086E-2,-4.331758991E-2
4.133529169E-2,1.175901070E-1,-1.118594706E-1,-1.829985529E-2
5.135829165E-2,8.851888776E-2,-1.111014336E-1,3.211758565E-3
6.138029182E-2,6.285640597E-2,-1.109067574E-1,2.057743259E-2
7.140229177E-2,4.255200922E-2,-1.137812808E-1,2.530101128E-2
8.142529172E-2,2.837280743E-2,-9.969554842E-2,1.030927896E-2
9.144729166E-2,1.980752125E-2,-8.897761256E-2,4.717000294E-3
1.014702918E-1,1.975159533E-2,-9.231109172E-2,1.106784120E-2
1.114922918E-1,1.947703585E-2,-9.531232715E-2,2.163129300E-2
1.215142917E-1,1.827035844E-2,-8.735427260E-2,1.640936732E-2
1.315372917E-1,2.395117842E-2,-8.049002290E-2,1.142037101E-2
1.415592916E-1,3.278302029E-2,-7.431361824E-2,9.614747018E-3
1.515822918E-1,3.440236673E-2,-7.082369179E-2,1.106534619E-2
1.616042918E-1,2.959589288E-2,-7.249322534E-2,1.895789057E-2
1.716262917E-1,3.160241246E-2,-8.231259137E-2,2.071206830E-2
1.816492917E-1,3.857563436E-2,-1.054509357E-1,2.762722969E-2
1.916712918E-1,3.753921017E-2,-8.436690271E-2,5.183599517E-2
2.016942918E-1,3.364167362E-2,-3.282329068E-2,6.568549573E-2
2.117169166E-1,3.381402418E-2,-1.056795381E-2,6.000250205E-2
2.217389168E-1,3.273065016E-2,4.387637973E-2,6.861063838E-2
2.317619168E-1,3.092590719E-2,6.600841135E-2,7.270864397E-2
2.417839167E-1,4.555172101E-2,1.168871298E-2,6.879033148E-2
2.518069167E-1,6.373077631E-2,-1.467282176E-1,1.011243239E-1
2.618289168E-1,5.791470036E-2,-4.385880232E-1,1.024460495E-1
2.718509168E-1,4.752679914E-2,-7.402227521E-1,1.081003845E-1
2.818739167E-1,2.835257351E-2,-7.427183986E-1,6.209693477E-2
2.918959167E-1,-3.642304800E-4,-6.603886485E-1,3.017330915E-2
3.019189166E-1,-2.512497082E-2,-6.028201580E-1,3.706983104E-2
3.119409168E-1,-4.217413068E-2,-5.291723609E-1,6.030399725E-2
3.219629168E-1,-6.620942801E-2,-3.968593180E-1,6.952492893E-2
3.319859167E-1,-7.906405628E-2,-2.105249614E-1,6.384047866E-2
3.420079167E-1,-7.832875848E-2,1.757078804E-2,5.828193203E-2
3.520309168E-1,-8.058671653E-2,2.410805523E-1,6.887274235E-2
3.620529168E-1,-1.302687824E-1,3.960160613E-1,7.523290068E-2
3.720749167E-1,-1.917485744E-1,4.220869243E-1,4.416226596E-2
3.820979167E-1,-2.208705097E-1,4.019012153E-1,-3.679330274E-2
3.921199166E-1,-2.721487582E-1,4.797515869E-1,-1.592898667E-1
4.021429168E-1,-3.518300056E-1,6.307879686E-1,-2.965787649E-1
