"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.512416733E-3,4.958545417E-2,3.335423023E-2,2.006307989E-2
1.353441668E-2,5.791600794E-2,3.789264709E-2,4.473176319E-3
2.355741663E-2,6.507937610E-2,2.445087209E-2,4.704833403E-2
3.357941657E-2,4.968777299E-2,3.617546335E-2,1.185947359E-1
4.360241676E-2,7.142174058E-3,6.295408309E-2,1.327499747E-1
5.362441670E-2,-3.082899936E-2,8.786669374E-2,8.018037677E-2
6.364741665E-2,-4.334133118E-2,7.873950899E-2,4.405966029E-2
7.366941660E-2,-3.706461936E-2,6.524742395E-2,4.540647194E-2
8.369141677E-2,-2.703142539E-2,4.995635152E-2,6.420705467E-2
9.371441673E-2,-2.224998549E-2,6.372410059E-2,8.324199915E-2
1.037364167E-1,-1.744857244E-2,6.348974258E-2,1.028452590E-1
1.137593749E-1,-3.277364746E-2,4.619850963E-2,1.359435916E-1
1.237813751E-1,-4.446145892E-2,2.097864076E-2,1.542272568E-1
1.338033751E-1,-3.456833959E-2,-1.953424886E-3,1.407508850E-1
1.438263750E-1,-2.233617753E-2,1.872471999E-3,9.682682902E-2
1.538483750E-1,-1.435339823E-2,1.784862950E-2,7.224342972E-2
1.638713749E-1,-1.159995608E-2,3.053060360E-2,6.919571012E-2
1.738933751E-1,-1.744639687E-2,7.270890474E-2,6.794579327E-2
1.839163750E-1,-2.407713607E-2,1.211605892E-1,5.856135115E-2
1.939383750E-1,-1.116213296E-2,1.283317208E-1,4.990990087E-2
2.039603749E-1,1.568252966E-2,1.102912128E-1,1.433859020E-2
2.139833751E-1,3.818282858E-2,9.856253117E-2,-1.198753156E-2
2.240053751E-1,4.514992237E-2,9.079115838E-2,8.690582588E-3
2.340283750E-1,4.375290871E-2,8.288774639E-2,3.813245893E-2
2.440503750E-1,5.403058231E-2,3.559106588E-2,6.702029705E-2
2.540723749E-1,5.726015195E-2,-1.347111445E-2,9.629942477E-2
2.640953751E-1,4.790712893E-2,-4.793854430E-2,1.345991492E-1
2.741173750E-1,5.612950772E-2,-1.078113914E-1,1.610024124E-1
2.841403750E-1,8.035282046E-2,-2.123543024E-1,1.801377535E-1
2.941623749E-1,1.066500694E-1,-3.473822474E-1,1.879417300E-1
3.041853751E-1,1.453199685E-1,-5.114119649E-1,1.982580274E-1
3.142073750E-1,1.945862472E-1,-8.363967538E-1,1.581525803E-1
3.242293750E-1,2.449471503E-1,-9.946188927E-1,1.468671709E-1
3.342523749E-1,1.827566624E-1,-8.176102042E-1,1.188580468E-1
3.442743751E-1,1.200298890E-1,-5.673553348E-1,7.444131374E-2
3.542973751E-1,9.233393520E-2,-3.536780775E-1,5.008380488E-2
3.643193750E-1,6.745335460E-2,-1.605562568E-1,4.958632588E-2
3.743413750E-1,4.592405260E-2,2.521115541E-2,5.204619095E-2
3.843643749E-1,3.882006928E-2,1.839504689E-1,4.011203349E-2
3.943863751E-1,3.416557610E-2,3.113364577E-1,1.539644506E-2
4.044093750E-1,4.018991068E-2,3.800832927E-1,-1.124581788E-2
