difficulty,style,topped,window_count,duration_seconds,window_1_acc_mag_mean,window_1_acc_mag_std,window_1_acc_mag_min,window_1_acc_mag_max,window_1_lin_acc_mag_mean,window_1_lin_acc_mag_std,window_1_lin_acc_mag_min,window_1_lin_acc_mag_max,window_1_gyro_mag_mean,window_1_gyro_mag_std,window_1_gyro_mag_min,window_1_gyro_mag_max,window_1_yaw_std,window_1_pitch_std,window_1_roll_std,window_1_yaw_range,window_1_pitch_range,window_1_roll_range,window_1_yaw_mean_sin,window_1_yaw_mean_cos,window_1_yaw_min_sin,window_1_yaw_min_cos,window_1_yaw_max_sin,window_1_yaw_max_cos,window_1_pitch_mean_sin,window_1_pitch_mean_cos,window_1_pitch_min_sin,window_1_pitch_min_cos,window_1_pitch_max_sin,window_1_pitch_max_cos,window_1_roll_mean_sin,window_1_roll_mean_cos,window_1_roll_min_sin,window_1_roll_min_cos,window_1_roll_max_sin,window_1_roll_max_cos
1,3,1,1,31.430391046633,10.837332330951813,5.089530846703971,0.7195180556495678,101.4173795018799,4.175671347633487,5.32454381955242,0.05512937780598758,91.8882817864474,1.7008774034938665,1.7480520865127749,0.032361442124147384,22.99346875234937,71.62405772058233,23.53905979940152,123.07587805455428,312.79232890000003,102.36709032,359.9153568,0.012084146739170503,0.9999269840331274,-0.28547732330792536,-0.958385464141095,0.5093461735506069,-0.8605617209063828,-0.5564893488230048,0.83085474340979,-0.999799448182706,0.02002656769285295,0.23369321583625455,0.9723103829910024,-0.02890595222238745,0.9995821356577542,-0.00017854020021361623,-0.9999999840616983,0.0012987619631404169,-0.999999156608326
2,1,1,1,31.111442251676998,10.73537592720381,3.841605643114317,1.8309310841239486,68.90129146721033,4.206788608435201,4.0074442044547975,0.10523402650065475,60.62203832084449,1.2193497519724175,1.1849088953264302,0.029998661323913028,10.864349681666537,105.58274513294549,11.959969430051451,69.8213640015831,359.799222,89.152155313,265.94088591,0.996183025783414,-0.0872890551043024,-0.00028014453990273815,-0.9999999607595176,0.0032240870363863714,-0.9999948026178845,-0.4319742763956143,0.9018859265630468,-0.9969747555585506,0.0777260366863524,0.06296515062777076,0.998015726232018,-0.8561725746372264,-0.5166899674263697,-0.049525606151507424,-0.9987728542242854,0.9997731842117592,0.021297420761206252
2,1,1,1,28.525697378412,10.78663225789259,5.016285187835481,1.1806106548405957,111.71740632982998,3.6976487908055673,5.565710950649664,0.1308931699333626,103.03802922291813,1.2451018168745787,1.5871406964321773,0.036104589056589004,18.48101800223209,128.4590380930017,22.64383557007393,120.81172810420784,359.782649,102.49819670000001,359.7945616,0.20078661764403571,0.979635000484909,-0.003470355104287515,-0.9999939782995947,0.0003231285067616233,-0.9999999477939827,-0.6305758538585347,0.7761276264446332,-0.9973796465433394,0.07234528776004276,0.28647272694689724,0.9580883971302483,-0.7667271544148594,0.6419731074452358,-0.0035617905932349204,-0.999993656803767,2.377836572719173e-05,-0.9999999997172947
2,2,0,1,58.696308166659996,11.002145204192951,4.268376668870399,1.0135564212222863,121.619540515731,4.3665736408505245,4.898362716184062,0.0830396561280086,112.83207890719721,1.3104159072287545,1.4839114585695148,0.020204214376082347,16.986989161023537,91.1028110000343,11.938704938868854,45.1921786674475,359.9493415,87.36318915599999,359.4388046,-0.9687170083928276,-0.24816800287396104,-0.0004155175043826652,-0.999999913672598,0.00046864008562808105,-0.999999890188229,-0.5345218195828666,0.8451546748316674,-0.9812338833766817,0.1928213321018101,0.1474757200256758,0.9890656762838899,-0.9231150679200717,-0.3845238242019881,-0.0047103260361925515,-0.9999889063527819,0.005084342116796612,-0.9999870746490873
2,2,1,1,46.86520328832133,10.500160821261227,2.862408905428507,1.0267634700252783,46.736644455509584,3.1530118675851417,3.4267504526798027,0.06825460086475581,39.35494204880074,1.2117321287925524,1.2493220914317957,0.009119268199293708,12.228205367206884,114.21454634574646,14.59178234871622,139.87581771419482,359.38620019999996,69.86683301299999,359.9554838,-0.6773477423278013,0.7356629907528518,-0.003947090251594245,-0.9999922102089325,0.006765675340644521,-0.999977112556675,-0.5991455029403546,0.8006401603132018,-0.9476817645016976,0.319216655628977,-0.02648417376035211,0.9996492327512844,-0.0687580913264847,0.9976333619507413,-0.0005984559114934191,-0.999999820925245,0.00017849831231224784,-0.9999999840691761
2,2,1,1,47.848236670066,10.603425312254563,3.389575847122011,1.1479809512754622,54.16420902628991,3.4726016563230178,3.8756494612190044,0.08051490821246575,44.843922374356275,1.2272828408771173,1.2790515465011723,0.021742870411391575,11.44527004485395,54.552305960855975,18.46701596098711,53.313845967130135,359.7972851,97.339209452,359.7785797,-0.9973912544761386,0.07218507805990444,-0.00013467658599376154,-0.9999999909311086,0.0034033592913133856,-0.9999942085559967,-0.5708603310179511,0.8210471865064001,-0.9995746727874784,0.029162879175513454,0.15661298835554097,0.9876600487406318,0.9986147852440812,-0.05261663892646031,-0.0020557276302188036,-0.9999978869897228,0.0018087832013094437,-0.9999983641503273
2,2,1,1,67.172863253381,10.96186652473654,4.004304942888312,0.5420341844345169,94.76818265310126,4.111018099393799,4.692450494398236,0.08054739607579098,87.40486971490263,1.4280521447689258,1.6256692774644703,0.012872294174821762,18.524499912619962,42.59083210739115,23.73102730491647,35.11298424086179,352.5657053,98.272499001,354.74369060000004,-0.9013975740043484,0.43299239436631587,-0.11964194385561583,-0.9928171056496004,0.009823534154913624,-0.9999517479242223,-0.6391581642136992,0.7690753156349344,-0.999863345436001,0.01653149882885072,0.160221054808598,0.9870811585660119,0.9529931914224644,0.30299171127677105,-0.03879750940749436,-0.9992470931975611,0.052907941316607726,-0.9985993940242696
2,2,1,1,36.4207843300383,10.879614069733694,4.411640130802213,1.5816897399700263,78.51816256129203,3.6313300210791546,5.28711643781563,0.03846592217669835,83.31396762485312,1.3077898774882972,1.6621668808093923,0.009313979696671795,20.99760226996805,94.10546495450453,10.697133305716605,32.700815461495495,359.9146504,51.833618525,186.50299174,-0.9371838259469041,0.3488358874650415,-1.618094749464207e-05,-0.9999999998690885,0.0014734500546074478,-0.999998914471879,-0.5862395282009132,0.8101377756744655,-0.8491848698600791,0.5280956890571257,-0.10955221181829135,0.9939810425182767,-0.9856428904427624,0.16884339643479307,-0.5304208636572386,-0.8477344557095159,0.6230183509588788,0.782207219583455
2,2,1,1,49.8928066249501,10.842327215083477,3.72517815998537,0.6569042052919324,76.92743165195178,4.041098796942512,4.236391524644853,0.08350312373772781,78.11477657953102,1.5138449477487974,1.5779345137799776,0.04321096044066777,13.137799218942614,105.52651073997701,24.516294629769284,119.15082392129662,359.44506909999996,98.51334006299999,359.7626732,-0.3726997012109113,0.9279520099214708,-0.0066633297952025435,-0.9999777997715951,0.0030219876215777227,-0.9999954337849823,-0.6243380835223231,0.7811542469088116,-0.9996950507926937,0.024694238611332422,0.17241667637232774,0.9850241061561489,0.6292371263528233,0.7772133804942123,-0.0009535081324647318,-0.9999995454110173,0.0031886203829715287,-0.9999949163371048
2,2,1,1,46.311682499994994,10.685520804131862,3.4733414243870158,1.6207799829232805,49.877038036858444,3.6435470924209135,3.9686822758367972,0.05779583887077396,44.51195190123533,1.2998550976019048,1.4134689412468393,0.018048311803233786,12.744400442763533,52.830568969667596,26.860974592859517,83.77556267631849,358.15264609999997,101.51368454,359.9430751,-0.832169945007054,0.5545206782681389,-0.01251659161351639,-0.999921664398957,0.01972421039275514,-0.9998054588390595,-0.5236110636861081,0.8519574249840789,-0.9995584548027409,0.02971355637343268,0.2286294731747255,0.9735135150555679,-0.9710758543208307,-0.23877119833654348,-0.0004844300775778192,-0.9999998826637431,0.0005090968128522192,-0.9999998704102092
