"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.443274994E-2,7.102597033E-1,-1.475974996E-1,6.769705833E-3,6.882588785E-1,8.948790114E1,-1.183197224E1,1.228573231E1,8.691952907E1
2.445475000E-2,7.103498969E-1,-1.481931188E-1,7.533796587E-3,6.880298531E-1,8.947321793E1,-1.182639613E1,1.239357726E1,8.688250760E1
3.447674995E-2,7.104143934E-1,-1.488322284E-1,8.156532078E-3,6.878182641E-1,8.946271695E1,-1.183543150E1,1.249345483E1,8.684823640E1
4.449775000E-2,7.103902024E-1,-1.491129475E-1,8.329428988E-3,6.877803306E-1,8.946665571E1,-1.184638509E1,1.252984871E1,8.684199186E1
5.451974995E-2,7.103042137E-1,-1.490886603E-1,8.159039816E-3,6.878765190E-1,8.948065524E1,-1.185606078E1,1.251528042E1,8.685739601E1
6.454175001E-2,7.102123427E-1,-1.490618233E-1,7.956355621E-3,6.879795166E-1,8.949561051E1,-1.186794740E1,1.249793143E1,8.687388096E1
7.456274994E-2,7.101050830E-1,-1.490864898E-1,7.753155128E-3,6.880871979E-1,8.951306838E1,-1.188418431E1,1.248477154E1,8.689108175E1
8.458475000E-2,7.099414847E-1,-1.489676041E-1,7.327651082E-3,6.882862838E-1,8.953969087E1,-1.190413368E1,1.244305124E1,8.692303019E1
9.460674995E-2,7.096984785E-1,-1.485934033E-1,6.586677875E-3,6.886251319E-1,8.957922399E1,-1.192483580E1,1.235683178E1,8.697764743E1
1.046277500E-1,7.093612734E-1,-1.486137338E-1,6.301443809E-3,6.889707664E-1,8.963405897E1,-1.194309077E1,1.234050415E1,8.703333335E1
1.146497499E-1,7.090947130E-1,-1.498922058E-1,7.250359030E-3,6.889590733E-1,8.967738730E1,-1.197716416E1,1.252241696E1,8.703087289E1
1.246717500E-1,7.091660834E-1,-1.515419388E-1,8.168928520E-3,6.885142818E-1,8.966578794E1,-1.205300038E1,1.272452961E1,8.695811449E1
1.346937499E-1,7.092560097E-1,-1.521248297E-1,7.984894306E-3,6.882951333E-1,8.965117114E1,-1.212109756E1,1.275251388E1,8.692192780E1
1.447147500E-1,7.092286011E-1,-1.515489194E-1,7.257497653E-3,6.884584234E-1,8.965562639E1,-1.212648454E1,1.264823272E1,8.694832706E1
1.547367499E-1,7.091512754E-1,-1.503872469E-1,6.574086504E-3,6.887995883E-1,8.966819469E1,-1.207545726E1,1.250339079E1,8.700416635E1
1.647587500E-1,7.089892728E-1,-1.493376428E-1,6.124358557E-3,6.891987091E-1,8.969452164E1,-1.201468436E1,1.238800362E1,8.706944040E1
1.747797499E-1,7.086973776E-1,-1.487702409E-1,5.911190334E-3,6.896234512E-1,8.974194203E1,-1.197592369E1,1.233160974E1,8.713855456E1
1.848017500E-1,7.083347731E-1,-1.484801125E-1,5.850477799E-3,6.900588011E-1,8.980082219E1,-1.194855057E1,1.231042816E1,8.720923599E1
1.948237499E-1,7.080014778E-1,-1.481724247E-1,5.835826501E-3,6.904671178E-1,8.985491633E1,-1.191654352E1,1.229117662E1,8.727560733E1
2.048447500E-1,7.076724887E-1,-1.478239282E-1,5.777995756E-3,6.908793891E-1,8.990828646E1,-1.188444690E1,1.226508000E1,8.734265523E1
2.148667499E-1,7.073008332E-1,-1.472714463E-1,5.431348464E-3,6.913806040E-1,8.996854821E1,-1.185644569E1,1.219997896E1,8.742416344E1
2.248887500E-1,7.068701925E-1,-1.461196888E-1,4.385369051E-3,6.920724709E-1,9.003833443E1,-1.183001231E1,1.203156897E1,8.753684012E1
2.349097499E-1,7.064313674E-1,-1.443732446E-1,2.763616272E-3,6.928949166E-1,9.010940328E1,-1.179719377E1,1.176953734E1,8.767130244E1
2.449317500E-1,7.060437744E-1,-1.421076882E-1,6.372392761E-4,6.937629836E-1,9.017213839E1,-1.176059565E1,1.142458495E1,8.781416595E1
2.549537499E-1,7.056747580E-1,-1.392142912E-1,-2.206909087E-3,6.947212129E-1,9.023183492E1,-1.172774254E1,1.097119829E1,8.797351646E1
2.649747500E-1,7.051732158E-1,-1.354419217E-1,-6.185808662E-3,6.959511370E-1,9.031292082E1,-1.170877244E1,1.035798162E1,8.818084976E1
2.749967499E-1,7.043995396E-1,-1.306178830E-1,-1.156586968E-2,6.975862948E-1,9.043789168E1,-1.171037961E1,9.551874579E0,8.846134003E1
2.850187500E-1,7.034687861E-1,-1.249411609E-1,-1.801017023E-2,6.994261558E-1,9.058805605E1,-1.172767649E1,8.594188107E0,8.878550409E1
2.950407499E-1,7.026836551E-1,-1.185385225E-1,-2.515051545E-2,7.011074131E-1,9.071457491E1,-1.174800914E1,7.519913173E0,8.909656260E1
3.050617500E-1,7.017045268E-1,-1.114150465E-1,-3.311270314E-2,7.029231563E-1,9.087216220E1,-1.178002692E1,6.324640691E0,8.944628561E1
3.150837499E-1,7.003678111E-1,-1.037302272E-1,-4.185282683E-2,7.049633029E-1,9.108695802E1,-1.183517614E1,5.027119811E0,8.985332193E1
3.251057500E-1,6.987405465E-1,-9.571061184E-2,-5.121733763E-2,7.070912721E-1,9.134790999E1,-1.192347310E1,3.656635585E0,9.029869445E1
3.351267499E-1,6.968241441E-1,-8.746367740E-2,-6.100181017E-2,7.092707551E-1,9.165448652E1,-1.203952154E1,2.238301139E0,9.077826179E1
3.451487500E-1,6.944713055E-1,-7.903085100E-2,-7.090840650E-2,7.116429813E-1,9.202979590E1,-1.216413295E1,8.019260846E-1,9.131389108E1
3.551707499E-1,6.917996161E-1,-7.036649154E-2,-8.100014274E-2,7.140734221E-1,9.245453312E1,-1.230134971E1,-6.633883632E-1,9.188685939E1
3.651917500E-1,6.892076205E-1,-6.076494752E-2,-9.202283635E-2,7.161230721E-1,9.286516430E1,-1.245834330E1,-2.281852861E0,9.244353026E1
3.752137499E-1,6.868129788E-1,-4.989482484E-2,-1.042150214E-1,7.175914946E-1,9.324329002E1,-1.263062225E1,-4.102688920E0,9.296518907E1
3.852357500E-1,6.844056680E-1,-3.727461751E-2,-1.178279977E-1,7.185513983E-1,9.362223156E1,-1.280552120E1,-6.183718170E0,9.348301100E1
3.952567499E-1,6.816403553E-1,-2.311395339E-2,-1.325438201E-1,7.192109702E-1,9.405608088E1,-1.298052457E1,-8.478994651E0,9.403893856E1
4.052787500E-1,6.785924046E-1,-7.574979326E-3,-1.487978576E-1,7.192455056E-1,9.453250749E1,-1.321080988E1,-1.101404704E1,9.461101604E1
4.153007499E-1,6.752827469E-1,9.177197040E-3,-1.670932935E-1,7.183235353E-1,9.504777805E1,-1.355894792E1,-1.381896135E1,9.518865459E1
4.253227500E-1,6.716506659E-1,2.704126522E-2,-1.868293983E-1,7.164139802E-1,9.561081567E1,-1.398908858E1,-1.684081407E1,9.577509513E1
4.353437499E-1,6.676443102E-1,4.629069505E-2,-2.081262904E-1,7.132963383E-1,9.622897828E1,-1.449974064E1,-2.011750764E1,9.637226694E1
4.453657500E-1,6.626861734E-1,6.614295124E-2,-2.295960478E-1,7.097590191E-1,9.698988233E1,-1.505409019E1,-2.346516057E1,9.707258775E1
4.553877499E-1,6.566530970E-1,8.572288612E-2,-2.502751830E-1,7.062723026E-1,9.790976861E1,-1.565068907E1,-2.672927145E1,9.791029899E1
4.654087500E-1,6.498335051E-1,1.041191531E-1,-2.691001677E-1,7.031789557E-1,9.894189990E1,-1.626211027E1,-2.974689184E1,9.886176557E1
4.754307499E-1,6.427353041E-1,1.205137503E-1,-2.852629995E-1,7.007088949E-1,1.000078241E2,-1.685487845E1,-3.238375044E1,9.986867579E1
4.854527500E-1,6.360674330E-1,1.345030164E-1,-2.984686502E-1,6.987443328E-1,1.010016020E2,-1.738622236E1,-3.458712879E1,1.008276385E2
4.954737499E-1,6.305335254E-1,1.458929124E-1,-3.086073223E-1,6.970683475E-1,1.018210079E2,-1.780123251E1,-3.633953837E1,1.016227513E2
5.054957500E-1,6.265573838E-1,1.545635834E-1,-3.155386560E-1,6.956804597E-1,1.024068264E2,-1.804459341E1,-3.762276265E1,1.021772562E2
5.155177499E-1,6.241512967E-1,1.605660058E-1,-3.191946053E-1,6.948154457E-1,1.027601561E2,-1.808144582E1,-3.843152860E1,1.024819530E2
5.255387500E-1,6.229808313E-1,1.641848502E-1,-3.197609009E-1,6.947597750E-1,1.029317224E2,-1.791525807E1,-3.879588833E1,1.025893979E2
5.355607499E-1,6.227164731E-1,1.658984936E-1,-3.177941657E-1,6.954917946E-1,1.029704435E2,-1.758229474E1,-3.879629437E1,1.025538847E2
5.455827500E-1,6.230060351E-1,1.662869664E-1,-3.141136868E-1,6.968104720E-1,1.029280302E2,-1.714489094E1,-3.854509821E1,1.024357131E2
5.556047499E-1,6.234903129E-1,1.659710020E-1,-3.096139102E-1,6.984645567E-1,1.028570680E2,-1.667065037E1,-3.816529476E1,1.022952146E2
5.656257500E-1,6.238539981E-1,1.655827821E-1,-3.050654276E-1,7.002311419E-1,1.028037534E2,-1.620791107E1,-3.777230274E1,1.021803620E2
5.756477499E-1,6.240382641E-1,1.655800689E-1,-3.010739261E-1,7.017933570E-1,1.027767333E2,-1.578415096E1,-3.745724775E1,1.020942504E2
5.856697500E-1,6.240404583E-1,1.662949690E-1,-2.980227840E-1,7.029239014E-1,1.027764115E2,-1.540988978E1,-3.728225212E1,1.020303250E2
5.956907499E-1,6.238266368E-1,1.679136872E-1,-2.961980941E-1,7.034999329E-1,1.028077651E2,-1.509941809E1,-3.728693949E1,1.019907189E2
6.057127500E-1,6.232868226E-1,1.705893693E-1,-2.957302325E-1,7.035313718E-1,1.028868901E2,-1.485856448E1,-3.749408046E1,1.019900354E2
6.157347499E-1,6.222908162E-1,1.744058929E-1,-2.966122818E-1,7.031059336E-1,1.030327687E2,-1.468690724E1,-3.790905030E1,1.020470694E2
6.257557500E-1,6.208226387E-1,1.792833896E-1,-2.987451546E-1,7.022734833E-1,1.032475344E2,-1.458262530E1,-3.851704670E1,1.021646446E2
6.357777499E-1,6.189735352E-1,1.849977595E-1,-3.019521768E-1,7.010510087E-1,1.035175695E2,-1.454254624E1,-3.928561326E1,1.023310578E2
6.457997500E-1,6.167633440E-1,1.913038289E-1,-3.060123777E-1,6.995442694E-1,1.038396799E2,-1.456588554E1,-4.017508037E1,1.025487834E2
6.558207500E-1,6.143525732E-1,1.978811186E-1,-3.106236012E-1,6.978015526E-1,1.041902157E2,-1.464081552E1,-4.113445775E1,1.027972556E2
6.658427500E-1,6.118663359E-1,2.042695693E-1,-3.153581252E-1,6.960192414E-1,1.045508522E2,-1.475588130E1,-4.208753192E1,1.030670429E2
6.758652916E-1,6.093884252E-1,2.100256592E-1,-3.198998169E-1,6.944055360E-1,1.049094095E2,-1.491206597E1,-4.296664254E1,1.033588097E2
