classifier	selector	avg_performance_v	outer_scores_per_repeat	best_parameters
KNN	Variance Threshold	0.541	[{'fit_time': [0.7262370586395264, 0.7222669124603271, 0.7286882400512695], 'score_time': [0.004210948944091797, 0.005280971527099609, 0.006409883499145508], 'test_accuracy': [0.5555555555555556, 0.5, 0.5555555555555556], 'test_precision_macro': [0.5555555555555555, 0.3611111111111111, 0.5555555555555555], 'test_recall_macro': [0.5833333333333334, 0.42857142857142855, 0.5793650793650794], 'test_f1_macro': [0.5589743589743589, 0.3805668016194332, 0.5437525437525438]}, {'fit_time': [0.6117150783538818, 0.7310731410980225, 0.611314058303833], 'score_time': [0.0028710365295410156, 0.0029129981994628906, 0.0030570030212402344], 'test_accuracy': [0.7222222222222222, 0.5555555555555556, 0.6111111111111112], 'test_precision_macro': [0.7190476190476192, 0.5666666666666668, 0.5952380952380952], 'test_recall_macro': [0.7261904761904763, 0.5833333333333334, 0.626984126984127], 'test_f1_macro': [0.707936507936508, 0.5666666666666665, 0.6063492063492064]}, {'fit_time': [0.6569559574127197, 0.6079699993133545, 0.652421236038208], 'score_time': [0.0029709339141845703, 0.0027930736541748047, 0.002701997756958008], 'test_accuracy': [0.8333333333333334, 0.6666666666666666, 0.3888888888888889], 'test_precision_macro': [0.8194444444444445, 0.6666666666666666, 0.4666666666666666], 'test_recall_macro': [0.8214285714285715, 0.6785714285714285, 0.3273809523809524], 'test_f1_macro': [0.8175213675213676, 0.6484848484848484, 0.2558922558922559]}, {'fit_time': [0.6583960056304932, 0.6570250988006592, 0.6567609310150146], 'score_time': [0.002913951873779297, 0.0030128955841064453, 0.002752065658569336], 'test_accuracy': [0.6666666666666666, 0.4444444444444444, 0.3888888888888889], 'test_precision_macro': [0.7454545454545455, 0.4583333333333333, 0.3888888888888889], 'test_recall_macro': [0.6785714285714285, 0.4523809523809524, 0.3670634920634921], 'test_f1_macro': [0.6296296296296295, 0.4538461538461538, 0.3606060606060606]}, {'fit_time': [0.6074259281158447, 0.609483003616333, 0.6067161560058594], 'score_time': [0.0030329227447509766, 0.0029659271240234375, 0.0029268264770507812], 'test_accuracy': [0.3333333333333333, 0.6111111111111112, 0.4444444444444444], 'test_precision_macro': [0.34722222222222215, 0.6126984126984126, 0.4583333333333333], 'test_recall_macro': [0.32142857142857145, 0.6666666666666666, 0.49007936507936506], 'test_f1_macro': [0.3212121212121212, 0.6238095238095238, 0.4583333333333333]}, {'fit_time': [0.6977360248565674, 0.7028450965881348, 0.6878867149353027], 'score_time': [0.0029001235961914062, 0.0033097267150878906, 0.0030069351196289062], 'test_accuracy': [0.6111111111111112, 0.3888888888888889, 0.5], 'test_precision_macro': [0.5793650793650793, 0.4166666666666667, 0.5222222222222223], 'test_recall_macro': [0.5595238095238095, 0.44047619047619047, 0.5436507936507936], 'test_f1_macro': [0.5515873015873015, 0.37407407407407406, 0.48395721925133683]}, {'fit_time': [0.6919012069702148, 0.700573205947876, 0.6151821613311768], 'score_time': [0.0037567615509033203, 0.002919912338256836, 0.0027608871459960938], 'test_accuracy': [0.6111111111111112, 0.5, 0.3888888888888889], 'test_precision_macro': [0.5936507936507937, 0.4904761904761905, 0.40277777777777773], 'test_recall_macro': [0.5952380952380952, 0.5357142857142857, 0.4484126984126984], 'test_f1_macro': [0.5913715913715913, 0.5015873015873015, 0.4190476190476191]}, {'fit_time': [0.6428821086883545, 0.64227294921875, 0.6447012424468994], 'score_time': [0.0029387474060058594, 0.0049571990966796875, 0.0027909278869628906], 'test_accuracy': [0.4444444444444444, 0.4444444444444444, 0.4444444444444444], 'test_precision_macro': [0.4539682539682539, 0.3, 0.42063492063492064], 'test_recall_macro': [0.48809523809523814, 0.38095238095238093, 0.3511904761904762], 'test_f1_macro': [0.4676434676434676, 0.33464052287581697, 0.38095238095238093]}, {'fit_time': [0.6552729606628418, 0.6555790901184082, 0.6573359966278076], 'score_time': [0.0027933120727539062, 0.0027589797973632812, 0.0027611255645751953], 'test_accuracy': [0.7222222222222222, 0.6666666666666666, 0.5555555555555556], 'test_precision_macro': [0.7166666666666668, 0.6722222222222222, 0.5555555555555555], 'test_recall_macro': [0.7261904761904763, 0.6785714285714285, 0.5158730158730159], 'test_f1_macro': [0.7111111111111109, 0.6666666666666666, 0.5198879551820729]}, {'fit_time': [0.629187822341919, 0.6276438236236572, 0.6247239112854004], 'score_time': [0.0028090476989746094, 0.0028371810913085938, 0.002680063247680664], 'test_accuracy': [0.7777777777777778, 0.5, 0.3888888888888889], 'test_precision_macro': [0.8148148148148149, 0.5555555555555555, 0.3333333333333333], 'test_recall_macro': [0.8095238095238094, 0.5, 0.31547619047619047], 'test_f1_macro': [0.7583333333333334, 0.5140056022408964, 0.32380952380952377]}]	{'classifier__n_neighbors': 1, 'classifier__weights': 'uniform', 'feature_selector__threshold': 0.1}
Logistic Regression	Variance Threshold	0.480	[{'fit_time': [0.6257069110870361, 0.6291780471801758, 0.6101460456848145], 'score_time': [0.0030679702758789062, 0.002585172653198242, 0.0030221939086914062], 'test_accuracy': [0.5555555555555556, 0.4444444444444444, 0.5555555555555556], 'test_precision_macro': [0.5833333333333334, 0.5767195767195766, 0.36111111111111116], 'test_recall_macro': [0.5833333333333334, 0.4523809523809524, 0.43452380952380953], 'test_f1_macro': [0.5816239316239317, 0.48412698412698413, 0.3871794871794872]}, {'fit_time': [0.676429033279419, 0.6687049865722656, 0.6605041027069092], 'score_time': [0.002553224563598633, 0.002626180648803711, 0.0028998851776123047], 'test_accuracy': [0.6111111111111112, 0.5555555555555556, 0.5], 'test_precision_macro': [0.7238095238095239, 0.557142857142857, 0.6571428571428571], 'test_recall_macro': [0.5595238095238095, 0.6190476190476191, 0.4682539682539682], 'test_f1_macro': [0.5591036414565826, 0.5629370629370629, 0.5013071895424837]}, {'fit_time': [0.6367850303649902, 0.6416351795196533, 0.6441538333892822], 'score_time': [0.0026350021362304688, 0.002722024917602539, 0.002515077590942383], 'test_accuracy': [0.5555555555555556, 0.7777777777777778, 0.3333333333333333], 'test_precision_macro': [0.5333333333333333, 0.7738095238095238, 0.375], 'test_recall_macro': [0.511904761904762, 0.7738095238095238, 0.33134920634920634], 'test_f1_macro': [0.5002513826043237, 0.7738095238095238, 0.34722222222222227]}, {'fit_time': [0.6270091533660889, 0.6225709915161133, 0.6106700897216797], 'score_time': [0.0025510787963867188, 0.0026760101318359375, 0.0027239322662353516], 'test_accuracy': [0.5, 0.5555555555555556, 0.3333333333333333], 'test_precision_macro': [0.5, 0.5099206349206349, 0.3126984126984127], 'test_recall_macro': [0.5, 0.5119047619047619, 0.3253968253968254], 'test_f1_macro': [0.49829059829059824, 0.5079365079365079, 0.3074074074074074]}, {'fit_time': [0.8499228954315186, 0.8543040752410889, 0.854982852935791], 'score_time': [0.0033769607543945312, 0.002582073211669922, 0.0026040077209472656], 'test_accuracy': [0.3333333333333333, 0.6111111111111112, 0.5], 'test_precision_macro': [0.23589743589743592, 0.7268518518518517, 0.5357142857142857], 'test_recall_macro': [0.2857142857142857, 0.5595238095238095, 0.6011904761904762], 'test_f1_macro': [0.24444444444444446, 0.563888888888889, 0.5619047619047618]}, {'fit_time': [0.7503960132598877, 0.7372350692749023, 0.7193188667297363], 'score_time': [0.003512144088745117, 0.004927873611450195, 0.006340980529785156], 'test_accuracy': [0.6666666666666666, 0.3333333333333333, 0.4444444444444444], 'test_precision_macro': [0.746031746031746, 0.19487179487179487, 0.47222222222222215], 'test_recall_macro': [0.6428571428571428, 0.28571428571428575, 0.43253968253968256], 'test_f1_macro': [0.6626984126984127, 0.2222222222222222, 0.40776182881446044]}, {'fit_time': [0.7274551391601562, 0.7112531661987305, 0.7051651477813721], 'score_time': [0.0025091171264648438, 0.0025289058685302734, 0.003052949905395508], 'test_accuracy': [0.5, 0.2777777777777778, 0.3888888888888889], 'test_precision_macro': [0.5052910052910052, 0.23232323232323235, 0.26666666666666666], 'test_recall_macro': [0.46428571428571425, 0.2738095238095238, 0.30952380952380953], 'test_f1_macro': [0.4682539682539682, 0.2433862433862434, 0.28431372549019607]}, {'fit_time': [0.6093990802764893, 0.6092779636383057, 0.6056880950927734], 'score_time': [0.0026040077209472656, 0.0025169849395751953, 0.002630949020385742], 'test_accuracy': [0.7222222222222222, 0.2222222222222222, 0.4444444444444444], 'test_precision_macro': [0.7936507936507936, 0.17857142857142858, 0.4583333333333333], 'test_recall_macro': [0.6904761904761906, 0.19047619047619047, 0.42063492063492064], 'test_f1_macro': [0.7103174603174603, 0.18412698412698414, 0.43333333333333335]}, {'fit_time': [0.613433837890625, 0.60430908203125, 0.6049399375915527], 'score_time': [0.0029571056365966797, 0.002638101577758789, 0.003156900405883789], 'test_accuracy': [0.5, 0.4444444444444444, 0.6666666666666666], 'test_precision_macro': [0.5095238095238095, 0.3055555555555556, 0.45021645021645024], 'test_recall_macro': [0.5357142857142857, 0.38095238095238093, 0.5297619047619048], 'test_f1_macro': [0.5023310023310023, 0.3292847503373819, 0.48370927318295737]}, {'fit_time': [0.5984020233154297, 0.6143670082092285, 0.5962231159210205], 'score_time': [0.002588987350463867, 0.0026090145111083984, 0.0030519962310791016], 'test_accuracy': [0.2777777777777778, 0.4444444444444444, 0.3333333333333333], 'test_precision_macro': [0.3242424242424242, 0.4083333333333334, 0.2222222222222222], 'test_recall_macro': [0.2738095238095238, 0.4166666666666667, 0.2619047619047619], 'test_f1_macro': [0.27777777777777773, 0.40740740740740744, 0.23589743589743586]}]	{'classifier__C': 0.1, 'feature_selector__threshold': 0.05}
