"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.562379161E-2,-3.489138931E-2,1.621572375E-1,1.552591473E-1
2.564679179E-2,-1.945984736E-2,1.185416579E-1,1.479572505E-1
3.567079175E-2,-2.079701982E-2,5.807218701E-2,1.358334720E-1
4.569379170E-2,-2.213341650E-3,-3.130564839E-2,1.102473512E-1
5.571679166E-2,3.379072994E-2,-8.902140707E-2,1.031446978E-1
6.573979161E-2,6.101520360E-2,-9.390397370E-2,1.330975145E-1
7.576379180E-2,6.207328290E-2,3.459195793E-2,1.402502358E-1
8.578679175E-2,2.164600231E-2,2.936888635E-1,1.154271364E-1
9.580979170E-2,-2.799691632E-2,4.049482644E-1,7.120774686E-2
1.058327917E-1,-4.905551206E-3,2.814471424E-1,5.627206713E-2
1.158567916E-1,7.325023413E-2,7.214344293E-2,8.307226002E-2
1.258797918E-1,8.902055770E-2,-1.169709936E-1,7.673420012E-2
1.359027917E-1,4.685792327E-2,-2.791774869E-1,8.555432409E-2
1.459257917E-1,5.474385340E-3,-3.448798656E-1,9.213019907E-2
1.559497917E-1,4.277560860E-3,-3.491814137E-1,1.005194187E-1
1.659727916E-1,3.034265712E-2,-3.092486262E-1,1.216527298E-1
1.759957918E-1,5.207858235E-2,-2.339091450E-1,1.042359173E-1
1.860187917E-1,6.566739827E-2,-1.508985907E-1,8.078435808E-2
1.960427917E-1,6.963976473E-2,-5.656410754E-2,8.233458549E-2
2.060657917E-1,4.732168093E-2,6.756503135E-2,8.395698667E-2
2.160887916E-1,4.256341234E-2,1.206636652E-1,5.535995960E-2
2.261127918E-1,6.451634318E-2,1.227443293E-1,4.669805989E-2
2.361357918E-1,7.483582199E-2,8.368587494E-2,7.707992941E-2
2.461587917E-1,8.053222299E-2,4.463273659E-2,1.211072803E-1
2.561817917E-1,6.075718626E-2,2.896741964E-3,1.440568119E-1
2.662057916E-1,1.506141853E-2,-5.395855755E-2,1.632523388E-1
2.762287918E-1,-8.208218031E-3,-9.445538372E-2,1.873382330E-1
2.862517918E-1,-2.836687025E-3,-1.482700258E-1,2.051466107E-1
2.962747917E-1,3.354661912E-2,-2.220505029E-1,2.168221772E-1
3.062987917E-1,6.564250588E-2,-2.581044436E-1,2.310795188E-1
3.163217916E-1,1.057824716E-1,-2.742844820E-1,2.716075182E-1
3.263447918E-1,1.411337256E-1,-2.856040299E-1,3.056119382E-1
3.363677918E-1,1.525858492E-1,-3.554115891E-1,3.071754873E-1
3.463917917E-1,1.401634365E-1,-4.754541814E-1,3.090901077E-1
3.564147917E-1,1.176855490E-1,-6.811610460E-1,2.838113904E-1
3.664377916E-1,1.175718755E-1,-9.660071731E-1,2.425502539E-1
3.764607918E-1,1.263973266E-1,-1.259649515E0,2.284131199E-1
3.864847918E-1,1.247583702E-1,-1.533596158E0,2.715544701E-1
3.965077917E-1,9.141372889E-2,-1.740233183E0,4.094700217E-1
4.065307917E-1,2.523258515E-2,-2.011649132E0,5.457648635E-1
4.165537916E-1,-5.737893656E-2,-2.324779987E0,6.310557723E-1
4.265777918E-1,-1.538487375E-1,-2.703685284E0,6.828272939E-1
4.366007918E-1,-2.389401942E-1,-3.128176451E0,7.295277119E-1
4.466237917E-1,-3.697968423E-1,-3.360632658E0,7.824506760E-1
4.566477917E-1,-4.781595469E-1,-3.377899170E0,9.520120025E-1
4.666707916E-1,-4.985712171E-1,-3.319935560E0,9.138695598E-1
4.766937918E-1,-5.432433486E-1,-3.334204197E0,2.286461890E-1
4.867167918E-1,-6.166678071E-1,-3.434079885E0,-7.402343154E-1
4.967407917E-1,-6.401414871E-1,-3.484792233E0,-1.578018785E0
