"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.205541659E-2,3.081335653E-1,1.525338702E-1,-4.316645243E-1,-8.339382177E-1,1.441064272E2,5.449053329E1,-6.653914239E-1,-1.397848916E2
2.207841654E-2,3.095166774E-1,1.555093534E-1,-4.315422563E-1,-8.329391477E-1,1.439397887E2,5.460604773E1,-4.629202181E-1,-1.394692577E2
3.210141649E-2,3.111825948E-1,1.584619403E-1,-4.314449076E-1,-8.318115298E-1,1.437389728E2,5.472530272E1,-2.804842262E-1,-1.391232786E2
4.212441668E-2,3.130132642E-1,1.612094091E-1,-4.313492342E-1,-8.306456005E-1,1.435181641E2,5.483730635E1,-1.272133984E-1,-1.387700364E2
5.214741663E-2,3.148174865E-1,1.635560824E-1,-4.312845177E-1,-8.295378970E-1,1.433004080E2,5.493634632E1,-1.145219129E-2,-1.384415014E2
6.217041658E-2,3.162645354E-1,1.652500907E-1,-4.312914298E-1,-8.286476081E-1,1.431256610E2,5.501509928E1,6.095226043E-2,-1.381882013E2
7.219441654E-2,3.172486643E-1,1.661009723E-1,-4.313839211E-1,-8.280529160E-1,1.430067658E2,5.506566151E1,7.842897883E-2,-1.380328358E2
8.221741649E-2,3.178093859E-1,1.662218600E-1,-4.315530458E-1,-8.277254350E-1,1.429390051E2,5.509169455E1,4.978464106E-2,-1.379649379E2
9.224041668E-2,3.180409197E-1,1.660300497E-1,-4.318152414E-1,-8.275383241E-1,1.429110214E2,5.511443530E1,7.025906238E-3,-1.379506366E2
1.022634166E-1,3.181334531E-1,1.661673325E-1,-4.320984577E-1,-8.273273580E-1,1.428998369E2,5.515497674E1,1.123664122E-3,-1.379327665E2
1.122864166E-1,3.183461471E-1,1.667220167E-1,-4.324594138E-1,-8.269452336E-1,1.428741274E2,5.522429836E1,2.271076999E-2,-1.378780634E2
1.223094165E-1,3.186915616E-1,1.670401200E-1,-4.329685688E-1,-8.264814708E-1,1.428323710E2,5.530055143E1,8.266031786E-3,-1.378223584E2
1.323324165E-1,3.188559554E-1,1.665166245E-1,-4.335407861E-1,-8.262235953E-1,1.428124959E2,5.534527393E1,-7.529782998E-2,-1.378343173E2
1.423554167E-1,3.188045152E-1,1.651463041E-1,-4.340588551E-1,-8.262464600E-1,1.428187151E2,5.534431547E1,-2.209759033E-1,-1.379179828E2
1.523794166E-1,3.186574016E-1,1.633026323E-1,-4.345356624E-1,-8.264190302E-1,1.428365007E2,5.531696509E1,-4.024032622E-1,-1.380387948E2
1.624024166E-1,3.184231073E-1,1.613909040E-1,-4.349973706E-1,-8.266419449E-1,1.428648243E2,5.528531777E1,-5.845100158E-1,-1.381726819E2
1.724254165E-1,3.180895360E-1,1.597260508E-1,-4.353982820E-1,-8.268826245E-1,1.429051452E2,5.525822087E1,-7.358059168E-1,-1.383031518E2
1.824484165E-1,3.177188967E-1,1.583295465E-1,-4.357829668E-1,-8.270910828E-1,1.429499412E2,5.524181566E1,-8.598731693E-1,-1.384223615E2
1.924714167E-1,3.173486998E-1,1.570917041E-1,-4.361384649E-1,-8.272818184E-1,1.429946779E2,5.522938848E1,-9.682145928E-1,-1.385324571E2
2.024944166E-1,3.169789666E-1,1.560523102E-1,-4.364277714E-1,-8.274677070E-1,1.430393528E2,5.521812728E1,-1.055468201E0,-1.386312242E2
2.125174166E-1,3.165042666E-1,1.551012138E-1,-4.367245801E-1,-8.276715713E-1,1.430967022E2,5.521201904E1,-1.129066646E0,-1.387363946E2
2.225404165E-1,3.160695008E-1,1.540130349E-1,-4.371259340E-1,-8.278290952E-1,1.431492187E2,5.521269474E1,-1.222292405E0,-1.388449520E2
2.325634165E-1,3.158744031E-1,1.526898767E-1,-4.376339299E-1,-8.278803036E-1,1.431727825E2,5.521599392E1,-1.355562959E0,-1.389406340E2
2.425874167E-1,3.159401100E-1,1.511672481E-1,-4.381798054E-1,-8.278459539E-1,1.431648466E2,5.521521221E1,-1.523718059E0,-1.390190497E2
2.526104166E-1,3.159308377E-1,1.494342856E-1,-4.387804506E-1,-8.278459539E-1,1.431659665E2,5.521238086E1,-1.709467688E0,-1.391172675E2
2.626334166E-1,3.155264597E-1,1.473439705E-1,-4.394568654E-1,-8.280159111E-1,1.432148028E2,5.520432237E1,-1.909118252E0,-1.392782041E2
2.726564165E-1,3.146426825E-1,1.445965123E-1,-4.402382575E-1,-8.284214902E-1,1.433215116E2,5.518245310E1,-2.146904024E0,-1.395275076E2
2.826794165E-1,3.131390937E-1,1.407929488E-1,-4.411768888E-1,-8.291467110E-1,1.435029819E2,5.513778091E1,-2.454352992E0,-1.399020338E2
2.927024167E-1,3.109556551E-1,1.357245374E-1,-4.423140530E-1,-8.302071047E-1,1.437663357E2,5.506949644E1,-2.849987829E0,-1.404189679E2
3.027254166E-1,3.081600546E-1,1.291427064E-1,-4.436977867E-1,-8.315599342E-1,1.441032365E2,5.497752172E1,-3.364052695E0,-1.410832808E2
3.127484166E-1,3.051993228E-1,1.212937726E-1,-4.451053755E-1,-8.330800025E-1,1.444596879E2,5.484894076E1,-3.990833999E0,-1.418307504E2
3.227714165E-1,3.009443877E-1,1.109312429E-1,-4.470700193E-1,-8.350181253E-1,1.449713319E2,5.471257182E1,-4.808589378E0,-1.428501637E2
3.327954165E-1,2.943280701E-1,9.778976065E-2,-4.494192530E-1,-8.377532240E-1,1.457655002E2,5.455881743E1,-5.779828162E0,-1.442665792E2
3.428184167E-1,2.845716015E-1,8.170274058E-2,-4.518974350E-1,-8.415059583E-1,1.469335143E2,5.437953284E1,-6.874077336E0,-1.461664306E2
3.528414166E-1,2.710353614E-1,6.289702751E-2,-4.543151890E-1,-8.462751481E-1,1.485482277E2,5.419491524E1,-8.037116953E0,-1.486000750E2
3.628644166E-1,2.546353904E-1,4.132608078E-2,-4.568414921E-1,-8.513218539E-1,1.504960372E2,5.405860360E1,-9.339982294E0,-1.514683275E2
3.728874165E-1,2.374121018E-1,1.753104486E-2,-4.595140027E-1,-8.556722306E-1,1.525322986E2,5.401473401E1,-1.084698177E1,-1.545267431E2
3.829104167E-1,2.206488672E-1,-7.525930931E-3,-4.622688472E-1,-8.588159640E-1,1.545057061E2,5.409333740E1,-1.252848586E1,-1.575975137E2
3.929334166E-1,2.052375770E-1,-3.264014214E-2,-4.649872768E-1,-8.605806104E-1,1.563131861E2,5.430079463E1,-1.430269969E1,-1.605356092E2
4.029564166E-1,1.908899890E-1,-5.653982869E-2,-4.674984071E-1,-8.612836620E-1,1.579905450E2,5.462225106E1,-1.601417673E1,-1.633157310E2
4.129794165E-1,1.768771102E-1,-7.846032031E-2,-4.698231008E-1,-8.612924074E-1,1.596241743E2,5.505069235E1,-1.753909354E1,-1.659823117E2
4.230034165E-1,1.626087793E-1,-9.837498018E-2,-4.720885150E-1,-8.608211424E-1,1.612832967E2,5.558490032E1,-1.883827449E1,-1.685999241E2
4.330264167E-1,1.478930385E-1,-1.168543081E-1,-4.743801234E-1,-8.599047857E-1,1.629903105E2,5.622046216E1,-1.995501147E1,-1.712197109E2
4.430494166E-1,1.327997885E-1,-1.346564625E-1,-4.766765366E-1,-8.584936670E-1,1.647371770E2,5.694781888E1,-2.096567102E1,-1.738746045E2
4.530724166E-1,1.174231851E-1,-1.524728415E-1,-4.789248392E-1,-8.565014698E-1,1.665131790E2,5.776434530E1,-2.194152833E1,-1.765944525E2
4.630954165E-1,1.016277686E-1,-1.707605382E-1,-4.809432834E-1,-8.539357804E-1,1.683341753E2,5.865965509E1,-2.291663909E1,-1.794205517E2
4.731184165E-1,8.505402617E-2,-1.898115986E-1,-4.823511040E-1,-8.509259054E-1,1.702417368E2,5.960280434E1,-2.389632969E1,1.775952179E2
4.831414167E-1,6.733974789E-2,-2.099337369E-1,-4.827780832E-1,-8.475368351E-1,1.722775894E2,6.057114523E1,-2.488974488E1,1.743976133E2
4.931644166E-1,4.845319716E-2,-2.312192336E-1,-4.820969585E-1,-8.436660264E-1,1.744454978E2,6.157082645E1,-2.590382890E1,1.709699268E2
5.031874166E-1,2.846126104E-2,-2.534792602E-1,-4.802322133E-1,-8.392349596E-1,1.767381392E2,6.260511788E1,-2.692304362E1,1.673218604E2
5.132114165E-1,8.017215671E-3,-2.758523036E-1,-4.772485747E-1,-8.343111541E-1,1.790812849E2,6.364855409E1,-2.790103101E1,1.635728849E2
5.232344165E-1,1.222646358E-2,2.973957864E-1,4.733354558E-1,8.290717529E-1,1.785989156E2,6.466570159E1,-2.878671368E1,1.598568758E2
5.332574167E-1,3.161076859E-2,3.172582843E-1,4.688065715E-1,8.237526099E-1,1.763770692E2,6.561930976E1,-2.954098418E1,1.563108918E2
5.432804166E-1,4.966045149E-2,3.349360054E-1,4.638882187E-1,8.186326528E-1,1.743069898E2,6.646699569E1,-3.015263528E1,1.530377810E2
5.533034166E-1,6.611689922E-2,3.502821998E-1,4.586570150E-1,8.139807787E-1,1.724180306E2,6.716760040E1,-3.063692301E1,1.500962527E2
5.633264165E-1,8.094719510E-2,3.634659606E-1,4.531437278E-1,8.099387274E-1,1.707139748E2,6.770479041E1,-3.102478952E1,1.474925979E2
5.733494165E-1,9.415209777E-2,3.747118329E-1,4.474431163E-1,8.065489828E-1,1.691949603E2,6.808400113E1,-3.134509643E1,1.452177199E2
5.833724167E-1,1.057718153E-1,3.841661719E-1,4.416231845E-1,8.038642285E-1,1.678567281E2,6.830732383E1,-3.161523181E1,1.432634466E2
5.933964166E-1,1.158073803E-1,3.919950925E-1,4.357850280E-1,8.018852022E-1,1.666996086E2,6.838734773E1,-3.185260483E1,1.416196688E2
6.034194166E-1,1.242334204E-1,3.985764599E-1,4.300060524E-1,8.004983601E-1,1.657270221E2,6.835716250E1,-3.209180157E1,1.402547051E2
