"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.205541659E-2,1.139236323E-1,7.984993948E0,5.697631597E0
2.207841654E-2,7.925885285E-2,7.996742758E0,5.681718984E0
3.210141649E-2,4.802341970E-2,8.008716102E0,5.665178965E0
4.212441668E-2,2.178105418E-2,8.019852124E0,5.649566315E0
5.214741663E-2,1.960807524E-3,8.029625745E0,5.635708998E0
6.217041658E-2,-1.043604883E-2,8.037359857E0,5.624663608E0
7.219441654E-2,-1.342835458E-2,8.042317126E0,5.617566842E0
8.221741649E-2,-8.523965911E-3,8.044872944E0,5.613915256E0
9.224041668E-2,-1.202953129E-3,8.047104242E0,5.610723846E0
1.022634166E-1,-1.923901686E-4,8.051072162E0,5.605028658E0
1.122864166E-1,-3.888465218E-3,8.057846746E0,5.595283104E0
1.223094165E-1,-1.415283574E-3,8.065287328E0,5.584554632E0
1.323324165E-1,1.289224942E-2,8.069636487E0,5.578252503E0
1.423554167E-1,3.783469210E-2,8.069489722E0,5.578350736E0
1.523794166E-1,6.889763240E-2,8.066687152E0,5.582105818E0
1.624024166E-1,1.000762014E-1,8.063381721E0,5.586407615E0
1.724254165E-1,1.259788734E-1,8.060493781E0,5.590050430E0
1.824484165E-1,1.472192040E-1,8.058650154E0,5.592189927E0
1.924714167E-1,1.657667182E-1,8.057193612E0,5.593768675E0
2.024944166E-1,1.807036681E-1,8.055877404E0,5.595201827E0
2.125174166E-1,1.933026637E-1,8.055083352E0,5.595923374E0
2.225404165E-1,2.092611222E-1,8.054881039E0,5.595641538E0
2.325634165E-1,2.320735042E-1,8.054781636E0,5.594885493E0
2.425874167E-1,2.608553817E-1,8.054111545E0,5.594582607E0
2.526104166E-1,2.926461633E-1,8.053098223E0,5.594468586E0
2.626334166E-1,3.268126503E-1,8.051424165E0,5.594984896E0
2.726564165E-1,3.675000254E-1,8.048105870E0,5.597235489E0
2.826794165E-1,4.200979594E-1,8.042005470E0,5.602300932E0
2.927024167E-1,4.877646067E-1,8.032753420E0,5.610086499E0
3.027254166E-1,5.756514740E-1,8.019830489E0,5.620236096E0
3.127484166E-1,6.827454579E-1,8.001569050E0,5.634256550E0
3.227714165E-1,8.223451003E-1,7.979369511E0,5.647080663E0
3.327954165E-1,9.879261146E-1,7.951685869E0,5.659575579E0
3.428184167E-1,1.174136033E0,7.917153967E0,5.672404370E0
3.528414166E-1,1.371581083E0,7.877880558E0,5.682769729E0
3.628644166E-1,1.592088795E0,7.837056468E0,5.681716645E0
3.728874165E-1,1.846111723E0,7.796114264E0,5.661146141E0
3.829104167E-1,2.128034057E0,7.756635033E0,5.616241863E0
3.929334166E-1,2.423508189E0,7.719686478E0,5.546995043E0
4.029564166E-1,2.706335525E0,7.688212085E0,5.459235352E0
4.129794165E-1,2.956306918E0,7.667049258E0,5.358422922E0
4.230034165E-1,3.167629385E0,7.659395837E0,5.247463235E0
4.330264167E-1,3.347978273E0,7.664353107E0,5.126874352E0
4.430494166E-1,3.510101683E0,7.678119206E0,4.996176218E0
