"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.205541659E-2,1.932451874E-1,6.188095212E-1,-2.653474221E-3
2.207841654E-2,2.142878920E-1,6.733188629E-1,6.313619018E-2
3.210141649E-2,2.081267387E-1,6.724952459E-1,1.121797785E-1
4.212441668E-2,1.866177171E-1,6.346775889E-1,1.579669714E-1
5.214741663E-2,1.590471417E-1,5.257056355E-1,1.616915464E-1
6.217041658E-2,1.143081635E-1,3.365144730E-1,1.375369430E-1
7.219441654E-2,6.249901280E-2,1.453125924E-1,1.219720617E-1
8.221741649E-2,3.443115950E-2,8.001602255E-4,9.417825192E-2
9.224041668E-2,4.979933798E-2,-2.293184213E-2,5.360672623E-2
1.022634166E-1,9.534205496E-2,6.852990389E-2,5.826423876E-3
1.122864166E-1,1.399863809E-1,1.123888120E-1,4.850151390E-2
1.223094165E-1,1.160727888E-1,-4.174017347E-3,9.852739424E-2
1.323324165E-1,3.718359023E-2,-1.920084953E-1,1.170835420E-1
1.423554167E-1,-3.520565480E-2,-3.277396858E-1,1.349027455E-1
1.523794166E-1,-5.661762878E-2,-3.686145246E-1,1.433702260E-1
1.624024166E-1,-5.747862905E-2,-3.658949137E-1,1.073267385E-1
1.724254165E-1,-3.922422975E-2,-3.089425862E-1,6.841362268E-2
1.824484165E-1,-2.525142208E-2,-2.801447809E-1,5.216088146E-2
1.924714167E-1,-2.422432229E-2,-2.451649606E-1,3.830281645E-2
2.024944166E-1,-2.031586878E-2,-2.150613964E-1,1.174284425E-2
2.125174166E-1,-7.657748181E-3,-2.366739362E-1,-1.854824368E-4
2.225404165E-1,2.167451661E-3,-2.601174712E-1,5.544608831E-2
2.325634165E-1,-3.634016030E-4,-2.745743990E-1,1.353320181E-1
2.425874167E-1,-7.361922879E-3,-2.892667949E-1,1.809522361E-1
2.526104166E-1,-1.283269469E-2,-3.679750562E-1,1.471952647E-1
2.626334166E-1,-3.403971344E-2,-4.922509193E-1,1.066233292E-1
2.726564165E-1,-7.454860210E-2,-7.104004025E-1,7.886026055E-2
2.826794165E-1,-1.318688840E-1,-9.742656350E-1,5.596693233E-2
2.927024167E-1,-1.881510317E-1,-1.295272470E0,5.075463280E-2
3.027254166E-1,-2.596763670E-1,-1.622353911E0,9.739164263E-2
3.127484166E-1,-3.464673758E-1,-1.947058439E0,1.679015160E-1
3.227714165E-1,-4.180925488E-1,-2.639663458E0,5.619495735E-2
3.327954165E-1,-5.875621438E-1,-3.383067846E0,-1.857932657E-1
3.428184167E-1,-7.758367658E-1,-4.221093655E0,-5.799078345E-1
3.528414166E-1,-9.612721205E-1,-4.998813152E0,-1.032033205E0
3.628644166E-1,-1.013465881E0,-5.640053272E0,-1.046206832E0
3.728874165E-1,-1.002435088E0,-5.942951679E0,-8.788735867E-1
3.829104167E-1,-8.935791254E-1,-5.978669167E0,-5.571607947E-1
3.929334166E-1,-7.730931044E-1,-5.735395432E0,-3.219136894E-1
4.029564166E-1,-6.547334194E-1,-5.364253998E0,-3.190942109E-1
4.129794165E-1,-5.460761786E-1,-4.997993946E0,-4.983197153E-1
4.230034165E-1,-4.508364797E-1,-4.735690117E0,-7.215458751E-1
4.330264167E-1,-3.744590580E-1,-4.596675873E0,-8.800546527E-1
4.430494166E-1,-3.258598447E-1,-4.581875801E0,-9.400337934E-1
4.530724166E-1,-2.988839447E-1,-4.678653240E0,-9.489415288E-1
4.630954165E-1,-3.525719345E-1,-4.854686260E0,-9.658832550E-1
4.731184165E-1,-5.077676177E-1,-5.099440098E0,-1.005280137E0
4.831414167E-1,-7.155498266E-1,-5.411318779E0,-1.045587540E0
4.931644166E-1,-9.238184690E-1,-5.733315945E0,-1.077947617E0
5.031874166E-1,-1.111842990E0,-5.934224606E0,-1.098701358E0
5.132114165E-1,-1.256402850E0,-5.904065132E0,-1.097083211E0
5.232344165E-1,-1.331509829E0,-5.648110867E0,-1.084783673E0
